cpu_ts,ir_ts,left_fn,right_fn
1608115523491,1608115523386,IR_L_668,IR_R_668
1608115523514,1608115523419,IR_L_669,IR_R_669
1608115523550,1608115523453,IR_L_670,IR_R_670
1608115523581,1608115523486,IR_L_671,IR_R_671
1608115523618,1608115523519,IR_L_672,IR_R_672
1608115523650,1608115523553,IR_L_673,IR_R_673
1608115523681,1608115523586,IR_L_674,IR_R_674
1608115523714,1608115523619,IR_L_675,IR_R_675
1608115523748,1608115523653,IR_L_676,IR_R_676
1608115523781,1608115523686,IR_L_677,IR_R_677
1608115523815,1608115523719,IR_L_678,IR_R_678
1608115523848,1608115523753,IR_L_679,IR_R_679
1608115523881,1608115523786,IR_L_680,IR_R_680
1608115523915,1608115523819,IR_L_681,IR_R_681
1608115523948,1608115523853,IR_L_682,IR_R_682
1608115523982,1608115523886,IR_L_683,IR_R_683
1608115524014,1608115523919,IR_L_684,IR_R_684
1608115524048,1608115523986,IR_L_686,IR_R_686
1608115524081,1608115524019,IR_L_687,IR_R_687
1608115524124,1608115524053,IR_L_688,IR_R_688
1608115524158,1608115524086,IR_L_689,IR_R_689
1608115524190,1608115524119,IR_L_690,IR_R_690
1608115524266,1608115524153,IR_L_691,IR_R_691
1608115524331,1608115524186,IR_L_692,IR_R_692
1608115524362,1608115524219,IR_L_693,IR_R_693
1608115524396,1608115524253,IR_L_694,IR_R_694
1608115524431,1608115524286,IR_L_695,IR_R_695
1608115524463,1608115524319,IR_L_696,IR_R_696
1608115524496,1608115524353,IR_L_697,IR_R_697
1608115524530,1608115524386,IR_L_698,IR_R_698
1608115524564,1608115524419,IR_L_699,IR_R_699
1608115524598,1608115524453,IR_L_700,IR_R_700
1608115524630,1608115524486,IR_L_701,IR_R_701
1608115524664,1608115524519,IR_L_702,IR_R_702
1608115524698,1608115524553,IR_L_703,IR_R_703
1608115524732,1608115524586,IR_L_704,IR_R_704
1608115524765,1608115524620,IR_L_705,IR_R_705
1608115524798,1608115524653,IR_L_706,IR_R_706
1608115524832,1608115524686,IR_L_707,IR_R_707
1608115524865,1608115524720,IR_L_708,IR_R_708
1608115524908,1608115524753,IR_L_709,IR_R_709
1608115524934,1608115524786,IR_L_710,IR_R_710
1608115524967,1608115524820,IR_L_711,IR_R_711
1608115525008,1608115524853,IR_L_712,IR_R_712
1608115525031,1608115524886,IR_L_713,IR_R_713
1608115525064,1608115524920,IR_L_714,IR_R_714
1608115525097,1608115524953,IR_L_715,IR_R_715
1608115525131,1608115524986,IR_L_716,IR_R_716
1608115525165,1608115525020,IR_L_717,IR_R_717
1608115525199,1608115525053,IR_L_718,IR_R_718
1608115525232,1608115525086,IR_L_719,IR_R_719
1608115525265,1608115525120,IR_L_720,IR_R_720
1608115525299,1608115525153,IR_L_721,IR_R_721
1608115525343,1608115525220,IR_L_723,IR_R_723
1608115525375,1608115525253,IR_L_724,IR_R_724
1608115525409,1608115525286,IR_L_725,IR_R_725
1608115525441,1608115525320,IR_L_726,IR_R_726
1608115525485,1608115525353,IR_L_727,IR_R_727
1608115525508,1608115525386,IR_L_728,IR_R_728
1608115525542,1608115525420,IR_L_729,IR_R_729
1608115525574,1608115525453,IR_L_730,IR_R_730
1608115525608,1608115525486,IR_L_731,IR_R_731
1608115525642,1608115525520,IR_L_732,IR_R_732
1608115525676,1608115525553,IR_L_733,IR_R_733
1608115525709,1608115525586,IR_L_734,IR_R_734
1608115525743,1608115525620,IR_L_735,IR_R_735
1608115525775,1608115525653,IR_L_736,IR_R_736
1608115525810,1608115525686,IR_L_737,IR_R_737
1608115525849,1608115525720,IR_L_738,IR_R_738
1608115525876,1608115525753,IR_L_739,IR_R_739
1608115525912,1608115525786,IR_L_740,IR_R_740
1608115525943,1608115525820,IR_L_741,IR_R_741
1608115525977,1608115525853,IR_L_742,IR_R_742
1608115526010,1608115525886,IR_L_743,IR_R_743
1608115526043,1608115525920,IR_L_744,IR_R_744
1608115526076,1608115525953,IR_L_745,IR_R_745
1608115526110,1608115525986,IR_L_746,IR_R_746
1608115526144,1608115526020,IR_L_747,IR_R_747
1608115526180,1608115526053,IR_L_748,IR_R_748
1608115526210,1608115526086,IR_L_749,IR_R_749
1608115526244,1608115526120,IR_L_750,IR_R_750
1608115526277,1608115526153,IR_L_751,IR_R_751
1608115526311,1608115526186,IR_L_752,IR_R_752
1608115526344,1608115526220,IR_L_753,IR_R_753
1608115526377,1608115526253,IR_L_754,IR_R_754
1608115526411,1608115526286,IR_L_755,IR_R_755
1608115526459,1608115526320,IR_L_756,IR_R_756
1608115526516,1608115526353,IR_L_757,IR_R_757
1608115526550,1608115526387,IR_L_758,IR_R_758
1608115526584,1608115526420,IR_L_759,IR_R_759
1608115526614,1608115526487,IR_L_761,IR_R_761
1608115526647,1608115526520,IR_L_762,IR_R_762
1608115526681,1608115526553,IR_L_763,IR_R_763
1608115526718,1608115526587,IR_L_764,IR_R_764
1608115526750,1608115526620,IR_L_765,IR_R_765
1608115526784,1608115526653,IR_L_766,IR_R_766
1608115526818,1608115526687,IR_L_767,IR_R_767
1608115526851,1608115526720,IR_L_768,IR_R_768
1608115526885,1608115526753,IR_L_769,IR_R_769
1608115526918,1608115526787,IR_L_770,IR_R_770
1608115526952,1608115526820,IR_L_771,IR_R_771
1608115526982,1608115526853,IR_L_772,IR_R_772
1608115527015,1608115526887,IR_L_773,IR_R_773
1608115527052,1608115526920,IR_L_774,IR_R_774
1608115527085,1608115526953,IR_L_775,IR_R_775
1608115527120,1608115526987,IR_L_776,IR_R_776
1608115527153,1608115527020,IR_L_777,IR_R_777
1608115527187,1608115527053,IR_L_778,IR_R_778
1608115527220,1608115527087,IR_L_779,IR_R_779
1608115527253,1608115527120,IR_L_780,IR_R_780
1608115527287,1608115527153,IR_L_781,IR_R_781
1608115527320,1608115527187,IR_L_782,IR_R_782
1608115527350,1608115527220,IR_L_783,IR_R_783
1608115527389,1608115527253,IR_L_784,IR_R_784
1608115527421,1608115527287,IR_L_785,IR_R_785
1608115527454,1608115527320,IR_L_786,IR_R_786
1608115527487,1608115527353,IR_L_787,IR_R_787
1608115527521,1608115527387,IR_L_788,IR_R_788
1608115527555,1608115527420,IR_L_789,IR_R_789
1608115527589,1608115527453,IR_L_790,IR_R_790
1608115527618,1608115527487,IR_L_791,IR_R_791
1608115527651,1608115527520,IR_L_792,IR_R_792
1608115527684,1608115527553,IR_L_793,IR_R_793
1608115527718,1608115527587,IR_L_794,IR_R_794
1608115527751,1608115527620,IR_L_795,IR_R_795
1608115527785,1608115527653,IR_L_796,IR_R_796
1608115527852,1608115527720,IR_L_798,IR_R_798
1608115527878,1608115527753,IR_L_799,IR_R_799
1608115527911,1608115527787,IR_L_800,IR_R_800
1608115527945,1608115527820,IR_L_801,IR_R_801
1608115527977,1608115527853,IR_L_802,IR_R_802
1608115528012,1608115527887,IR_L_803,IR_R_803
1608115528046,1608115527920,IR_L_804,IR_R_804
1608115528079,1608115527953,IR_L_805,IR_R_805
1608115528113,1608115527987,IR_L_806,IR_R_806
1608115528150,1608115528021,IR_L_807,IR_R_807
1608115528179,1608115528055,IR_L_808,IR_R_808
1608115528210,1608115528088,IR_L_809,IR_R_809
1608115528242,1608115528122,IR_L_810,IR_R_810
1608115528276,1608115528156,IR_L_811,IR_R_811
1608115528310,1608115528190,IR_L_812,IR_R_812
1608115528343,1608115528223,IR_L_813,IR_R_813
1608115528377,1608115528257,IR_L_814,IR_R_814
1608115528410,1608115528291,IR_L_815,IR_R_815
1608115528445,1608115528325,IR_L_816,IR_R_816
1608115528476,1608115528358,IR_L_817,IR_R_817
1608115528511,1608115528392,IR_L_818,IR_R_818
1608115528544,1608115528426,IR_L_819,IR_R_819
1608115528578,1608115528460,IR_L_820,IR_R_820
1608115528611,1608115528493,IR_L_821,IR_R_821
1608115528644,1608115528527,IR_L_822,IR_R_822
1608115528678,1608115528561,IR_L_823,IR_R_823
1608115528712,1608115528595,IR_L_824,IR_R_824
1608115528756,1608115528628,IR_L_825,IR_R_825
1608115528779,1608115528662,IR_L_826,IR_R_826
1608115528811,1608115528696,IR_L_827,IR_R_827
1608115528845,1608115528730,IR_L_828,IR_R_828
1608115528878,1608115528763,IR_L_829,IR_R_829
1608115528911,1608115528797,IR_L_830,IR_R_830
1608115528944,1608115528831,IR_L_831,IR_R_831
1608115528978,1608115528865,IR_L_832,IR_R_832
1608115529011,1608115528899,IR_L_833,IR_R_833
1608115529045,1608115528966,IR_L_835,IR_R_835
1608115529079,1608115529000,IR_L_836,IR_R_836
1608115529111,1608115529033,IR_L_837,IR_R_837
1608115529145,1608115529066,IR_L_838,IR_R_838
1608115529188,1608115529099,IR_L_839,IR_R_839
1608115529216,1608115529133,IR_L_840,IR_R_840
1608115529245,1608115529166,IR_L_841,IR_R_841
1608115529289,1608115529199,IR_L_842,IR_R_842
1608115529313,1608115529233,IR_L_843,IR_R_843
1608115529346,1608115529266,IR_L_844,IR_R_844
1608115529379,1608115529299,IR_L_845,IR_R_845
1608115529413,1608115529333,IR_L_846,IR_R_846
1608115529446,1608115529366,IR_L_847,IR_R_847
1608115529481,1608115529399,IR_L_848,IR_R_848
1608115529512,1608115529432,IR_L_849,IR_R_849
1608115529547,1608115529466,IR_L_850,IR_R_850
1608115529579,1608115529499,IR_L_851,IR_R_851
1608115529613,1608115529532,IR_L_852,IR_R_852
1608115529648,1608115529566,IR_L_853,IR_R_853
1608115529683,1608115529599,IR_L_854,IR_R_854
1608115529715,1608115529632,IR_L_855,IR_R_855
1608115529747,1608115529665,IR_L_856,IR_R_856
1608115529780,1608115529699,IR_L_857,IR_R_857
1608115529814,1608115529732,IR_L_858,IR_R_858
1608115529847,1608115529765,IR_L_859,IR_R_859
1608115529881,1608115529799,IR_L_860,IR_R_860
1608115529915,1608115529832,IR_L_861,IR_R_861
1608115529948,1608115529865,IR_L_862,IR_R_862
1608115529981,1608115529899,IR_L_863,IR_R_863
1608115530016,1608115529932,IR_L_864,IR_R_864
1608115530058,1608115529965,IR_L_865,IR_R_865
1608115530092,1608115529999,IR_L_866,IR_R_866
1608115530125,1608115530032,IR_L_867,IR_R_867
1608115530149,1608115530066,IR_L_868,IR_R_868
1608115530182,1608115530099,IR_L_869,IR_R_869
1608115530215,1608115530133,IR_L_870,IR_R_870
1608115530249,1608115530167,IR_L_871,IR_R_871
1608115530282,1608115530234,IR_L_873,IR_R_873
1608115530316,1608115530268,IR_L_874,IR_R_874
1608115530350,1608115530302,IR_L_875,IR_R_875
1608115530382,1608115530335,IR_L_876,IR_R_876
1608115530417,1608115530369,IR_L_877,IR_R_877
1608115530452,1608115530403,IR_L_878,IR_R_878
1608115530486,1608115530437,IR_L_879,IR_R_879
1608115530519,1608115530470,IR_L_880,IR_R_880
1608115530556,1608115530504,IR_L_881,IR_R_881
1608115530627,1608115530538,IR_L_882,IR_R_882
1608115530660,1608115530571,IR_L_883,IR_R_883
1608115530695,1608115530605,IR_L_884,IR_R_884
1608115530717,1608115530639,IR_L_885,IR_R_885
1608115530750,1608115530673,IR_L_886,IR_R_886
1608115530784,1608115530706,IR_L_887,IR_R_887
1608115530818,1608115530740,IR_L_888,IR_R_888
1608115530851,1608115530774,IR_L_889,IR_R_889
1608115530885,1608115530807,IR_L_890,IR_R_890
1608115530918,1608115530841,IR_L_891,IR_R_891
1608115530951,1608115530875,IR_L_892,IR_R_892
1608115530985,1608115530909,IR_L_893,IR_R_893
1608115531018,1608115530942,IR_L_894,IR_R_894
1608115531052,1608115530976,IR_L_895,IR_R_895
1608115531085,1608115531010,IR_L_896,IR_R_896
1608115531119,1608115531039,IR_L_897,IR_R_897
1608115531163,1608115531072,IR_L_898,IR_R_898
1608115531186,1608115531106,IR_L_899,IR_R_899
1608115531219,1608115531139,IR_L_900,IR_R_900
1608115531252,1608115531173,IR_L_901,IR_R_901
1608115531286,1608115531206,IR_L_902,IR_R_902
1608115531319,1608115531240,IR_L_903,IR_R_903
1608115531353,1608115531273,IR_L_904,IR_R_904
1608115531387,1608115531306,IR_L_905,IR_R_905
1608115531420,1608115531340,IR_L_906,IR_R_906
1608115531453,1608115531373,IR_L_907,IR_R_907
1608115531486,1608115531407,IR_L_908,IR_R_908
1608115531523,1608115531473,IR_L_910,IR_R_910
1608115531558,1608115531507,IR_L_911,IR_R_911
1608115531598,1608115531540,IR_L_912,IR_R_912
1608115531620,1608115531574,IR_L_913,IR_R_913
1608115531664,1608115531607,IR_L_914,IR_R_914
1608115531691,1608115531640,IR_L_915,IR_R_915
1608115531721,1608115531674,IR_L_916,IR_R_916
1608115531754,1608115531707,IR_L_917,IR_R_917
1608115531787,1608115531740,IR_L_918,IR_R_918
1608115531820,1608115531774,IR_L_919,IR_R_919
1608115531854,1608115531807,IR_L_920,IR_R_920
1608115531888,1608115531841,IR_L_921,IR_R_921
1608115531921,1608115531874,IR_L_922,IR_R_922
1608115531954,1608115531907,IR_L_923,IR_R_923
1608115532021,1608115531941,IR_L_924,IR_R_924
1608115532055,1608115531974,IR_L_925,IR_R_925
1608115532088,1608115532008,IR_L_926,IR_R_926
1608115532121,1608115532041,IR_L_927,IR_R_927
1608115532155,1608115532074,IR_L_928,IR_R_928
1608115532188,1608115532107,IR_L_929,IR_R_929
1608115532227,1608115532141,IR_L_930,IR_R_930
1608115532258,1608115532174,IR_L_931,IR_R_931
1608115532292,1608115532207,IR_L_932,IR_R_932
1608115532322,1608115532240,IR_L_933,IR_R_933
1608115532355,1608115532274,IR_L_934,IR_R_934
1608115532388,1608115532307,IR_L_935,IR_R_935
1608115532422,1608115532340,IR_L_936,IR_R_936
1608115532456,1608115532373,IR_L_937,IR_R_937
1608115532489,1608115532407,IR_L_938,IR_R_938
1608115532522,1608115532440,IR_L_939,IR_R_939
1608115532556,1608115532473,IR_L_940,IR_R_940
1608115532589,1608115532507,IR_L_941,IR_R_941
1608115532622,1608115532540,IR_L_942,IR_R_942
1608115532659,1608115532573,IR_L_943,IR_R_943
1608115532692,1608115532606,IR_L_944,IR_R_944
1608115532726,1608115532640,IR_L_945,IR_R_945
1608115532760,1608115532706,IR_L_947,IR_R_947
1608115532793,1608115532739,IR_L_948,IR_R_948
1608115532860,1608115532773,IR_L_949,IR_R_949
1608115532882,1608115532806,IR_L_950,IR_R_950
1608115532915,1608115532839,IR_L_951,IR_R_951
1608115532949,1608115532872,IR_L_952,IR_R_952
1608115532982,1608115532906,IR_L_953,IR_R_953
1608115533017,1608115532939,IR_L_954,IR_R_954
1608115533059,1608115532972,IR_L_955,IR_R_955
1608115533082,1608115533005,IR_L_956,IR_R_956
1608115533115,1608115533037,IR_L_957,IR_R_957
1608115533149,1608115533070,IR_L_958,IR_R_958
1608115533193,1608115533103,IR_L_959,IR_R_959
1608115533226,1608115533136,IR_L_960,IR_R_960
1608115533260,1608115533169,IR_L_961,IR_R_961
1608115533293,1608115533202,IR_L_962,IR_R_962
1608115533328,1608115533236,IR_L_963,IR_R_963
1608115533361,1608115533269,IR_L_964,IR_R_964
1608115533394,1608115533302,IR_L_965,IR_R_965
1608115533416,1608115533335,IR_L_966,IR_R_966
1608115533450,1608115533369,IR_L_967,IR_R_967
1608115533483,1608115533402,IR_L_968,IR_R_968
1608115533517,1608115533436,IR_L_969,IR_R_969
1608115533551,1608115533469,IR_L_970,IR_R_970
1608115533584,1608115533502,IR_L_971,IR_R_971
1608115533617,1608115533536,IR_L_972,IR_R_972
1608115533651,1608115533569,IR_L_973,IR_R_973
1608115533696,1608115533602,IR_L_974,IR_R_974
1608115533722,1608115533636,IR_L_975,IR_R_975
1608115533754,1608115533669,IR_L_976,IR_R_976
1608115533784,1608115533703,IR_L_977,IR_R_977
1608115533818,1608115533736,IR_L_978,IR_R_978
1608115533851,1608115533769,IR_L_979,IR_R_979
1608115533884,1608115533803,IR_L_980,IR_R_980
1608115533918,1608115533836,IR_L_981,IR_R_981
1608115533954,1608115533869,IR_L_982,IR_R_982
1608115533985,1608115533903,IR_L_983,IR_R_983
1608115534018,1608115533970,IR_L_985,IR_R_985
1608115534052,1608115534003,IR_L_986,IR_R_986
1608115534085,1608115534033,IR_L_987,IR_R_987
1608115534118,1608115534067,IR_L_988,IR_R_988
1608115534151,1608115534100,IR_L_989,IR_R_989
1608115534186,1608115534133,IR_L_990,IR_R_990
1608115534219,1608115534166,IR_L_991,IR_R_991
1608115534252,1608115534200,IR_L_992,IR_R_992
1608115534294,1608115534233,IR_L_993,IR_R_993
1608115534352,1608115534267,IR_L_994,IR_R_994
1608115534387,1608115534300,IR_L_995,IR_R_995
1608115534419,1608115534333,IR_L_996,IR_R_996
1608115534465,1608115534367,IR_L_997,IR_R_997
1608115534486,1608115534400,IR_L_998,IR_R_998
1608115534520,1608115534433,IR_L_999,IR_R_999
1608115534552,1608115534467,IR_L_1000,IR_R_1000
1608115534586,1608115534500,IR_L_1001,IR_R_1001
1608115534620,1608115534533,IR_L_1002,IR_R_1002
1608115534653,1608115534567,IR_L_1003,IR_R_1003
1608115534696,1608115534600,IR_L_1004,IR_R_1004
1608115534730,1608115534634,IR_L_1005,IR_R_1005
1608115534763,1608115534667,IR_L_1006,IR_R_1006
1608115534787,1608115534700,IR_L_1007,IR_R_1007
1608115534821,1608115534734,IR_L_1008,IR_R_1008
1608115534854,1608115534767,IR_L_1009,IR_R_1009
1608115534892,1608115534800,IR_L_1010,IR_R_1010
1608115534925,1608115534834,IR_L_1011,IR_R_1011
1608115534958,1608115534867,IR_L_1012,IR_R_1012
1608115534991,1608115534900,IR_L_1013,IR_R_1013
1608115535026,1608115534934,IR_L_1014,IR_R_1014
1608115535058,1608115534967,IR_L_1015,IR_R_1015
1608115535091,1608115535001,IR_L_1016,IR_R_1016
1608115535132,1608115535034,IR_L_1017,IR_R_1017
1608115535165,1608115535067,IR_L_1018,IR_R_1018
1608115535198,1608115535100,IR_L_1019,IR_R_1019
1608115535231,1608115535134,IR_L_1020,IR_R_1020
1608115535266,1608115535200,IR_L_1022,IR_R_1022
1608115535299,1608115535233,IR_L_1023,IR_R_1023
1608115535332,1608115535267,IR_L_1024,IR_R_1024
1608115535367,1608115535300,IR_L_1025,IR_R_1025
1608115535393,1608115535333,IR_L_1026,IR_R_1026
1608115535426,1608115535366,IR_L_1027,IR_R_1027
1608115535456,1608115535400,IR_L_1028,IR_R_1028
1608115535493,1608115535433,IR_L_1029,IR_R_1029
1608115535523,1608115535466,IR_L_1030,IR_R_1030
1608115535559,1608115535499,IR_L_1031,IR_R_1031
1608115535593,1608115535533,IR_L_1032,IR_R_1032
1608115535627,1608115535566,IR_L_1033,IR_R_1033
1608115535660,1608115535599,IR_L_1034,IR_R_1034
1608115535694,1608115535633,IR_L_1035,IR_R_1035
1608115535727,1608115535666,IR_L_1036,IR_R_1036
1608115535761,1608115535699,IR_L_1037,IR_R_1037
1608115535828,1608115535732,IR_L_1038,IR_R_1038
1608115535861,1608115535766,IR_L_1039,IR_R_1039
1608115535894,1608115535799,IR_L_1040,IR_R_1040
1608115535927,1608115535832,IR_L_1041,IR_R_1041
1608115535961,1608115535865,IR_L_1042,IR_R_1042
1608115535990,1608115535899,IR_L_1043,IR_R_1043
1608115536033,1608115535932,IR_L_1044,IR_R_1044
1608115536058,1608115535965,IR_L_1045,IR_R_1045
1608115536091,1608115535998,IR_L_1046,IR_R_1046
1608115536124,1608115536030,IR_L_1047,IR_R_1047
1608115536158,1608115536063,IR_L_1048,IR_R_1048
1608115536195,1608115536097,IR_L_1049,IR_R_1049
1608115536227,1608115536130,IR_L_1050,IR_R_1050
1608115536261,1608115536163,IR_L_1051,IR_R_1051
1608115536294,1608115536196,IR_L_1052,IR_R_1052
1608115536328,1608115536229,IR_L_1053,IR_R_1053
1608115536359,1608115536262,IR_L_1054,IR_R_1054
1608115536392,1608115536296,IR_L_1055,IR_R_1055
1608115536426,1608115536329,IR_L_1056,IR_R_1056
1608115536461,1608115536362,IR_L_1057,IR_R_1057
1608115536493,1608115536429,IR_L_1059,IR_R_1059
1608115536527,1608115536462,IR_L_1060,IR_R_1060
1608115536560,1608115536496,IR_L_1061,IR_R_1061
1608115536593,1608115536529,IR_L_1062,IR_R_1062
1608115536635,1608115536562,IR_L_1063,IR_R_1063
1608115536662,1608115536596,IR_L_1064,IR_R_1064
1608115536703,1608115536629,IR_L_1065,IR_R_1065
1608115536726,1608115536663,IR_L_1066,IR_R_1066
1608115536759,1608115536696,IR_L_1067,IR_R_1067
1608115536794,1608115536729,IR_L_1068,IR_R_1068
1608115536828,1608115536763,IR_L_1069,IR_R_1069
1608115536862,1608115536796,IR_L_1070,IR_R_1070
1608115536895,1608115536829,IR_L_1071,IR_R_1071
1608115536928,1608115536863,IR_L_1072,IR_R_1072
1608115536961,1608115536896,IR_L_1073,IR_R_1073
1608115537002,1608115536929,IR_L_1074,IR_R_1074
1608115537062,1608115536963,IR_L_1075,IR_R_1075
1608115537095,1608115536996,IR_L_1076,IR_R_1076
1608115537128,1608115537027,IR_L_1077,IR_R_1077
1608115537162,1608115537060,IR_L_1078,IR_R_1078
1608115537196,1608115537094,IR_L_1079,IR_R_1079
1608115537229,1608115537127,IR_L_1080,IR_R_1080
1608115537263,1608115537160,IR_L_1081,IR_R_1081
1608115537296,1608115537194,IR_L_1082,IR_R_1082
1608115537329,1608115537227,IR_L_1083,IR_R_1083
1608115537362,1608115537260,IR_L_1084,IR_R_1084
1608115537396,1608115537294,IR_L_1085,IR_R_1085
1608115537428,1608115537327,IR_L_1086,IR_R_1086
1608115537474,1608115537360,IR_L_1087,IR_R_1087
1608115537496,1608115537394,IR_L_1088,IR_R_1088
1608115537529,1608115537427,IR_L_1089,IR_R_1089
1608115537562,1608115537460,IR_L_1090,IR_R_1090
1608115537596,1608115537494,IR_L_1091,IR_R_1091
1608115537630,1608115537527,IR_L_1092,IR_R_1092
1608115537663,1608115537560,IR_L_1093,IR_R_1093
1608115537697,1608115537594,IR_L_1094,IR_R_1094
1608115537731,1608115537660,IR_L_1096,IR_R_1096
1608115537765,1608115537694,IR_L_1097,IR_R_1097
1608115537797,1608115537727,IR_L_1098,IR_R_1098
1608115537843,1608115537760,IR_L_1099,IR_R_1099
1608115537863,1608115537794,IR_L_1100,IR_R_1100
1608115537897,1608115537827,IR_L_1101,IR_R_1101
1608115537931,1608115537860,IR_L_1102,IR_R_1102
1608115537965,1608115537894,IR_L_1103,IR_R_1103
1608115537999,1608115537927,IR_L_1104,IR_R_1104
1608115538031,1608115537960,IR_L_1105,IR_R_1105
1608115538065,1608115537994,IR_L_1106,IR_R_1106
1608115538099,1608115538027,IR_L_1107,IR_R_1107
1608115538132,1608115538060,IR_L_1108,IR_R_1108
1608115538164,1608115538093,IR_L_1109,IR_R_1109
1608115538198,1608115538127,IR_L_1110,IR_R_1110
1608115538232,1608115538160,IR_L_1111,IR_R_1111
1608115538265,1608115538193,IR_L_1112,IR_R_1112
1608115538299,1608115538227,IR_L_1113,IR_R_1113
1608115538332,1608115538260,IR_L_1114,IR_R_1114
1608115538365,1608115538293,IR_L_1115,IR_R_1115
1608115538399,1608115538326,IR_L_1116,IR_R_1116
1608115538432,1608115538360,IR_L_1117,IR_R_1117
1608115538467,1608115538393,IR_L_1118,IR_R_1118
1608115538500,1608115538426,IR_L_1119,IR_R_1119
1608115538534,1608115538459,IR_L_1120,IR_R_1120
1608115538566,1608115538493,IR_L_1121,IR_R_1121
1608115538600,1608115538526,IR_L_1122,IR_R_1122
1608115538633,1608115538559,IR_L_1123,IR_R_1123
1608115538716,1608115538592,IR_L_1124,IR_R_1124
1608115538744,1608115538626,IR_L_1125,IR_R_1125
1608115538783,1608115538659,IR_L_1126,IR_R_1126
1608115538805,1608115538692,IR_L_1127,IR_R_1127
1608115538838,1608115538725,IR_L_1128,IR_R_1128
1608115538872,1608115538759,IR_L_1129,IR_R_1129
1608115538912,1608115538792,IR_L_1130,IR_R_1130
1608115538946,1608115538825,IR_L_1131,IR_R_1131
1608115538980,1608115538858,IR_L_1132,IR_R_1132
1608115539012,1608115538925,IR_L_1134,IR_R_1134
1608115539040,1608115538958,IR_L_1135,IR_R_1135
1608115539074,1608115538991,IR_L_1136,IR_R_1136
1608115539107,1608115539025,IR_L_1137,IR_R_1137
1608115539140,1608115539058,IR_L_1138,IR_R_1138
1608115539177,1608115539091,IR_L_1139,IR_R_1139
1608115539214,1608115539124,IR_L_1140,IR_R_1140
1608115539245,1608115539158,IR_L_1141,IR_R_1141
1608115539278,1608115539191,IR_L_1142,IR_R_1142
1608115539311,1608115539224,IR_L_1143,IR_R_1143
1608115539345,1608115539258,IR_L_1144,IR_R_1144
1608115539379,1608115539291,IR_L_1145,IR_R_1145
1608115539411,1608115539324,IR_L_1146,IR_R_1146
1608115539446,1608115539357,IR_L_1147,IR_R_1147
1608115539480,1608115539391,IR_L_1148,IR_R_1148
1608115539512,1608115539424,IR_L_1149,IR_R_1149
1608115539566,1608115539457,IR_L_1150,IR_R_1150
1608115539589,1608115539490,IR_L_1151,IR_R_1151
1608115539622,1608115539524,IR_L_1152,IR_R_1152
1608115539656,1608115539557,IR_L_1153,IR_R_1153
1608115539688,1608115539590,IR_L_1154,IR_R_1154
1608115539722,1608115539623,IR_L_1155,IR_R_1155
1608115539755,1608115539657,IR_L_1156,IR_R_1156
1608115539788,1608115539690,IR_L_1157,IR_R_1157
1608115539831,1608115539723,IR_L_1158,IR_R_1158
1608115539864,1608115539756,IR_L_1159,IR_R_1159
1608115539893,1608115539790,IR_L_1160,IR_R_1160
1608115539925,1608115539823,IR_L_1161,IR_R_1161
1608115539956,1608115539856,IR_L_1162,IR_R_1162
1608115539989,1608115539889,IR_L_1163,IR_R_1163
1608115540022,1608115539923,IR_L_1164,IR_R_1164
1608115540056,1608115539956,IR_L_1165,IR_R_1165
1608115540090,1608115539989,IR_L_1166,IR_R_1166
1608115540123,1608115540021,IR_L_1167,IR_R_1167
1608115540156,1608115540054,IR_L_1168,IR_R_1168
1608115540190,1608115540088,IR_L_1169,IR_R_1169
1608115540223,1608115540154,IR_L_1171,IR_R_1171
1608115540257,1608115540187,IR_L_1172,IR_R_1172
1608115540290,1608115540221,IR_L_1173,IR_R_1173
1608115540326,1608115540254,IR_L_1174,IR_R_1174
1608115540359,1608115540287,IR_L_1175,IR_R_1175
1608115540394,1608115540321,IR_L_1176,IR_R_1176
1608115540427,1608115540354,IR_L_1177,IR_R_1177
1608115540461,1608115540387,IR_L_1178,IR_R_1178
1608115540493,1608115540421,IR_L_1179,IR_R_1179
1608115540526,1608115540454,IR_L_1180,IR_R_1180
1608115540560,1608115540487,IR_L_1181,IR_R_1181
1608115540593,1608115540521,IR_L_1182,IR_R_1182
1608115540625,1608115540554,IR_L_1183,IR_R_1183
1608115540660,1608115540587,IR_L_1184,IR_R_1184
1608115540700,1608115540620,IR_L_1185,IR_R_1185
1608115540770,1608115540654,IR_L_1186,IR_R_1186
1608115540803,1608115540687,IR_L_1187,IR_R_1187
1608115540826,1608115540720,IR_L_1188,IR_R_1188
1608115540862,1608115540754,IR_L_1189,IR_R_1189
1608115540895,1608115540787,IR_L_1190,IR_R_1190
1608115540928,1608115540820,IR_L_1191,IR_R_1191
1608115540961,1608115540854,IR_L_1192,IR_R_1192
1608115540994,1608115540887,IR_L_1193,IR_R_1193
1608115541028,1608115540920,IR_L_1194,IR_R_1194
1608115541061,1608115540953,IR_L_1195,IR_R_1195
1608115541097,1608115540987,IR_L_1196,IR_R_1196
1608115541136,1608115541019,IR_L_1197,IR_R_1197
1608115541162,1608115541052,IR_L_1198,IR_R_1198
1608115541195,1608115541086,IR_L_1199,IR_R_1199
1608115541228,1608115541119,IR_L_1200,IR_R_1200
1608115541262,1608115541152,IR_L_1201,IR_R_1201
1608115541296,1608115541185,IR_L_1202,IR_R_1202
1608115541329,1608115541219,IR_L_1203,IR_R_1203
