acq_time,save_time,stat_time,cycle_time,sleep_time,slow_cycles_cnt
3.104719,22.498569,0.000146,25.603434,6.862693,0
3.106449,21.677638,0.000137,24.784224,7.729899,0
3.099222,18.890343,0.000231,21.989796,8.549109,0
3.094900,23.984920,0.000105,27.079925,11.343537,0
3.076604,19.043269,0.000230,22.120103,6.253408,0
3.084057,6.591476,0.000648,9.676181,11.213230,0
3.112940,18.448098,0.000125,21.561163,23.657152,0
3.111738,18.606861,0.000233,21.718832,11.772170,0
3.117217,18.606954,0.000128,21.724299,11.614501,0
3.096237,18.365692,0.000120,21.462049,11.609034,0
3.117310,18.232788,0.000201,21.350299,11.871284,0
3.144255,18.503171,0.000259,21.647685,11.983034,0
3.117760,17.929758,0.000099,21.047617,11.685648,0
3.120178,18.589413,0.000129,21.709720,12.285716,0
3.092082,18.188738,0.000231,21.281051,11.623613,0
3.143900,18.531922,0.000177,21.675999,12.052282,0
3.096580,18.269782,9.422942,30.789304,11.657334,0
3.120783,18.556863,0.000127,21.677773,2.544029,0
3.132841,22.291400,0.000123,25.424364,11.655560,0
3.124984,22.114575,0.000277,25.239836,7.908969,0
3.086440,21.903088,0.000121,24.989649,8.093497,0
3.144984,21.907677,0.000208,25.052869,8.343684,0
3.123580,22.676579,0.000255,25.800414,8.280464,0
3.132570,22.012685,0.000150,25.145405,7.532919,0
3.164651,23.659917,0.000203,26.824771,8.187928,0
3.094378,22.214197,0.000222,25.308797,6.508562,0
3.203658,21.970639,0.000240,25.174537,8.024536,0
3.153987,21.980391,0.000128,25.134506,8.158796,0
3.111230,22.825646,0.000246,25.937122,8.198827,0
3.195754,22.414648,0.000487,25.610889,7.396211,0
3.146575,22.154381,0.000110,25.301066,7.722444,0
3.117155,18.318597,0.000371,21.436123,8.032267,0
3.117020,18.833898,0.000255,21.951173,11.897210,0
3.122558,18.557988,0.000136,21.680682,11.382160,0
3.127565,19.624496,0.000228,22.752289,11.652651,0
3.101908,18.782459,0.000392,21.884759,10.581044,0
3.087492,18.030146,0.000121,21.117759,11.448574,0
3.134104,49.889432,0.000379,53.023915,12.215574,0
3.188129,28.545352,0.000129,31.733610,-19.690582,1
3.205485,28.420360,0.000134,31.625979,1.599723,1
3.214152,18.637744,0.000135,21.852031,1.707354,1
3.151272,18.750254,0.000293,21.901819,11.481302,1
3.191164,18.338502,0.000270,21.529936,11.431514,1
3.167960,23.925429,0.000412,27.093801,11.803397,1
3.143201,19.063947,0.001192,22.208340,6.239532,1
3.155453,19.345619,0.000601,22.501673,11.124993,1
3.203114,18.892315,8.660640,30.756069,10.831660,1
3.170817,19.666632,0.000285,22.837734,2.577264,1
3.155742,21.193608,0.000393,24.349743,10.495599,1
3.158440,18.703938,0.000478,21.862856,8.983590,1
3.144935,23.712484,0.000273,26.857692,11.470477,1
3.166764,22.483690,0.000359,25.650813,6.475641,1
3.154844,19.844535,0.000323,22.999702,7.682520,1
3.149917,23.629795,0.000278,26.779990,10.333631,1
3.208941,19.843351,0.000418,23.052710,6.553343,1
3.164402,49.460126,0.000272,52.624800,10.280623,1
3.146511,9.785847,0.000086,12.932444,-19.291467,2
3.200285,21.238546,0.000305,24.439136,20.400889,2
3.164914,21.385020,0.000263,24.550197,8.894197,2
3.129134,18.478702,0.000277,21.608113,8.783136,2
3.165750,18.548289,0.000167,21.714206,11.725220,2
3.151753,18.192035,0.000405,21.344193,11.619127,2
3.114618,18.240797,0.000262,21.355677,11.989140,2
3.170860,18.372447,0.000224,21.543531,11.977656,2
3.146596,28.595657,0.000152,31.742405,11.789802,2
3.096293,29.476022,0.000161,32.572476,1.590928,2
3.106779,22.791966,0.000108,25.898853,0.760857,2
3.155363,23.089264,0.000133,26.244760,7.434480,2
3.149605,19.314098,0.000165,22.463868,7.088573,2
3.144406,18.483311,0.000122,21.627839,10.869465,2
3.155381,18.861953,0.000259,22.017593,11.705494,2
3.144568,18.461364,0.000132,21.606064,11.315740,2
3.200174,19.400944,0.000129,22.601247,11.727269,2
3.127241,19.461741,0.000139,22.589121,10.732086,2
3.229639,18.757907,0.000262,21.987808,10.744212,2
3.152814,18.350873,0.000121,21.503808,11.345525,2
3.150101,19.249915,10.374171,32.774187,11.829525,2
3.173237,19.092600,0.000235,22.266072,0.559146,2
3.133008,19.159346,0.000166,22.292520,11.067261,2
3.140273,19.295703,0.000135,22.436111,11.040813,2
3.141908,18.563674,0.000146,21.705728,10.897222,2
3.099277,18.911386,0.000127,22.010790,11.627605,2
3.152406,18.697796,0.000248,21.850450,11.322543,2
3.159482,19.323722,0.000453,22.483657,11.482883,2
3.124852,20.015960,0.000268,23.141080,10.849676,2
3.102480,18.796427,0.000132,21.899039,10.192253,2
3.132311,18.709075,0.000129,21.841515,11.434294,2
3.151724,19.133328,0.000363,22.285415,11.491818,2
3.104405,17.927124,0.000122,21.031651,11.047918,2
3.145569,17.825607,0.000224,20.971400,12.301682,2
3.145522,18.489857,0.000111,21.635490,12.361933,2
3.130893,19.849793,0.000131,22.980817,11.697843,2
3.145237,19.345822,0.000246,22.491305,10.352516,2
3.127733,19.147500,0.000122,22.275355,10.842028,2
3.136752,19.768297,0.000134,22.905183,11.057978,2
3.118232,19.361761,0.000344,22.480337,10.428150,2
3.117521,19.347648,0.000234,22.465403,10.852996,2
3.097466,18.660035,0.000142,21.757643,10.867930,2
3.100655,18.766891,0.000258,21.867804,11.575690,2
3.170402,27.955815,0.000139,31.126356,11.465529,2
3.127881,29.178341,0.000157,32.306379,2.206977,2
3.095478,18.362144,0.000143,21.457765,1.026954,2
3.171592,29.166653,0.000310,32.338555,11.875568,2
3.134008,19.701740,0.000270,22.836018,0.994778,2
3.182730,20.150938,0.000271,23.333939,10.497315,2
3.131770,18.803965,0.000275,21.936010,9.999394,2
3.115401,19.301013,8.993777,31.410191,11.397323,2
3.097035,19.363919,0.000129,22.461083,1.923142,2
3.179267,19.802675,0.000107,22.982049,10.872250,2
3.135443,18.488618,0.000129,21.624190,10.351284,2
3.154746,18.165655,0.000228,21.320629,11.709143,2
3.162945,19.127040,0.000113,22.290098,12.012704,2
3.104328,18.228690,0.000662,21.333680,11.043235,2
3.159855,18.134913,0.000221,21.294989,11.999653,2
3.175040,18.270346,0.000267,21.445653,12.038344,2
3.144454,19.134830,0.000251,22.279535,11.887680,2
3.147573,18.661762,0.000269,21.809604,11.053798,2
3.136892,18.841176,0.000133,21.978201,11.523729,2
3.101381,18.580589,0.000104,21.682074,11.355132,2
3.184635,18.844098,0.000272,22.029005,11.651259,2
3.148388,19.109996,0.000139,22.258523,11.304328,2
3.127248,18.457324,0.000254,21.584826,11.074810,2
3.207273,18.867622,0.000136,22.075031,11.748507,2
3.160900,19.087531,0.000135,22.248566,11.258302,2
3.182290,18.806745,0.000257,21.989292,11.084767,2
3.170436,18.856491,0.000245,22.027172,11.344041,2
3.121242,19.854698,0.000154,22.976094,11.306161,2
3.181943,18.664262,0.000137,21.846342,10.357239,2
3.139472,18.790649,0.000279,21.930400,11.486991,2
3.117218,19.149069,0.000850,22.267137,11.402933,2
3.103071,29.130437,0.000132,32.233640,11.066196,2
3.084449,29.542921,0.000108,32.627478,1.099693,2
3.085805,21.256352,0.000240,24.342397,0.705855,2
3.102162,18.627528,0.000300,21.729990,8.990936,2
3.138380,18.937663,0.000262,22.076305,11.603343,2
3.106204,19.202584,0.000242,22.309030,11.257028,2
3.152596,19.210885,9.470804,31.834285,11.024303,2
3.111669,18.886548,0.000180,21.998397,1.499048,2
3.106551,18.869011,0.000148,21.975710,11.334936,2
3.134429,19.579478,0.000330,22.714237,11.357623,2
3.115307,18.785421,0.000140,21.900868,10.619096,2
3.111504,18.631756,0.000152,21.743412,11.432465,2
3.141275,6.939410,0.000119,10.080804,11.589921,2
3.192582,18.445427,0.000258,21.638267,23.252529,2
3.135525,18.235204,0.000265,21.370994,11.695066,2
3.194756,19.421073,0.000296,22.616125,11.962339,2
3.128051,18.885213,0.000241,22.013505,10.717208,2
3.134843,18.029447,0.000136,21.164426,11.319828,2
3.183384,18.449280,0.000251,21.632915,12.168907,2
3.163113,18.804389,0.000260,21.967762,11.700418,2
3.143627,18.745893,0.000250,21.889770,11.365571,2
3.146942,18.452302,0.000294,21.599538,11.443563,2
3.164167,62.247275,0.000159,65.411601,11.733795,2
3.148851,19.272585,0.000237,22.421673,-32.078268,3
3.152079,19.545093,0.000242,22.697414,10.911660,3
3.173734,19.823954,0.000245,22.997933,10.635919,3
3.186824,19.649697,0.000247,22.836768,10.335400,3
3.214553,20.502512,0.000736,23.717801,10.496565,3
3.135585,19.381489,0.000276,22.517350,9.615532,3
3.136795,18.958386,0.000261,22.095442,10.815983,3
3.128145,22.117804,0.000118,25.246067,11.237891,3
3.170159,19.301196,0.000281,22.471636,8.087266,3
3.154510,20.253020,0.000412,23.407942,10.861697,3
3.183451,20.049218,0.000543,23.233212,9.925391,3
3.180559,18.636933,0.000276,21.817768,10.100121,3
3.173278,18.506078,0.000280,21.679636,11.515565,3
3.140113,18.794606,9.806443,31.741162,11.653697,3
3.144369,19.500826,0.000710,22.645905,1.592171,3
3.132756,18.726124,0.000766,21.859646,10.687428,3
3.145389,18.572660,0.000715,21.718764,11.473687,3
3.189160,18.815553,0.000361,22.005074,11.614569,3
3.195816,18.171965,0.000598,21.368379,11.328259,3
3.203410,18.965904,0.000497,22.169811,11.964954,3
3.190287,19.723655,0.000125,22.914067,11.163522,3
3.197887,19.718705,0.000313,22.916905,10.419266,3
3.189244,18.714776,0.000308,21.904328,10.416428,3
3.168766,18.936339,0.000386,22.105491,11.429005,3
3.233952,18.686930,0.000114,21.920996,11.227842,3
3.192427,18.399092,0.000280,21.591799,11.412337,3
3.195234,18.639700,0.000364,21.835298,11.741534,3
3.185128,18.788094,0.000258,21.973480,11.498035,3
3.189513,18.504666,0.000363,21.694542,11.359853,3
3.177174,17.889584,0.000404,21.067162,11.638791,3
3.174470,18.417060,0.000311,21.591841,12.266171,3
3.144879,18.204668,0.000123,21.349670,11.741492,3
3.223780,21.878551,0.000246,25.102577,11.983663,3
3.164051,18.734976,0.000185,21.899212,8.230756,3
3.178401,12.360687,0.000659,15.539747,11.434121,3
3.165266,18.843970,0.000138,22.009374,17.793586,3
3.214972,18.849435,0.000122,22.064529,11.323959,3
3.179404,18.315933,0.000131,21.495468,11.268804,3
3.198592,21.865027,0.000495,25.064114,11.837865,3
3.122044,20.180669,0.000127,23.302840,8.269219,3
3.139094,12.080649,0.000122,15.219865,10.030493,3
3.141509,21.040013,0.000140,24.181662,18.113468,3
3.177031,21.186193,0.000153,24.363377,9.151671,3
3.198265,19.463430,9.031460,31.693155,8.969956,3
3.155729,19.004424,0.000269,22.160422,1.640178,3
3.118751,19.011255,0.000140,22.130146,11.172911,3
3.153654,18.721703,0.000417,21.875774,11.203187,3
3.183083,21.889594,0.000147,25.072824,11.457559,3
3.127238,42.995831,0.000152,46.123221,8.260509,3
3.109933,6.665668,0.000172,9.775773,-12.789888,4
3.113198,18.173107,0.000128,21.286433,23.557560,4
3.161355,21.287663,0.000291,24.449309,12.046900,4
3.113425,21.489746,0.000273,24.603444,8.884024,4
3.275392,21.266579,0.000308,24.542279,8.729889,4
3.225781,18.666464,0.000248,21.892493,8.791054,4
3.200757,18.534010,0.000273,21.735040,11.440840,4
3.166876,22.180877,0.000113,25.347866,11.598293,4
3.198208,21.985841,0.000276,25.184325,7.985467,4
3.183014,21.442640,0.000176,24.625830,8.149008,4
3.120577,18.111881,0.000099,21.232557,8.707503,4
3.104214,18.092853,0.000231,21.197298,12.100776,4
3.088771,18.019787,0.000102,21.108660,12.136035,4
3.082037,18.167905,0.000170,21.250112,12.224673,4
3.098070,17.910733,0.000121,21.008924,12.083221,4
3.080858,18.188718,0.000092,21.269668,12.324409,4
3.089555,18.186722,0.000101,21.276378,12.063665,4
3.090031,21.309798,0.000142,24.399971,12.056955,4
3.090516,20.757271,0.000098,23.847885,8.933362,4
3.091025,20.884378,0.000133,23.975536,9.485448,4
3.099891,17.575988,0.000145,20.676024,9.357797,4
3.092403,18.867203,0.000092,21.959698,12.657309,4
3.089662,18.787280,0.000085,21.877027,11.373635,4
3.081998,18.954381,0.000098,22.036477,11.456306,4
3.090442,19.243434,9.251420,31.585296,11.296856,4
3.084205,18.575752,0.000086,21.660043,1.748037,4
3.082860,17.909269,0.000073,20.992202,11.673290,4
3.091642,18.974937,0.000245,22.066824,12.341131,4
3.084233,18.173463,0.000150,21.257846,11.266509,4
3.089689,18.680845,0.000145,21.770679,12.075487,4
3.090276,21.883482,0.000092,24.973850,11.562654,4
3.089032,20.906379,0.000138,23.995549,8.359483,4
3.089633,21.100917,0.000094,24.190644,9.337784,4
3.090923,21.027199,0.000138,24.118260,9.142689,4
3.089635,20.695420,0.000096,23.785151,9.215073,4
3.090656,20.197494,0.000136,23.288286,9.548182,4
3.089559,20.736439,0.000140,23.826138,10.045047,4
3.088740,20.866304,0.000141,23.955185,9.507195,4
3.091158,21.000535,0.000152,24.091845,9.378148,4
3.085857,17.888859,0.000094,20.974810,9.241488,4
3.102477,19.724551,0.000101,22.827129,12.358523,4
3.114035,17.845502,0.000146,20.959683,10.506204,4
3.082224,18.491827,0.000088,21.574139,12.373650,4
3.109452,19.683722,0.000087,22.793261,11.759194,4
3.103166,18.382071,0.000148,21.485385,10.540072,4
3.092767,17.735921,0.000134,20.828822,11.847948,4
3.104225,18.844051,0.000147,21.948423,12.504511,4
3.085439,19.168784,0.000095,22.254318,11.384910,4
3.108811,19.673152,0.000175,22.782138,11.079015,4
3.109181,17.913900,0.000046,21.023127,10.551195,4
3.095660,17.871465,0.000138,20.967263,12.310206,4
3.107472,17.719259,0.000146,20.826877,12.366070,4
3.084635,18.721234,0.000093,21.805962,12.506456,4
3.093140,19.502590,0.000106,22.595836,11.527371,4
3.089170,19.673515,9.401925,32.164610,10.737497,4
3.092396,20.019299,0.000105,23.111800,1.168723,4
3.093727,19.222195,0.000094,22.316016,10.221533,4
3.091755,19.164806,0.000142,22.256703,11.017317,4
3.092120,19.457623,0.000087,22.549830,11.076630,4
3.088415,18.299212,0.000098,21.387725,10.783503,4
3.124282,19.858012,0.000086,22.982380,11.945608,4
3.120152,19.070675,0.000138,22.190965,10.350953,4
3.162906,19.005565,0.000087,22.168558,11.142368,4
3.086713,20.027847,0.000093,23.114653,11.164775,4
3.103028,18.419891,0.000136,21.523055,10.218680,4
3.108053,17.889812,0.000210,20.998075,11.810278,4
3.094006,17.848425,0.000094,20.942525,12.335258,4
3.090351,18.737319,0.000097,21.827767,12.390808,4
3.088114,18.388469,0.000140,21.476723,11.505566,4
3.087951,19.097626,0.000140,22.185717,11.856610,4
3.089550,19.657547,0.000152,22.747249,11.147616,4
3.080272,18.603090,0.000136,21.683498,10.586084,4
3.085061,18.723554,0.000138,21.808753,11.649835,4
3.132647,17.954185,0.000091,21.086923,11.524580,4
3.108404,17.180328,0.000133,20.288865,12.246410,4
3.084188,25.510363,0.000104,28.594655,13.044468,4
3.086296,26.800492,0.000156,29.886944,4.738678,4
3.109437,6.608167,0.000070,9.717674,3.446389,4
3.092475,28.058129,0.000096,31.150700,23.615659,4
3.089006,20.912177,0.000083,24.001266,2.182633,4
3.084051,18.611694,0.000092,21.695837,9.332067,4
3.123293,18.184372,0.000092,21.307757,11.637496,4
3.085924,18.797670,0.000147,21.883741,12.025576,4
3.089791,18.872643,0.000141,21.962575,11.449592,4
3.086499,18.803199,9.366266,31.255964,11.370758,4
3.086666,18.987660,0.000104,22.074430,2.077369,4
3.090275,18.152713,0.000140,21.243128,11.258903,4
3.086402,18.380584,0.000094,21.467080,12.090205,4
3.083193,17.620044,0.000148,20.703385,11.866253,4
3.109028,17.765749,0.000140,20.874917,12.629948,4
3.099618,17.872597,0.000139,20.972354,12.458416,4
3.142518,18.670592,0.000139,21.813249,12.360979,4
3.086119,18.712212,0.000102,21.798433,11.520084,4
3.091686,18.782085,0.000135,21.873906,11.534900,4
3.094950,18.777451,0.000088,21.872489,11.459427,4
3.093690,18.850606,0.000136,21.944432,11.460844,4
3.150461,19.436147,0.000086,22.586694,11.388901,4
3.191747,19.054411,0.000153,22.246311,10.746639,4
3.096524,18.975497,0.000090,22.072111,11.087022,4
3.123429,19.029978,0.000138,22.153545,11.261222,4
3.141812,18.994306,0.000100,22.136218,11.179788,4
3.103932,18.606867,0.000096,21.710895,11.197115,4
3.123308,19.691207,0.000134,22.814649,11.622438,4
3.088499,29.013438,0.000097,32.102034,10.518684,4
3.101811,29.816552,0.000099,32.918462,1.231299,4
3.122948,27.140144,0.000091,30.263183,0.414871,4
3.121412,27.388249,0.000094,30.509755,3.070150,4
3.120819,19.287877,0.000140,22.408836,2.823578,4
3.089773,19.350485,0.000092,22.440350,10.924497,4
3.092712,18.809571,0.000095,21.902378,10.892983,4
3.085590,18.300574,0.000095,21.386259,11.430955,4
3.089118,19.259206,0.000138,22.348462,11.947074,4
3.100426,18.967295,0.000093,22.067814,10.984871,4
3.085874,17.982878,0.000143,21.068895,11.265519,4
3.117561,19.095030,8.928825,31.141416,12.264438,4
3.148775,18.742714,0.000101,21.891590,2.191917,4
3.080775,18.148342,0.000091,21.229208,11.441743,4
3.109630,17.961001,0.000096,21.070727,12.104125,4
3.106403,17.719889,0.000091,20.826383,12.262606,4
3.133762,17.583890,0.000146,20.717798,12.506950,4
3.103982,18.280456,0.000098,21.384536,12.615535,4
3.107172,17.632201,0.000138,20.739511,11.948797,4
3.142318,19.342504,0.000144,22.484966,12.593822,4
3.080082,19.217840,0.000135,22.298057,10.848367,4
3.100797,6.728516,0.000056,9.829369,11.035276,4
3.094966,18.314975,0.000279,21.410220,23.503964,4
3.139421,18.456653,0.000129,21.596203,11.923113,4
3.120698,19.336954,0.000151,22.457803,11.737130,4
3.125491,18.751619,0.000317,21.877427,10.875530,4
3.113048,18.423216,0.000262,21.536526,11.455906,4
3.149012,19.292683,0.000238,22.441933,11.796807,4
3.095103,27.915394,0.000125,31.010622,10.891400,4
3.151748,52.031087,0.000128,55.182963,2.322711,4
3.151852,17.982272,0.000151,21.134275,-21.849630,5
3.200829,18.194836,0.000115,21.395780,12.199058,5
3.163197,19.172388,0.000126,22.335711,11.937553,5
3.200448,28.479269,0.000168,31.679885,10.997622,5
3.180511,18.324089,0.000224,21.504824,1.653448,5
3.235817,22.124641,0.000126,25.360584,11.828509,5
3.183994,18.951810,0.000130,22.135934,7.972749,5
3.275147,29.107969,0.000097,32.383213,11.197399,5
3.100772,28.810691,0.000092,31.911555,0.950120,5
3.086159,30.068183,0.000090,33.154432,1.421778,5
3.089115,28.595127,0.000092,31.684334,0.178901,5
3.086049,27.448824,9.609969,40.144842,1.648999,5
3.111699,18.609074,0.000103,21.720876,-6.811509,6
3.109395,19.121767,0.000097,22.231259,11.612457,6
3.105528,18.633131,0.000152,21.738811,11.102074,6
3.089807,21.192880,0.000089,24.282776,11.594522,6
3.090322,20.191018,0.000110,23.281450,9.050557,6
3.088282,21.508075,0.000092,24.596449,10.051883,6
3.094703,21.649600,0.000177,24.744480,8.736884,6
3.089954,21.015683,0.000147,24.105784,8.588853,6
3.088981,21.062801,0.000142,24.151924,9.227549,6
3.090114,22.034772,0.000195,25.125081,9.181409,6
3.088809,18.135176,0.000082,21.224067,8.208252,6
3.110777,17.850274,0.000088,20.961139,12.109266,6
3.108464,19.042834,0.000093,22.151391,12.372194,6
3.132390,17.815242,0.000092,20.947724,11.181942,6
3.090901,19.575384,0.000133,22.666418,12.385609,6
3.092584,20.024598,0.000094,23.117276,10.666915,6
3.088371,21.716129,0.000137,24.804637,10.216057,6
3.117829,17.674251,0.000093,20.792173,8.528696,6
3.092887,28.312213,0.000094,31.405194,12.541160,6
3.088065,28.438489,0.000088,31.526642,1.928139,6
3.125218,18.715993,0.000134,21.841345,1.806691,6
3.081564,17.931119,0.000154,21.012837,11.491988,6
3.189221,18.029613,0.000252,21.219086,12.320496,6
3.108263,17.310544,0.000088,20.418895,12.114247,6
3.131334,17.846021,0.000137,20.977492,12.914438,6
3.107865,18.295121,0.000093,21.403079,12.355841,6
3.210425,17.649888,0.000093,20.860406,11.930254,6
3.120646,27.900828,0.000087,31.021561,12.472927,6
3.101756,27.661012,0.000089,30.762857,2.311772,6
3.128709,28.141635,8.668602,39.938946,2.570476,6
3.090647,27.872902,0.000089,30.963638,-6.605613,7
3.087478,27.140534,0.000097,30.228109,2.369695,7
3.097594,28.378419,0.000092,31.476105,3.105224,7
3.089962,28.218255,0.000092,31.308309,1.857228,7
3.091811,18.413590,0.000144,21.505545,2.025024,7
3.087492,17.652274,0.000144,20.739910,11.827788,7
3.133904,18.281661,0.000131,21.415696,12.593423,7
3.148619,18.750511,0.000411,21.899541,11.917637,7
3.164239,32.192785,0.000130,35.357154,11.433792,7
3.184028,18.547309,0.000316,21.731653,-2.023821,8
3.192245,22.086740,0.000287,25.279272,11.601680,8
3.125245,20.780332,0.000101,23.905678,8.054061,8
3.170120,21.230144,0.000112,24.400376,9.427655,8
3.136414,21.176242,0.000121,24.312777,8.932957,8
3.185332,21.356212,0.000098,24.541642,9.020556,8
3.156593,21.764320,0.000143,24.921056,8.791691,8
3.128805,21.442645,0.000130,24.571580,8.412277,8
3.149025,21.536868,0.000152,24.686045,8.761753,8
3.164203,21.354103,0.000147,24.518453,8.647288,8
3.176208,21.278896,0.000115,24.455219,8.814880,8
3.151823,18.258187,0.000225,21.410235,8.878114,8
3.173812,17.536238,0.000185,20.710235,11.923098,8
3.190390,17.735364,0.000183,20.925937,12.623098,8
3.205598,21.349598,0.000444,24.555640,12.407396,8
3.138931,19.165819,0.000205,22.304955,8.777693,8
3.121829,17.997012,0.000201,21.119042,11.028378,8
3.111828,18.090040,0.000223,21.202091,12.214291,8
3.119628,18.817252,0.000105,21.936985,12.131242,8
3.099361,18.218256,0.000100,21.317717,11.396348,8
3.100874,17.993716,9.427673,30.522263,12.015616,8
3.129587,17.803625,0.000094,20.933306,2.811070,8
3.102265,18.112046,0.000106,21.214417,12.400027,8
3.107447,27.799861,0.000148,30.907456,12.118916,8
3.092425,6.371488,0.000081,9.463994,2.425877,8
3.218236,18.503496,0.000248,21.721980,23.869339,8
3.219976,30.688129,0.000266,33.908371,11.611353,8
3.095523,9.489629,0.000108,12.585260,-0.575038,9
3.110169,20.957657,0.000281,24.068107,20.748073,9
3.206067,20.807137,0.000122,24.013326,9.265226,9
3.138780,17.884339,0.000107,21.023226,9.320007,9
3.197276,18.199351,0.000128,21.396755,12.310107,9
3.131568,17.973091,0.000215,21.104874,11.936578,9
3.159156,17.638707,0.000207,20.798070,12.228459,9
3.154621,18.082416,0.000202,21.237239,12.535263,9
3.127418,17.920221,0.000118,21.047757,12.096094,9
3.197990,18.040472,0.000118,21.238580,12.285576,9
3.185815,17.908237,0.000223,21.094275,12.094753,9
3.171375,17.859026,0.000244,21.030645,12.239058,9
3.264844,17.852071,0.000298,21.117213,12.302688,9
3.139880,17.750717,0.000217,20.890814,12.216120,9
3.156595,28.764735,0.000239,31.921569,12.442519,9
3.183169,18.339495,0.000118,21.522782,1.411764,9
3.168120,17.747326,0.000102,20.915548,11.810551,9
3.150059,18.386955,0.000125,21.537139,12.417785,9
3.209257,18.080356,0.000250,21.289863,11.796194,9
3.185657,18.436555,0.000130,21.622342,12.043470,9
3.151510,18.288090,0.000160,21.439760,11.710991,9
3.202411,17.954823,0.000358,21.157592,11.893573,9
3.184787,18.053809,0.000251,21.238847,12.175741,9
3.183600,17.976982,9.096757,30.257339,12.094486,9
3.159908,18.897754,0.000148,22.057810,3.075994,9
3.157665,18.077072,0.000135,21.234872,11.275523,9
3.133777,17.874537,0.000273,21.008587,12.098461,9
3.126828,20.974921,0.000234,24.101983,12.324746,9
3.212169,21.044858,0.000115,24.257142,9.231350,9
3.145222,18.481534,0.000273,21.627029,9.076191,9
3.163521,18.306849,0.000270,21.470640,11.706304,9
3.145081,18.158881,0.000298,21.304260,11.862693,9
3.198079,18.156588,0.000290,21.354957,12.029073,9
3.193449,17.743683,0.000230,20.937362,11.978376,9
3.153094,18.035434,0.000368,21.188896,12.395971,9
3.118038,17.809684,0.000294,20.928016,12.144437,9
3.137811,17.988219,0.000263,21.126293,12.405317,9
3.158342,18.031448,0.000254,21.190044,12.207040,9
3.252830,21.358874,0.000267,24.611971,12.143289,9
3.187308,20.925663,0.000242,24.113213,8.721362,9
3.218695,17.659683,0.000157,20.878535,9.220120,9
3.141520,17.324234,0.000379,20.466133,12.454798,9
3.195239,17.679290,0.000277,20.874806,12.867200,9
3.129754,17.446324,0.000256,20.576334,12.458527,9
3.119114,17.334735,0.000279,20.454128,12.756999,9
3.134227,17.690799,0.000366,20.825392,12.879205,9
3.138841,17.536619,0.000251,20.675711,12.507941,9
3.204445,17.462010,0.000246,20.666701,12.657622,9
3.218222,21.909461,0.000828,25.128511,12.666632,9
3.240052,20.608263,0.000152,23.848467,8.204822,9
3.174992,20.680009,0.000127,23.855128,9.484866,9
3.188785,17.674271,0.000119,20.863175,9.478205,9
3.176760,17.827788,0.000171,21.004719,12.470158,9
3.178953,17.673533,9.623122,30.475608,12.328614,9
3.156014,17.859047,0.000250,21.015311,2.857725,9
3.178639,17.865927,0.000131,21.044697,12.318022,9
3.130931,17.773156,0.000117,20.904204,12.288636,9
3.161983,19.017935,0.000365,22.180283,12.429129,9
