cpu_ts,timestamp,acc_x,acc_y,acc_z,timestamp,gyro_x,gyro_y,gyro_z
1608115982499,1608115982511,-1.814230,-9.590903,1.431771,1608115982498,0.003491,0.006981,0.034907
1608115982516,1608115982527,-3.344068,-9.669356,-0.225553,1608115982514,-0.012217,0.024435,0.003491
1608115982532,1608115982542,2.451663,-7.698220,4.667965,1608115982531,-0.024435,-0.005236,-0.017453
1608115982549,1608115982558,0.549172,-10.512729,-1.588677,1608115982548,-0.034907,0.033161,-0.006981
1608115982566,1608115982578,-2.137850,-8.806372,-2.794895,1608115982564,-0.022689,0.062832,0.005236
1608115982583,1608115982594,1.186605,-10.434276,2.461469,1608115982581,0.000000,0.076794,-0.001745
1608115982600,1608115982609,1.029698,-13.405690,-2.373209,1608115982599,-0.019199,0.001745,0.008727
1608115982616,1608115982625,-0.186326,-9.875297,2.677215,1608115982615,-0.015708,0.019199,0.005236
1608115982633,1608115982645,-3.442134,-13.062457,-2.039783,1608115982633,-0.043633,0.043633,0.017453
1608115982650,1608115982661,-2.696829,-5.168105,3.804980,1608115982648,-0.031416,0.005236,-0.013963
1608115982667,1608115982676,0.970858,-11.983726,-4.108986,1608115982665,-0.026180,0.005236,-0.026180
1608115982684,1608115982696,-0.068647,-7.600153,0.951245,1608115982683,-0.005236,-0.015708,0.006981
1608115982701,1608115982712,-0.529559,-13.405690,1.853457,1608115982700,0.013963,0.036652,-0.010472
1608115982717,1608115982727,2.098623,-8.982891,-2.255529,1608115982715,0.003491,0.008727,-0.013963
1608115982734,1608115982743,0.166713,-9.708583,1.529837,1608115982733,-0.003491,0.001745,0.005236
1608115982751,1608115982759,1.088538,-10.257755,-0.568786,1608115982750,0.001745,0.003491,0.020944
1608115982768,1608115982779,-1.274864,-10.091043,-0.284393,1608115982767,-0.020944,0.010472,0.017453
1608115982785,1608115982794,-3.079288,-7.786480,0.147100,1608115982783,-0.013963,0.050615,-0.013963
1608115982801,1608115982810,1.971137,-12.160246,2.755669,1608115982799,-0.003491,0.015708,-0.006981
1608115982818,1608115982830,0.549172,-10.149882,-1.274864,1608115982818,-0.008727,0.006981,0.033161
1608115982835,1608115982845,-2.696829,-9.973363,1.049312,1608115982833,0.012217,0.034907,0.036652
1608115982852,1608115982861,-1.225831,-10.453889,1.127765,1608115982850,0.038397,0.026180,0.015708
1608115982868,1608115982877,-0.451106,-8.561205,-2.098623,1608115982867,0.029671,0.027925,0.003491
1608115982902,1608115982912,-2.196690,-7.560927,1.510224,1608115982900,-0.005236,-0.012217,0.010472
1608115982919,1608115982928,0.264780,-9.708583,-0.509946,1608115982917,0.013963,0.062832,-0.017453
1608115982935,1608115982944,0.147100,-12.944777,-1.412158,1608115982934,-0.013963,0.057596,0.010472
1608115982952,1608115982959,-0.990472,-7.237308,-0.402073,1608115982951,-0.066323,0.048869,0.031416
1608115982969,1608115982979,3.883433,-9.286898,0.529559,1608115982968,-0.040143,-0.041888,0.013963
1608115982986,1608115982991,1.049312,-10.493115,1.392544,1608115982983,-0.019199,-0.031416,0.012217
1608115983003,1608115983011,-11.081514,-12.219086,-2.216303,1608115983002,-0.038397,0.040143,0.006981
1608115983019,1608115983030,5.334817,-8.345459,5.374044,1608115983018,-0.043633,0.010472,-0.001745
1608115983036,1608115983046,1.716164,-11.503201,-1.088538,1608115983035,-0.020944,-0.050615,0.019199
1608115983053,1608115983062,-4.667965,-10.718668,-0.970858,1608115983052,-0.054105,0.122173,-0.022689
1608115983070,1608115983078,-2.098623,-8.159133,2.559536,1608115983068,-0.054105,0.087266,-0.017453
1608115983087,1608115983097,4.883712,-9.404577,0.706079,1608115983085,-0.027925,0.048869,0.000000
1608115983103,1608115983113,4.324733,-8.767145,-0.529559,1608115983102,-0.031416,-0.022689,0.045379
1608115983120,1608115983129,-2.961608,-9.208445,1.676937,1608115983119,-0.017453,0.050615,0.043633
1608115983137,1608115983144,-4.481639,-8.688692,-2.039783,1608115983137,-0.010472,0.052360,0.015708
1608115983154,1608115983164,1.412158,-11.601267,0.127486,1608115983152,-0.013963,0.054105,-0.001745
1608115983171,1608115983180,3.599041,-10.954028,-0.147100,1608115983169,-0.013963,0.068068,0.017453
1608115983187,1608115983196,5.315204,-9.816457,2.157463,1608115983187,-0.003491,-0.052360,0.059341
1608115983204,1608115983211,-0.686466,-8.521978,2.834122,1608115983203,0.003491,-0.020944,0.024435
1608115983221,1608115983231,1.833843,-8.041452,2.451663,1608115983219,-0.005236,0.048869,0.003491
1608115983238,1608115983247,-2.863542,-9.306511,0.490332,1608115983237,-0.019199,0.041888,0.036652
1608115983255,1608115983263,2.814508,-10.855961,0.009807,1608115983253,-0.036652,0.010472,0.034907
1608115983271,1608115983278,-0.549172,-9.708583,3.157741,1608115983270,-0.041888,0.047124,0.062832
1608115983288,1608115983298,-4.864098,-7.354987,-0.970858,1608115983287,-0.076794,-0.012217,0.045379
1608115983305,1608115983314,1.010085,-12.179859,-0.813952,1608115983304,-0.043633,0.000000,-0.001745
1608115983322,1608115983330,8.325846,-8.727919,0.382459,1608115983321,-0.034907,-0.102974,0.024435
1608115983338,1608115983345,2.961608,-8.541592,3.687300,1608115983337,-0.020944,-0.092502,0.047124
1608115983355,1608115983365,0.304006,-10.355823,2.373209,1608115983354,-0.040143,-0.095993,0.026180
1608115983376,1608115983385,-0.745305,-8.747532,3.618654,1608115983375,-0.076794,0.129154,-0.034907
1608115983393,1608115983400,11.503201,-9.247671,-1.637710,1608115983392,-0.031416,-0.082030,-0.013963
1608115983410,1608115983420,0.343233,-10.238142,-1.931910,1608115983408,0.020944,0.003491,0.033161
1608115983427,1608115983436,-3.324454,-9.590903,2.196690,1608115983426,0.024435,0.005236,0.027925
1608115983443,1608115983452,1.412158,-10.012589,7.698220,1608115983442,-0.012217,-0.013963,0.000000
1608115983460,1608115983467,3.883433,-9.836070,-3.687300,1608115983459,-0.057596,-0.054105,0.005236
1608115983477,1608115983479,4.059953,-9.384964,0.509946,1608115983476,0.020944,0.043633,0.019199
1608115983494,1608115983503,4.207053,-8.806372,0.205940,1608115983493,0.012217,-0.022689,-0.001745
1608115983511,1608115983518,1.333704,-11.316874,0.931632,1608115983509,0.033161,-0.010472,0.020944
1608115983527,1608115983534,-3.216581,-10.659828,-1.931910,1608115983526,0.054105,0.052360,-0.029671
1608115983544,1608115983554,6.756782,-11.817013,2.922382,1608115983543,-0.006981,0.000000,-0.008727
1608115983561,1608115983570,2.755669,-8.521978,5.511337,1608115983561,-0.052360,-0.111701,0.054105
1608115983578,1608115983585,1.510224,-9.855683,1.549451,1608115983576,-0.041888,-0.075049,0.024435
1608115983595,1608115983601,-2.981221,-8.119906,-0.029420,1608115983593,-0.012217,0.000000,0.001745
1608115983611,1608115983621,-0.490332,-10.228335,1.010085,1608115983611,-0.012217,-0.029671,-0.034907
1608115983628,1608115983637,-3.981500,-9.345737,2.794895,1608115983627,0.036652,0.068068,-0.026180
1608115983645,1608115983652,3.236194,-10.208722,-1.108151,1608115983644,-0.017453,-0.080285,-0.038397
1608115983662,1608115983668,10.189109,-8.267006,2.373209,1608115983661,0.043633,-0.094248,0.033161
1608115983678,1608115983688,-5.707470,-10.316595,1.235638,1608115983677,-0.012217,-0.089012,0.048869
1608115983695,1608115983703,2.177076,-11.336487,1.529837,1608115983694,0.059341,-0.139626,-0.006981
1608115983712,1608115983719,-1.676937,-9.914523,-0.205940,1608115983711,0.026180,-0.031416,-0.024435
1608115983729,1608115983735,-1.274864,-11.562040,-0.411879,1608115983727,-0.001745,-0.116937,-0.008727
1608115983746,1608115983755,-4.040339,-9.404577,4.079566,1608115983744,0.019199,-0.047124,0.000000
1608115983762,1608115983770,-7.806093,-9.688970,2.333983,1608115983761,0.045379,-0.029671,-0.062832
1608115983779,1608115983786,2.196690,-10.610795,2.981221,1608115983778,0.000000,-0.010472,-0.041888
1608115983796,1608115983802,-4.844485,-10.551955,0.382459,1608115983795,-0.005236,-0.120428,0.001745
1608115983813,1608115983822,-2.157463,-11.924886,-1.392544,1608115983811,-0.055851,-0.026180,-0.024435
1608115983830,1608115983837,-5.834957,-9.286898,-1.274864,1608115983827,-0.010472,0.080285,-0.076794
1608115983863,1608115983869,2.294756,-8.188553,5.874183,1608115983862,0.005236,-0.144862,0.017453
1608115983880,1608115983888,-0.362846,-10.208722,0.833565,1608115983878,-0.017453,-0.069813,0.012217
1608115983897,1608115983892,0.029420,-9.228058,5.736890,1608115983894,0.019199,-0.024435,0.012217
1608115983913,1608115983920,1.755390,-8.727919,1.608291,1608115983912,-0.026180,0.005236,-0.005236
1608115983930,1608115983936,-2.216303,-11.140354,3.040061,1608115983929,-0.008727,0.017453,-0.006981
1608115983947,1608115983955,0.931632,-8.502365,1.588677,1608115983945,0.022689,-0.020944,-0.012217
1608115983964,1608115983971,-4.609126,-10.512729,-1.627904,1608115983962,0.066323,0.087266,0.012217
1608115983980,1608115983987,4.550285,-7.658993,2.029977,1608115983980,0.008727,0.038397,0.012217
1608115983997,1608115984003,-8.423912,-11.316874,8.139520,1608115983996,-0.005236,0.031416,0.000000
1608115984014,1608115984022,-2.412436,-9.708583,1.716164,1608115984012,-0.036652,-0.012217,0.010472
1608115984031,1608115984038,3.903047,-8.992698,0.362846,1608115984030,0.062832,-0.094248,-0.040143
1608115984047,1608115984054,11.777786,-9.208445,8.786758,1608115984046,0.003491,-0.171042,-0.012217
1608115984064,1608115984070,-2.029977,-10.051816,-14.974754,1608115984063,-0.076794,0.048869,0.017453
1608115984081,1608115984090,0.686466,-9.590903,-0.784532,1608115984080,-0.017453,0.000000,-0.019199
1608115984098,1608115984106,0.627626,-8.208166,-7.178468,1608115984096,-0.024435,0.073304,-0.047124
1608115984114,1608115984122,0.205940,-12.444638,2.520309,1608115984113,0.055851,0.104720,-0.059341
1608115984131,1608115984138,6.756782,-7.364794,-1.225831,1608115984130,0.057596,-0.075049,-0.064577
1608115984148,1608115984158,9.169217,-10.238142,-2.373209,1608115984147,0.120428,-0.178024,-0.059341
1608115984165,1608115984174,3.000835,-8.463139,2.079010,1608115984164,0.045379,-0.095993,0.017453
1608115984181,1608115984190,-5.413270,-10.169496,6.109543,1608115984181,0.057596,-0.052360,0.095993
1608115984198,1608115984206,4.687579,-8.982891,1.235638,1608115984197,-0.031416,-0.258309,0.038397
1608115984215,1608115984226,-1.912297,-9.630130,2.294756,1608115984215,0.052360,0.036652,-0.066323
1608115984232,1608115984242,3.500974,-11.983726,2.981221,1608115984230,0.000000,-0.148353,-0.041888
1608115984249,1608115984258,-14.739394,-16.063292,-12.885938,1608115984247,0.082030,0.167552,-0.045379
1608115984265,1608115984274,-0.568786,-6.580262,17.691196,1608115984264,0.010472,-0.087266,-0.104720
1608115984282,1608115984294,5.226944,-11.581654,1.049312,1608115984280,0.130900,-0.062832,-0.054105
1608115984299,1608115984310,-6.031090,-0.970858,13.827376,1608115984297,-0.092502,-0.061087,0.031416
1608115984316,1608115984326,-11.679720,-9.149604,-4.128600,1608115984315,-0.055851,0.022689,-0.031416
1608115984332,1608115984341,-2.853735,-13.994089,-6.089930,1608115984331,0.012217,-0.020944,-0.061087
1608115984349,1608115984361,0.451106,-8.963278,0.970858,1608115984348,0.038397,-0.095993,-0.038397
1608115984366,1608115984377,13.484143,-7.864933,5.874183,1608115984365,0.059341,-0.242601,-0.059341
1608115984386,1608115984397,-6.393936,-15.955420,-4.628739,1608115984385,-0.017453,0.141372,0.057596
1608115984403,1608115984413,1.225831,-8.100293,7.001948,1608115984402,0.022689,-0.132645,0.087266
1608115984420,1608115984433,-0.686466,-14.131382,-5.266171,1608115984419,0.036652,-0.015708,-0.062832
1608115984437,1608115984449,10.316595,-10.091043,6.129156,1608115984435,0.069813,0.064577,-0.020944
1608115984454,1608115984465,-3.363681,-6.815621,3.844207,1608115984452,-0.090757,0.047124,0.010472
1608115984470,1608115984481,1.951523,-10.551955,2.137850,1608115984469,0.005236,-0.059341,-0.006981
1608115984487,1608115984501,5.246558,-9.090764,3.540200,1608115984486,-0.061087,0.024435,-0.048869
1608115984504,1608115984517,-6.815621,-13.150718,-3.824593,1608115984504,0.005236,0.059341,0.006981
1608115984521,1608115984533,-1.470997,-7.678607,9.934136,1608115984519,0.048869,0.045379,0.031416
1608115984538,1608115984549,2.863542,-11.797400,8.786758,1608115984536,0.057596,-0.123918,0.033161
1608115984555,1608115984569,-6.894075,-4.971972,15.317986,1608115984554,0.047124,0.041888,-0.057596
1608115984571,1608115984585,7.462861,-10.453889,4.001113,1608115984570,-0.101229,-0.115192,-0.020944
1608115984588,1608115984589,-7.276534,-8.982891,2.863542,1608115984574,-0.026180,0.165806,-0.048869
1608115984625,1608115984621,-4.991585,-9.247671,-5.913410,1608115984625,-0.001745,-0.045379,0.000000
1608115984642,1608115984657,1.637710,-6.560649,6.109543,1608115984641,0.047124,-0.075049,0.024435
1608115984659,1608115984673,-1.166991,-14.150995,4.530672,1608115984659,0.041888,-0.040143,-0.006981
1608115984676,1608115984689,-11.199194,-10.257755,4.648352,1608115984674,0.062832,0.144862,-0.003491
1608115984692,1608115984709,7.521700,-11.699333,1.873070,1608115984691,-0.050615,-0.129154,-0.008727
1608115984709,1608115984725,2.461469,-6.658715,10.375436,1608115984708,-0.082030,-0.034907,0.024435
1608115984726,1608115984741,-10.993255,-10.875574,-3.344068,1608115984725,-0.099484,-0.036652,-0.027925
1608115984743,1608115984757,-6.335096,-12.601545,-17.769650,1608115984741,-0.075049,0.102974,-0.062832
1608115984760,1608115984777,18.132496,-6.129156,0.647239,1608115984759,0.000000,-0.326377,0.089012
1608115984776,1608115984789,8.904438,-9.110377,4.363959,1608115984775,0.116937,-0.209440,0.113446
1608115984793,1608115984809,-2.677215,-15.053207,3.500974,1608115984791,0.062832,-0.040143,0.061087
1608115984810,1608115984825,3.059675,-13.905829,-8.345459,1608115984809,-0.024435,-0.006981,-0.003491
1608115984827,1608115984845,6.776395,-18.132496,-6.933301,1608115984825,0.033161,-0.082030,0.022689
1608115984843,1608115984861,2.235916,-10.071429,2.716442,1608115984843,-0.076794,0.111701,-0.017453
1608115984860,1608115984877,1.470997,-0.931632,18.750315,1608115984859,-0.033161,0.078540,0.010472
1608115984877,1608115984893,5.991863,-12.503478,-17.946169,1608115984875,-0.125664,-0.031416,0.031416
1608115984894,1608115984897,-2.392823,-1.814230,14.690361,1608115984878,0.066323,0.188496,-0.019199
1608115984933,1608115984945,-3.726527,-9.688970,4.001113,1608115984932,-0.017453,-0.013963,0.024435
1608115984950,1608115984969,-0.568786,-14.670748,-5.413270,1608115984949,-0.036652,0.055851,-0.015708
1608115984966,1608115984985,-11.012868,-14.337322,0.588399,1608115984965,-0.022689,0.106465,-0.003491
1608115984983,1608115985001,-8.943665,-12.160246,-4.913132,1608115984983,-0.050615,0.057596,-0.017453
1608115985000,1608115985021,0.549172,-9.453610,-8.080679,1608115984999,-0.054105,0.071558,-0.022689
1608115985017,1608115985037,-0.009807,-8.227779,-5.874183,1608115985015,0.000000,0.122173,-0.029671
1608115985033,1608115985052,8.080679,-6.952915,8.904438,1608115985033,0.048869,-0.111701,0.010472
1608115985050,1608115985068,-0.813952,-9.532063,0.225553,1608115985049,0.001745,-0.033161,-0.010472
1608115985067,1608115985088,-9.649743,-14.494228,-4.805258,1608115985065,0.005236,0.212930,-0.055851
1608115985084,1608115985103,0.951245,-10.973641,4.805258,1608115985083,0.031416,-0.068068,-0.012217
1608115985101,1608115985115,-0.205940,-15.680833,-5.668243,1608115985100,-0.008727,-0.157080,0.062832
1608115985117,1608115985135,0.568786,-13.003617,-2.922382,1608115985116,-0.045379,-0.162316,0.066323
1608115985134,1608115985155,8.865211,-7.462861,2.716442,1608115985133,-0.141372,-0.207694,-0.005236
1608115985151,1608115985170,5.776117,-11.277647,-2.275143,1608115985149,0.000000,-0.020944,0.010472
1608115985168,1608115985186,6.031090,-7.904160,3.883433,1608115985166,-0.026180,-0.130900,0.024435
1608115985184,1608115985202,-4.403186,-10.336209,2.412436,1608115985183,0.022689,0.022689,0.020944
1608115985201,1608115985221,8.247393,-10.934415,2.481082,1608115985199,0.006981,0.013963,-0.012217
1608115985218,1608115985237,11.777786,-10.738281,15.955420,1608115985217,0.026180,-0.144862,0.047124
1608115985235,1608115985253,3.079288,-15.219920,-0.912018,1608115985233,-0.068068,-0.054105,0.080285
1608115985251,1608115985269,-11.522814,-8.561205,0.813952,1608115985250,-0.101229,0.099484,0.041888
1608115985268,1608115985284,-7.619767,-10.973641,-2.157463,1608115985268,-0.087266,-0.083776,-0.027925
1608115985285,1608115985296,-2.696829,-8.119906,-1.833843,1608115985284,-0.024435,-0.031416,-0.019199
1608115985302,1608115985320,2.981221,-9.649743,-3.942273,1608115985300,0.000000,-0.005236,0.005236
1608115985318,1608115985335,2.392823,-7.296147,9.767424,1608115985318,0.038397,-0.089012,0.040143
1608115985335,1608115985355,9.669356,-10.591182,7.158854,1608115985334,0.022689,-0.207694,0.068068
1608115985352,1608115985371,12.581932,-9.532063,9.129991,1608115985351,0.012217,-0.137881,0.082030
1608115985369,1608115985387,-13.346850,-8.208166,4.059953,1608115985368,-0.001745,0.129154,0.052360
1608115985385,1608115985402,-11.463974,-8.365072,-8.188553,1608115985384,-0.101229,0.214676,-0.075049
1608115985410,1608115985418,-2.539922,-12.326959,4.481639,1608115985410,-0.122173,-0.082030,-0.061087
1608115985427,1608115985442,7.364794,-2.814508,11.483587,1608115985426,-0.005236,-0.045379,-0.019199
1608115985444,1608115985461,-11.866046,-13.935249,-13.729310,1608115985443,0.029671,0.244346,-0.106465
1608115985460,1608115985477,-14.494228,-9.453610,8.345459,1608115985459,0.101229,0.443314,-0.012217
1608115985477,1608115985493,-6.658715,-11.483587,-2.059397,1608115985477,0.034907,-0.214676,0.104720
1608115985494,1608115985504,-10.238142,-12.503478,-4.001113,1608115985493,0.026180,-0.422370,0.130900
1608115985511,1608115985524,-11.159967,-11.120741,15.798512,1608115985510,-0.089012,-0.174533,0.059341
1608115985527,1608115985544,-1.166991,-5.854570,-7.600153,1608115985527,-0.006981,-0.160570,-0.181514
1608115985544,1608115985563,30.371195,-9.404577,3.216581,1608115985543,0.085521,-0.003491,-0.113446
1608115985561,1608115985579,31.253794,-7.237308,11.218807,1608115985560,0.040143,-0.225147,0.064577
1608115985578,1608115985595,16.063292,-12.003340,10.375436,1608115985577,-0.006981,-0.294961,0.171042
1608115985595,1608115985611,1.775004,-12.385798,1.833843,1608115985593,-0.055851,-0.176278,0.073304
1608115985611,1608115985630,-7.119628,-14.288289,-3.461747,1608115985610,-0.075049,0.055851,0.005236
1608115985628,1608115985646,-1.235638,-8.247393,-5.207331,1608115985627,-0.116937,0.120428,-0.024435
1608115985645,1608115985662,2.039783,-9.551677,5.128878,1608115985644,-0.034907,-0.029671,-0.010472
1608115985662,1608115985677,4.844485,-10.316595,0.813952,1608115985661,-0.040143,0.181514,0.000000
1608115985679,1608115985697,0.608012,-8.178746,10.414662,1608115985677,-0.052360,0.321141,0.024435
1608115985695,1608115985713,-1.814230,-9.767424,-3.196968,1608115985694,-0.076794,0.129154,0.038397
1608115985712,1608115985729,-0.402073,-6.256642,-2.255529,1608115985711,-0.029671,-0.062832,0.141372
1608115985729,1608115985744,-3.883433,-11.718946,4.550285,1608115985727,-0.015708,0.068068,0.113446
1608115985746,1608115985764,-11.179581,-8.708305,-0.470719,1608115985744,-0.050615,0.048869,0.020944
1608115985762,1608115985780,-3.863820,-11.356100,-4.746418,1608115985761,-0.094248,0.401426,-0.076794
1608115985779,1608115985795,-1.637710,-11.924886,-7.158854,1608115985778,-0.139626,0.347321,0.003491
1608115985796,1608115985811,-2.314369,-9.345737,-5.736890,1608115985795,-0.068068,0.427606,0.075049
1608115985813,1608115985831,15.474894,-10.816734,-1.608291,1608115985812,-0.057596,-0.223402,0.144862
1608115985830,1608115985847,3.844207,-11.562040,3.638267,1608115985828,0.036652,-0.197222,0.132645
1608115985846,1608115985862,-10.836348,-8.580818,1.490611,1608115985846,-0.003491,0.354302,-0.085521
1608115985863,1608115985878,-17.995203,-12.503478,-9.855683,1608115985862,-0.027925,0.267035,-0.122173
1608115985880,1608115985898,20.986231,-6.217416,9.492837,1608115985879,-0.015708,-0.045379,-0.038397
1608115985897,1608115985913,-0.608012,-8.943665,-1.549451,1608115985896,0.022689,-0.054105,0.024435
1608115985914,1608115985929,-18.152109,-10.777508,-0.451106,1608115985913,0.047124,0.218166,-0.071558
1608115985930,1608115985945,-11.258034,-17.102797,-3.461747,1608115985929,0.043633,0.260054,-0.111701
1608115985947,1608115985964,7.884546,-11.032481,3.324454,1608115985946,0.075049,-0.420624,-0.020944
1608115985964,1608115985980,-0.627626,-10.757895,3.540200,1608115985963,-0.005236,-0.020944,-0.083776
1608115985980,1608115985996,6.472389,-9.414384,4.040339,1608115985979,0.003491,-0.038397,0.003491
1608115985997,1608115986012,-1.696550,-6.913688,8.904438,1608115985996,0.022689,-0.092502,0.055851
1608115986014,1608115986031,-2.177076,-8.325846,0.431493,1608115986013,0.017453,-0.150098,0.034907
1608115986031,1608115986047,1.470997,-6.158576,8.365072,1608115986029,-0.062832,-0.082030,0.034907
1608115986047,1608115986063,2.696829,-10.993255,1.873070,1608115986046,-0.036652,-0.052360,0.101229
1608115986064,1608115986078,17.632357,-8.061066,13.709697,1608115986063,-0.038397,-0.307178,0.136136
1608115986081,1608115986098,-7.384407,-11.718946,-4.491446,1608115986079,-0.045379,-0.368264,0.151844
1608115986098,1608115986114,-12.464252,-9.031924,-2.392823,1608115986097,-0.082030,0.396190,0.026180
1608115986114,1608115986130,-16.318266,-14.249063,-10.375436,1608115986113,-0.123918,0.438078,-0.005236
1608115986131,1608115986145,8.502365,-6.138963,11.503201,1608115986130,-0.123918,0.027925,-0.005236
1608115986148,1608115986165,-14.553068,-12.121019,-6.717555,1608115986146,-0.125664,0.551524,-0.006981
1608115986165,1608115986181,11.140354,-9.306511,8.139520,1608115986163,-0.008727,0.403171,0.029671
1608115986182,1608115986196,6.433162,-6.796008,-8.159133,1608115986180,-0.012217,-0.235619,0.148353
1608115986198,1608115986212,16.406525,-6.952915,28.723677,1608115986196,0.066323,-0.263545,0.095993
1608115986215,1608115986232,-15.396441,-8.443525,-0.490332,1608115986213,-0.164061,-0.265290,0.047124
1608115986232,1608115986248,0.431493,-2.373209,13.974476,1608115986231,0.029671,0.057596,-0.061087
1608115986249,1608115986263,-6.109543,-15.376827,-11.277647,1608115986247,0.027925,0.017453,-0.062832
1608115986265,1608115986279,-7.639380,-16.788984,-17.651970,1608115986265,0.113446,-0.047124,0.019199
1608115986282,1608115986299,-18.877800,-13.631243,-0.892405,1608115986280,0.020944,-0.029671,-0.001745
1608115986299,1608115986314,-15.033594,-6.737168,7.423634,1608115986297,0.027925,-0.038397,-0.108210
1608115986316,1608115986330,-5.874183,-7.766867,1.608291,1608115986315,0.094248,0.001745,-0.095993
1608115986332,1608115986346,19.319099,-3.540200,8.325846,1608115986331,-0.005236,-0.261799,0.034907
1608115986349,1608115986366,-8.629851,-10.757895,-12.042566,1608115986347,0.020944,-0.254818,0.094248
1608115986366,1608115986381,0.166713,-12.601545,9.816457,1608115986365,0.013963,0.127409,0.041888
1608115986383,1608115986397,6.472389,-7.904160,0.186326,1608115986381,-0.111701,-0.113446,0.094248
1608115986400,1608115986413,15.141467,-7.384407,4.148213,1608115986398,-0.006981,-0.305433,0.075049
1608115986419,1608115986429,17.406803,-11.522814,-4.363959,1608115986419,0.008727,-0.101229,-0.019199
1608115986436,1608115986452,-8.080679,-12.984004,-13.091877,1608115986435,0.006981,0.244346,-0.089012
1608115986453,1608115986468,-8.119906,-11.483587,4.020726,1608115986451,0.017453,0.642281,-0.017453
1608115986470,1608115986484,22.349356,-8.100293,5.874183,1608115986468,-0.094248,-0.008727,0.017453
1608115986486,1608115986499,9.571290,-7.658993,13.003617,1608115986485,-0.019199,-0.052360,0.089012
1608115986503,1608115986519,-22.084576,-9.914523,-7.639380,1608115986502,-0.078540,0.113446,0.083776
1608115986520,1608115986535,-11.140354,-13.229171,-8.178746,1608115986520,-0.057596,0.080285,-0.054105
1608115986537,1608115986551,4.511059,-10.169496,-1.775004,1608115986536,-0.036652,-0.047124,-0.036652
1608115986554,1608115986566,13.592016,-5.432884,3.706914,1608115986552,-0.006981,-0.270526,-0.010472
1608115986570,1608115986586,-2.373209,-13.091877,-8.345459,1608115986570,0.054105,-0.048869,-0.034907
1608115986587,1608115986602,-19.858465,-13.611629,-6.933301,1608115986586,0.108210,0.312414,-0.038397
1608115986604,1608115986617,-1.990750,-11.758173,3.599041,1608115986603,0.022689,0.000000,-0.066323
1608115986621,1608115986633,-7.443247,-11.660107,5.413270,1608115986620,0.059341,-0.043633,-0.024435
1608115986638,1608115986653,-5.687857,-6.217416,11.758173,1608115986636,-0.001745,-0.286234,-0.010472
1608115986654,1608115986669,-16.906664,-14.092155,1.392544,1608115986653,0.031416,-0.214676,-0.003491
1608115986671,1608115986684,-24.840244,-10.051816,-14.974754,1608115986670,-0.075049,0.237365,-0.062832
1608115986688,1608115986700,12.689805,-7.462861,14.651134,1608115986686,0.122173,-0.254818,-0.038397
1608115986705,1608115986720,-6.756782,-8.561205,-0.382459,1608115986704,-0.059341,0.113446,-0.022689
1608115986721,1608115986735,-7.404021,-11.336487,-13.670470,1608115986720,0.012217,0.118682,-0.068068
1608115986738,1608115986751,5.109264,-4.785645,26.595634,1608115986736,0.094248,0.178024,-0.057596
1608115986755,1608115986767,9.767424,-10.914802,1.088538,1608115986754,0.094248,-0.001745,0.000000
1608115986772,1608115986787,-6.639102,-5.226944,20.280151,1608115986770,0.055851,0.230383,0.015708
1608115986788,1608115986802,-8.404299,-14.033316,-18.348242,1608115986787,-0.026180,0.200713,-0.047124
1608115986805,1608115986818,5.707470,-6.756782,16.484978,1608115986804,-0.001745,-0.179769,-0.001745
1608115986822,1608115986830,11.983726,-4.726805,24.379332,1608115986821,0.006981,0.357792,-0.059341
1608115986839,1608115986853,10.414662,-10.355823,13.788150,1608115986837,-0.057596,0.270526,-0.057596
1608115986855,1608115986869,3.500974,-11.414940,-11.542427,1608115986854,-0.048869,-0.054105,0.095993
1608115986872,1608115986885,3.040061,-8.767145,2.902768,1608115986871,0.033161,-0.109956,0.064577
1608115986889,1608115986901,14.533455,-4.128600,10.238142,1608115986889,0.066323,-0.123918,-0.017453
1608115986906,1608115986916,-1.225831,-8.825985,-1.510224,1608115986904,0.062832,0.378736,-0.108210
1608115986922,1608115986932,-5.736890,-14.553068,-2.677215,1608115986921,0.012217,0.212930,-0.097738
1608115986939,1608115986948,-16.063292,-12.689805,-1.225831,1608115986939,0.036652,-0.502655,0.082030
1608115986956,1608115986967,3.981500,-11.297260,5.128878,1608115986955,0.043633,-0.130900,0.003491
1608115986973,1608115986987,1.431771,-9.286898,11.238420,1608115986971,-0.043633,0.040143,-0.061087
1608115986990,1608115987003,16.043678,-15.582767,-5.030811,1608115986989,-0.059341,-0.253073,0.031416
1608115987006,1608115987019,-15.739673,-10.208722,0.706079,1608115987005,-0.076794,0.095993,0.061087
1608115987023,1608115987034,0.549172,-11.101128,-3.138128,1608115987022,-0.095993,-0.080285,0.034907
1608115987040,1608115987050,3.657880,-7.080401,1.470997,1608115987039,-0.027925,0.226893,0.041888
1608115987057,1608115987062,-1.951523,-9.384964,3.040061,1608115987056,-0.015708,0.331613,-0.003491
1608115987074,1608115987070,-6.580262,-11.434553,4.687579,1608115987071,-0.047124,0.024435,0.052360
1608115987090,1608115987081,-3.599041,-6.295869,11.101128,1608115987090,-0.097738,0.303687,0.062832
1608115987107,1608115987093,10.473502,-7.943386,9.934136,1608115987107,-0.068068,0.106465,0.071558
1608115987124,1608115987113,3.020448,-11.061901,1.088538,1608115987123,-0.040143,0.432842,0.050615
