cpu_ts,rgb_frame_cnt,hw_rgb_fps,rgb_ts,hw_ir_counter,hw_ir_fps,ir_ts
1608115977848,423,55.000000,1608115977802,452,58.000000,1608115977798
1608115977865,424,55.000000,1608115977820,453,58.000000,1608115977815
1608115977882,425,55.000000,1608115977837,454,58.000000,1608115977831
1608115977899,426,55.000000,1608115977854,455,58.000000,1608115977848
1608115977916,427,55.000000,1608115977871,456,58.000000,1608115977865
1608115977932,428,55.000000,1608115977888,457,58.000000,1608115977882
1608115977949,429,55.000000,1608115977905,458,58.000000,1608115977898
1608115977966,430,55.000000,1608115977923,460,58.000000,1608115977932
1608115977983,431,55.000000,1608115977940,461,58.000000,1608115977948
1608115977999,432,55.000000,1608115977957,462,58.000000,1608115977965
1608115978016,433,55.000000,1608115977974,463,58.000000,1608115977982
1608115978033,434,55.000000,1608115977991,464,58.000000,1608115977999
1608115978050,435,55.000000,1608115978008,465,58.000000,1608115978015
1608115978066,436,55.000000,1608115978025,466,58.000000,1608115978032
1608115978083,437,55.000000,1608115978043,467,58.000000,1608115978049
1608115978100,438,55.000000,1608115978060,468,58.000000,1608115978066
1608115978117,439,55.000000,1608115978077,469,58.000000,1608115978082
1608115978133,440,55.000000,1608115978094,470,58.000000,1608115978099
1608115978150,441,55.000000,1608115978111,471,58.000000,1608115978116
1608115978167,442,55.000000,1608115978128,472,58.000000,1608115978132
1608115978184,443,55.000000,1608115978145,473,58.000000,1608115978149
1608115978200,444,55.000000,1608115978163,474,58.000000,1608115978166
1608115978217,445,55.000000,1608115978180,475,58.000000,1608115978183
1608115978234,446,55.000000,1608115978197,476,58.000000,1608115978199
1608115978251,447,55.000000,1608115978214,477,58.000000,1608115978216
1608115978267,448,55.000000,1608115978231,478,58.000000,1608115978233
1608115978284,449,55.000000,1608115978248,479,58.000000,1608115978250
1608115978304,450,55.000000,1608115978266,480,58.000000,1608115978266
1608115978321,451,55.000000,1608115978283,481,58.000000,1608115978283
1608115978338,452,55.000000,1608115978300,482,58.000000,1608115978300
1608115978355,453,55.000000,1608115978317,483,58.000000,1608115978316
1608115978372,454,55.000000,1608115978334,484,58.000000,1608115978333
1608115978388,455,55.000000,1608115978351,485,58.000000,1608115978350
1608115978405,456,55.000000,1608115978369,486,58.000000,1608115978367
1608115978422,457,55.000000,1608115978386,487,58.000000,1608115978383
1608115978439,458,55.000000,1608115978403,488,58.000000,1608115978400
1608115978456,459,55.000000,1608115978420,489,58.000000,1608115978417
1608115978473,460,55.000000,1608115978437,490,58.000000,1608115978434
1608115978489,461,55.000000,1608115978454,491,58.000000,1608115978450
1608115978506,462,55.000000,1608115978471,492,58.000000,1608115978467
1608115978523,463,55.000000,1608115978489,493,58.000000,1608115978484
1608115978540,464,55.000000,1608115978506,494,58.000000,1608115978501
1608115978557,465,55.000000,1608115978523,495,58.000000,1608115978517
1608115978574,466,55.000000,1608115978540,496,58.000000,1608115978534
1608115978590,467,55.000000,1608115978557,497,58.000000,1608115978551
1608115978607,468,55.000000,1608115978574,498,58.000000,1608115978568
1608115978624,469,55.000000,1608115978592,500,58.000000,1608115978601
1608115978641,470,55.000000,1608115978609,501,58.000000,1608115978618
1608115978657,471,55.000000,1608115978626,502,58.000000,1608115978634
1608115978674,472,55.000000,1608115978643,503,58.000000,1608115978651
1608115978691,473,55.000000,1608115978660,504,58.000000,1608115978668
1608115978708,474,55.000000,1608115978677,505,58.000000,1608115978685
1608115978725,475,55.000000,1608115978695,506,58.000000,1608115978701
1608115978741,476,55.000000,1608115978712,507,58.000000,1608115978718
1608115978758,477,55.000000,1608115978729,508,58.000000,1608115978735
1608115978775,478,55.000000,1608115978746,509,58.000000,1608115978752
1608115978792,479,55.000000,1608115978763,510,58.000000,1608115978768
1608115978809,479,55.000000,1608115978763,510,58.000000,1608115978768
1608115978825,480,55.000000,1608115978780,511,58.000000,1608115978785
1608115978842,481,55.000000,1608115978798,512,58.000000,1608115978802
1608115978873,482,55.000000,1608115978815,513,58.000000,1608115978819
1608115978890,483,55.000000,1608115978832,514,58.000000,1608115978835
1608115978906,484,55.000000,1608115978849,515,58.000000,1608115978852
1608115978923,485,55.000000,1608115978866,516,58.000000,1608115978869
1608115978940,486,55.000000,1608115978883,517,58.000000,1608115978886
1608115978957,487,55.000000,1608115978901,518,58.000000,1608115978902
1608115978974,488,55.000000,1608115978918,519,58.000000,1608115978919
1608115978990,489,55.000000,1608115978935,520,58.000000,1608115978936
1608115979007,490,55.000000,1608115978952,521,58.000000,1608115978953
1608115979024,491,55.000000,1608115978969,522,58.000000,1608115978969
1608115979041,492,55.000000,1608115978986,523,58.000000,1608115978986
1608115979058,493,55.000000,1608115979004,524,58.000000,1608115979003
1608115979075,494,55.000000,1608115979021,525,58.000000,1608115979019
1608115979091,495,55.000000,1608115979038,526,58.000000,1608115979036
1608115979108,496,55.000000,1608115979055,527,58.000000,1608115979053
1608115979125,497,55.000000,1608115979072,528,58.000000,1608115979070
1608115979142,498,55.000000,1608115979089,529,58.000000,1608115979086
1608115979159,499,55.000000,1608115979106,530,58.000000,1608115979103
1608115979175,500,55.000000,1608115979124,531,58.000000,1608115979120
1608115979192,501,55.000000,1608115979141,532,58.000000,1608115979137
1608115979209,502,55.000000,1608115979158,533,58.000000,1608115979153
1608115979226,503,55.000000,1608115979175,534,58.000000,1608115979170
1608115979243,504,55.000000,1608115979192,535,58.000000,1608115979187
1608115979259,505,55.000000,1608115979209,536,58.000000,1608115979203
1608115979276,506,55.000000,1608115979226,537,58.000000,1608115979220
1608115979293,507,55.000000,1608115979244,538,58.000000,1608115979237
1608115979310,508,55.000000,1608115979261,540,58.000000,1608115979270
1608115979331,509,55.000000,1608115979278,541,58.000000,1608115979287
1608115979348,510,55.000000,1608115979295,542,58.000000,1608115979304
1608115979365,511,55.000000,1608115979312,543,58.000000,1608115979321
1608115979382,512,55.000000,1608115979329,544,58.000000,1608115979337
1608115979399,513,55.000000,1608115979347,545,58.000000,1608115979354
1608115979415,514,55.000000,1608115979364,546,58.000000,1608115979371
1608115979432,515,55.000000,1608115979381,547,58.000000,1608115979387
1608115979449,516,55.000000,1608115979398,548,58.000000,1608115979404
1608115979466,517,55.000000,1608115979415,549,58.000000,1608115979421
1608115979482,518,55.000000,1608115979432,550,58.000000,1608115979438
1608115979499,519,55.000000,1608115979450,551,58.000000,1608115979454
1608115979516,520,55.000000,1608115979467,552,58.000000,1608115979471
1608115979533,521,55.000000,1608115979484,553,58.000000,1608115979488
1608115979550,522,55.000000,1608115979501,554,58.000000,1608115979505
1608115979566,523,55.000000,1608115979518,555,58.000000,1608115979521
1608115979583,524,55.000000,1608115979535,556,58.000000,1608115979538
1608115979600,525,55.000000,1608115979552,557,58.000000,1608115979555
1608115979617,526,55.000000,1608115979570,558,58.000000,1608115979572
1608115979633,527,55.000000,1608115979587,559,58.000000,1608115979588
1608115979650,528,55.000000,1608115979604,560,58.000000,1608115979605
1608115979667,529,55.000000,1608115979621,561,58.000000,1608115979622
1608115979684,530,55.000000,1608115979638,562,58.000000,1608115979638
1608115979700,531,55.000000,1608115979655,563,58.000000,1608115979655
1608115979717,532,55.000000,1608115979673,564,58.000000,1608115979672
1608115979734,533,55.000000,1608115979690,565,58.000000,1608115979689
1608115979751,534,55.000000,1608115979707,566,58.000000,1608115979705
1608115979768,535,55.000000,1608115979724,567,58.000000,1608115979722
1608115979784,536,55.000000,1608115979741,568,58.000000,1608115979739
1608115979801,537,55.000000,1608115979758,569,58.000000,1608115979756
1608115979818,538,55.000000,1608115979776,570,58.000000,1608115979772
1608115979835,539,55.000000,1608115979793,571,58.000000,1608115979789
1608115979851,540,55.000000,1608115979810,572,58.000000,1608115979806
1608115979868,541,55.000000,1608115979827,573,58.000000,1608115979823
1608115979885,542,55.000000,1608115979844,574,58.000000,1608115979839
1608115979902,543,55.000000,1608115979861,575,58.000000,1608115979856
1608115979918,544,55.000000,1608115979879,576,58.000000,1608115979873
1608115979935,545,55.000000,1608115979896,577,58.000000,1608115979890
1608115979952,546,55.000000,1608115979913,578,58.000000,1608115979906
1608115979969,547,55.000000,1608115979930,579,58.000000,1608115979923
1608115979985,548,55.000000,1608115979947,581,58.000000,1608115979956
1608115980002,549,55.000000,1608115979964,582,58.000000,1608115979973
1608115980019,550,55.000000,1608115979982,583,58.000000,1608115979990
1608115980036,551,55.000000,1608115979999,584,58.000000,1608115980007
1608115980053,552,55.000000,1608115980016,585,58.000000,1608115980024
1608115980069,553,55.000000,1608115980034,586,58.000000,1608115980041
1608115980086,554,55.000000,1608115980051,587,58.000000,1608115980058
1608115980103,555,55.000000,1608115980069,588,55.000000,1608115980075
1608115980120,556,55.000000,1608115980086,589,55.000000,1608115980092
1608115980136,557,55.000000,1608115980104,590,55.000000,1608115980109
1608115980153,558,55.000000,1608115980121,591,55.000000,1608115980126
1608115980170,559,55.000000,1608115980138,592,55.000000,1608115980143
1608115980187,560,55.000000,1608115980156,593,55.000000,1608115980160
1608115980203,561,55.000000,1608115980173,594,55.000000,1608115980177
1608115980220,562,55.000000,1608115980191,595,55.000000,1608115980194
1608115980237,563,55.000000,1608115980208,596,55.000000,1608115980211
1608115980254,564,55.000000,1608115980226,597,55.000000,1608115980228
1608115980271,565,55.000000,1608115980243,598,55.000000,1608115980245
1608115980287,566,55.000000,1608115980261,599,55.000000,1608115980262
1608115980304,567,55.000000,1608115980278,600,55.000000,1608115980279
1608115980321,568,55.000000,1608115980295,601,55.000000,1608115980296
1608115980342,569,55.000000,1608115980313,602,55.000000,1608115980313
1608115980358,570,55.000000,1608115980330,603,55.000000,1608115980330
1608115980375,571,55.000000,1608115980348,604,55.000000,1608115980347
1608115980392,572,55.000000,1608115980365,605,55.000000,1608115980364
1608115980409,573,55.000000,1608115980383,606,55.000000,1608115980381
1608115980425,574,55.000000,1608115980400,607,55.000000,1608115980398
1608115980442,575,55.000000,1608115980418,608,55.000000,1608115980415
1608115980459,576,55.000000,1608115980435,609,55.000000,1608115980432
1608115980476,577,55.000000,1608115980453,610,55.000000,1608115980450
1608115980492,578,55.000000,1608115980470,611,55.000000,1608115980467
1608115980509,579,55.000000,1608115980488,612,55.000000,1608115980484
1608115980526,580,55.000000,1608115980505,613,55.000000,1608115980501
1608115980543,581,55.000000,1608115980522,614,55.000000,1608115980518
1608115980560,582,55.000000,1608115980540,615,55.000000,1608115980535
1608115980576,583,55.000000,1608115980557,616,55.000000,1608115980552
1608115980593,584,55.000000,1608115980575,617,55.000000,1608115980569
1608115980610,585,55.000000,1608115980592,618,55.000000,1608115980586
1608115980627,586,55.000000,1608115980610,619,55.000000,1608115980603
1608115980643,587,55.000000,1608115980627,620,55.000000,1608115980620
1608115980660,588,55.000000,1608115980645,621,55.000000,1608115980637
1608115980677,589,55.000000,1608115980662,623,55.000000,1608115980671
1608115980694,590,55.000000,1608115980680,624,55.000000,1608115980688
1608115980711,591,55.000000,1608115980697,625,55.000000,1608115980705
1608115980727,591,55.000000,1608115980697,625,55.000000,1608115980705
1608115980744,592,55.000000,1608115980715,626,55.000000,1608115980722
1608115980761,593,55.000000,1608115980732,627,55.000000,1608115980739
1608115980778,594,55.000000,1608115980750,628,55.000000,1608115980756
1608115980794,595,55.000000,1608115980767,629,55.000000,1608115980773
1608115980811,596,55.000000,1608115980785,630,55.000000,1608115980790
1608115980828,597,55.000000,1608115980802,631,55.000000,1608115980808
1608115980845,598,55.000000,1608115980820,632,55.000000,1608115980825
1608115980862,599,55.000000,1608115980837,633,55.000000,1608115980842
1608115980879,600,55.000000,1608115980855,634,55.000000,1608115980859
1608115980895,601,55.000000,1608115980872,635,55.000000,1608115980876
1608115980912,602,55.000000,1608115980890,636,55.000000,1608115980893
1608115980929,603,55.000000,1608115980907,637,55.000000,1608115980910
1608115980946,604,55.000000,1608115980925,638,55.000000,1608115980927
1608115980963,605,55.000000,1608115980942,639,55.000000,1608115980944
1608115980980,606,55.000000,1608115980960,640,55.000000,1608115980961
1608115980996,607,55.000000,1608115980977,641,55.000000,1608115980978
1608115981013,608,55.000000,1608115980994,642,58.000000,1608115980995
1608115981030,609,55.000000,1608115981011,643,58.000000,1608115981012
1608115981047,610,55.000000,1608115981029,644,58.000000,1608115981028
1608115981064,611,55.000000,1608115981046,645,58.000000,1608115981045
1608115981081,612,55.000000,1608115981063,646,58.000000,1608115981062
1608115981097,613,55.000000,1608115981080,647,58.000000,1608115981078
1608115981114,614,55.000000,1608115981097,648,58.000000,1608115981095
1608115981131,615,55.000000,1608115981114,649,58.000000,1608115981112
1608115981148,616,55.000000,1608115981131,650,58.000000,1608115981128
1608115981165,617,55.000000,1608115981148,651,58.000000,1608115981145
1608115981181,618,55.000000,1608115981165,652,58.000000,1608115981162
1608115981198,619,55.000000,1608115981182,653,58.000000,1608115981178
1608115981215,620,55.000000,1608115981200,654,58.000000,1608115981195
1608115981232,621,55.000000,1608115981217,655,58.000000,1608115981212
1608115981249,622,55.000000,1608115981234,656,58.000000,1608115981228
1608115981265,623,55.000000,1608115981251,657,58.000000,1608115981245
1608115981282,624,55.000000,1608115981268,658,58.000000,1608115981262
1608115981299,625,55.000000,1608115981285,659,58.000000,1608115981278
1608115981316,626,55.000000,1608115981302,660,58.000000,1608115981295
1608115981333,627,55.000000,1608115981319,662,58.000000,1608115981328
1608115981353,628,55.000000,1608115981336,663,58.000000,1608115981345
1608115981370,629,55.000000,1608115981353,664,58.000000,1608115981362
1608115981387,630,55.000000,1608115981370,665,58.000000,1608115981378
1608115981404,631,55.000000,1608115981388,666,58.000000,1608115981395
1608115981420,632,55.000000,1608115981405,667,58.000000,1608115981412
1608115981437,633,55.000000,1608115981422,668,58.000000,1608115981428
1608115981454,634,55.000000,1608115981439,669,58.000000,1608115981445
1608115981471,635,55.000000,1608115981456,670,58.000000,1608115981462
1608115981488,636,55.000000,1608115981473,671,58.000000,1608115981478
1608115981504,637,55.000000,1608115981490,672,58.000000,1608115981495
1608115981521,638,55.000000,1608115981507,673,58.000000,1608115981512
1608115981538,639,55.000000,1608115981524,674,58.000000,1608115981528
