cpu_ts,ir_ts,left_fn,right_fn
1608115983418,1608115983395,IR_L_786,IR_R_786
1608115983435,1608115983412,IR_L_787,IR_R_787
1608115983451,1608115983428,IR_L_788,IR_R_788
1608115983468,1608115983445,IR_L_789,IR_R_789
1608115983485,1608115983462,IR_L_790,IR_R_790
1608115983502,1608115983478,IR_L_791,IR_R_791
1608115983519,1608115983495,IR_L_792,IR_R_792
1608115983536,1608115983512,IR_L_793,IR_R_793
1608115983552,1608115983528,IR_L_794,IR_R_794
1608115983569,1608115983545,IR_L_795,IR_R_795
1608115983586,1608115983562,IR_L_796,IR_R_796
1608115983603,1608115983578,IR_L_797,IR_R_797
1608115983620,1608115983595,IR_L_798,IR_R_798
1608115983637,1608115983612,IR_L_799,IR_R_799
1608115983654,1608115983628,IR_L_800,IR_R_800
1608115983671,1608115983645,IR_L_801,IR_R_801
1608115983687,1608115983662,IR_L_802,IR_R_802
1608115983704,1608115983678,IR_L_803,IR_R_803
1608115983722,1608115983695,IR_L_804,IR_R_804
1608115983738,1608115983712,IR_L_805,IR_R_805
1608115983755,1608115983728,IR_L_806,IR_R_806
1608115983772,1608115983745,IR_L_807,IR_R_807
1608115983788,1608115983762,IR_L_808,IR_R_808
1608115983804,1608115983778,IR_L_809,IR_R_809
1608115983821,1608115983795,IR_L_810,IR_R_810
1608115983839,1608115983812,IR_L_811,IR_R_811
1608115983875,1608115983828,IR_L_812,IR_R_812
1608115983891,1608115983845,IR_L_813,IR_R_813
1608115983907,1608115983862,IR_L_814,IR_R_814
1608115983921,1608115983878,IR_L_815,IR_R_815
1608115983938,1608115983895,IR_L_816,IR_R_816
1608115983955,1608115983912,IR_L_817,IR_R_817
1608115983972,1608115983928,IR_L_818,IR_R_818
1608115983988,1608115983945,IR_L_819,IR_R_819
1608115984009,1608115983962,IR_L_820,IR_R_820
1608115984026,1608115983978,IR_L_821,IR_R_821
1608115984043,1608115984012,IR_L_823,IR_R_823
1608115984061,1608115984028,IR_L_824,IR_R_824
1608115984075,1608115984045,IR_L_825,IR_R_825
1608115984089,1608115984062,IR_L_826,IR_R_826
1608115984106,1608115984079,IR_L_827,IR_R_827
1608115984122,1608115984096,IR_L_828,IR_R_828
1608115984139,1608115984113,IR_L_829,IR_R_829
1608115984156,1608115984130,IR_L_830,IR_R_830
1608115984173,1608115984147,IR_L_831,IR_R_831
1608115984190,1608115984164,IR_L_832,IR_R_832
1608115984206,1608115984180,IR_L_833,IR_R_833
1608115984223,1608115984197,IR_L_834,IR_R_834
1608115984240,1608115984214,IR_L_835,IR_R_835
1608115984256,1608115984231,IR_L_836,IR_R_836
1608115984273,1608115984248,IR_L_837,IR_R_837
1608115984290,1608115984265,IR_L_838,IR_R_838
1608115984307,1608115984282,IR_L_839,IR_R_839
1608115984324,1608115984299,IR_L_840,IR_R_840
1608115984341,1608115984316,IR_L_841,IR_R_841
1608115984357,1608115984333,IR_L_842,IR_R_842
1608115984374,1608115984349,IR_L_843,IR_R_843
1608115984394,1608115984366,IR_L_844,IR_R_844
1608115984411,1608115984383,IR_L_845,IR_R_845
1608115984428,1608115984400,IR_L_846,IR_R_846
1608115984445,1608115984417,IR_L_847,IR_R_847
1608115984462,1608115984434,IR_L_848,IR_R_848
1608115984478,1608115984451,IR_L_849,IR_R_849
1608115984495,1608115984468,IR_L_850,IR_R_850
1608115984512,1608115984485,IR_L_851,IR_R_851
1608115984529,1608115984502,IR_L_852,IR_R_852
1608115984546,1608115984518,IR_L_853,IR_R_853
1608115984562,1608115984535,IR_L_854,IR_R_854
1608115984579,1608115984552,IR_L_855,IR_R_855
1608115984605,1608115984569,IR_L_856,IR_R_856
1608115984634,1608115984586,IR_L_857,IR_R_857
1608115984650,1608115984603,IR_L_858,IR_R_858
1608115984667,1608115984620,IR_L_859,IR_R_859
1608115984683,1608115984637,IR_L_860,IR_R_860
1608115984700,1608115984654,IR_L_861,IR_R_861
1608115984717,1608115984671,IR_L_862,IR_R_862
1608115984734,1608115984704,IR_L_864,IR_R_864
1608115984751,1608115984721,IR_L_865,IR_R_865
1608115984767,1608115984738,IR_L_866,IR_R_866
1608115984784,1608115984755,IR_L_867,IR_R_867
1608115984801,1608115984772,IR_L_868,IR_R_868
1608115984818,1608115984789,IR_L_869,IR_R_869
1608115984835,1608115984806,IR_L_870,IR_R_870
1608115984852,1608115984823,IR_L_871,IR_R_871
1608115984868,1608115984840,IR_L_872,IR_R_872
1608115984885,1608115984857,IR_L_873,IR_R_873
1608115984913,1608115984874,IR_L_874,IR_R_874
1608115984941,1608115984891,IR_L_875,IR_R_875
1608115984957,1608115984908,IR_L_876,IR_R_876
1608115984974,1608115984924,IR_L_877,IR_R_877
1608115984991,1608115984941,IR_L_878,IR_R_878
1608115985008,1608115984958,IR_L_879,IR_R_879
1608115985025,1608115984975,IR_L_880,IR_R_880
1608115985042,1608115984992,IR_L_881,IR_R_881
1608115985058,1608115985009,IR_L_882,IR_R_882
1608115985075,1608115985026,IR_L_883,IR_R_883
1608115985092,1608115985043,IR_L_884,IR_R_884
1608115985109,1608115985059,IR_L_885,IR_R_885
1608115985125,1608115985076,IR_L_886,IR_R_886
1608115985142,1608115985093,IR_L_887,IR_R_887
1608115985159,1608115985109,IR_L_888,IR_R_888
1608115985176,1608115985126,IR_L_889,IR_R_889
1608115985192,1608115985143,IR_L_890,IR_R_890
1608115985209,1608115985159,IR_L_891,IR_R_891
1608115985226,1608115985176,IR_L_892,IR_R_892
1608115985243,1608115985193,IR_L_893,IR_R_893
1608115985259,1608115985209,IR_L_894,IR_R_894
1608115985276,1608115985226,IR_L_895,IR_R_895
1608115985293,1608115985243,IR_L_896,IR_R_896
1608115985310,1608115985259,IR_L_897,IR_R_897
1608115985327,1608115985276,IR_L_898,IR_R_898
1608115985344,1608115985293,IR_L_899,IR_R_899
1608115985360,1608115985309,IR_L_900,IR_R_900
1608115985381,1608115985326,IR_L_901,IR_R_901
1608115985398,1608115985343,IR_L_902,IR_R_902
1608115985418,1608115985376,IR_L_904,IR_R_904
1608115985435,1608115985393,IR_L_905,IR_R_905
1608115985451,1608115985409,IR_L_906,IR_R_906
1608115985469,1608115985426,IR_L_907,IR_R_907
1608115985486,1608115985442,IR_L_908,IR_R_908
1608115985502,1608115985459,IR_L_909,IR_R_909
1608115985521,1608115985476,IR_L_910,IR_R_910
1608115985535,1608115985492,IR_L_911,IR_R_911
1608115985552,1608115985509,IR_L_912,IR_R_912
1608115985569,1608115985526,IR_L_913,IR_R_913
1608115985586,1608115985542,IR_L_914,IR_R_914
1608115985602,1608115985559,IR_L_915,IR_R_915
1608115985619,1608115985576,IR_L_916,IR_R_916
1608115985636,1608115985592,IR_L_917,IR_R_917
1608115985653,1608115985609,IR_L_918,IR_R_918
1608115985670,1608115985626,IR_L_919,IR_R_919
1608115985686,1608115985642,IR_L_920,IR_R_920
1608115985703,1608115985659,IR_L_921,IR_R_921
1608115985720,1608115985676,IR_L_922,IR_R_922
1608115985737,1608115985692,IR_L_923,IR_R_923
1608115985754,1608115985709,IR_L_924,IR_R_924
1608115985770,1608115985725,IR_L_925,IR_R_925
1608115985787,1608115985742,IR_L_926,IR_R_926
1608115985807,1608115985759,IR_L_927,IR_R_927
1608115985824,1608115985775,IR_L_928,IR_R_928
1608115985838,1608115985792,IR_L_929,IR_R_929
1608115985854,1608115985809,IR_L_930,IR_R_930
1608115985872,1608115985825,IR_L_931,IR_R_931
1608115985889,1608115985842,IR_L_932,IR_R_932
1608115985905,1608115985859,IR_L_933,IR_R_933
1608115985921,1608115985875,IR_L_934,IR_R_934
1608115985939,1608115985892,IR_L_935,IR_R_935
1608115985955,1608115985909,IR_L_936,IR_R_936
1608115985972,1608115985925,IR_L_937,IR_R_937
1608115985989,1608115985942,IR_L_938,IR_R_938
1608115986006,1608115985959,IR_L_939,IR_R_939
1608115986022,1608115985975,IR_L_940,IR_R_940
1608115986038,1608115985992,IR_L_941,IR_R_941
1608115986057,1608115986008,IR_L_942,IR_R_942
1608115986072,1608115986042,IR_L_944,IR_R_944
1608115986089,1608115986058,IR_L_945,IR_R_945
1608115986106,1608115986075,IR_L_946,IR_R_946
1608115986122,1608115986092,IR_L_947,IR_R_947
1608115986139,1608115986108,IR_L_948,IR_R_948
1608115986156,1608115986125,IR_L_949,IR_R_949
1608115986174,1608115986142,IR_L_950,IR_R_950
1608115986189,1608115986158,IR_L_951,IR_R_951
1608115986206,1608115986175,IR_L_952,IR_R_952
1608115986223,1608115986192,IR_L_953,IR_R_953
1608115986241,1608115986208,IR_L_954,IR_R_954
1608115986256,1608115986225,IR_L_955,IR_R_955
1608115986273,1608115986242,IR_L_956,IR_R_956
1608115986290,1608115986258,IR_L_957,IR_R_957
1608115986307,1608115986275,IR_L_958,IR_R_958
1608115986324,1608115986292,IR_L_959,IR_R_959
1608115986340,1608115986308,IR_L_960,IR_R_960
1608115986357,1608115986325,IR_L_961,IR_R_961
1608115986374,1608115986342,IR_L_962,IR_R_962
1608115986391,1608115986358,IR_L_963,IR_R_963
1608115986407,1608115986375,IR_L_964,IR_R_964
1608115986428,1608115986392,IR_L_965,IR_R_965
1608115986444,1608115986408,IR_L_966,IR_R_966
1608115986462,1608115986425,IR_L_967,IR_R_967
1608115986478,1608115986442,IR_L_968,IR_R_968
1608115986494,1608115986458,IR_L_969,IR_R_969
1608115986511,1608115986475,IR_L_970,IR_R_970
1608115986528,1608115986492,IR_L_971,IR_R_971
1608115986545,1608115986508,IR_L_972,IR_R_972
1608115986562,1608115986525,IR_L_973,IR_R_973
1608115986578,1608115986542,IR_L_974,IR_R_974
1608115986595,1608115986558,IR_L_975,IR_R_975
1608115986612,1608115986575,IR_L_976,IR_R_976
1608115986629,1608115986591,IR_L_977,IR_R_977
1608115986645,1608115986608,IR_L_978,IR_R_978
1608115986662,1608115986625,IR_L_979,IR_R_979
1608115986680,1608115986641,IR_L_980,IR_R_980
1608115986696,1608115986658,IR_L_981,IR_R_981
1608115986713,1608115986675,IR_L_982,IR_R_982
1608115986729,1608115986691,IR_L_983,IR_R_983
1608115986746,1608115986725,IR_L_985,IR_R_985
1608115986763,1608115986741,IR_L_986,IR_R_986
1608115986780,1608115986758,IR_L_987,IR_R_987
1608115986800,1608115986775,IR_L_988,IR_R_988
1608115986817,1608115986791,IR_L_989,IR_R_989
1608115986834,1608115986808,IR_L_990,IR_R_990
1608115986851,1608115986825,IR_L_991,IR_R_991
1608115986864,1608115986841,IR_L_992,IR_R_992
1608115986881,1608115986858,IR_L_993,IR_R_993
1608115986898,1608115986875,IR_L_994,IR_R_994
1608115986914,1608115986891,IR_L_995,IR_R_995
1608115986930,1608115986908,IR_L_996,IR_R_996
1608115986947,1608115986925,IR_L_997,IR_R_997
1608115986964,1608115986941,IR_L_998,IR_R_998
1608115986981,1608115986958,IR_L_999,IR_R_999
1608115986997,1608115986974,IR_L_1000,IR_R_1000
1608115987014,1608115986991,IR_L_1001,IR_R_1001
1608115987032,1608115987008,IR_L_1002,IR_R_1002
1608115987048,1608115987024,IR_L_1003,IR_R_1003
1608115987065,1608115987041,IR_L_1004,IR_R_1004
1608115987082,1608115987058,IR_L_1005,IR_R_1005
1608115987099,1608115987074,IR_L_1006,IR_R_1006
1608115987115,1608115987091,IR_L_1007,IR_R_1007
1608115987137,1608115987108,IR_L_1008,IR_R_1008
1608115987148,1608115987124,IR_L_1009,IR_R_1009
1608115987167,1608115987141,IR_L_1010,IR_R_1010
1608115987186,1608115987158,IR_L_1011,IR_R_1011
1608115987203,1608115987174,IR_L_1012,IR_R_1012
1608115987219,1608115987191,IR_L_1013,IR_R_1013
1608115987236,1608115987208,IR_L_1014,IR_R_1014
1608115987253,1608115987224,IR_L_1015,IR_R_1015
1608115987283,1608115987241,IR_L_1016,IR_R_1016
1608115987299,1608115987258,IR_L_1017,IR_R_1017
1608115987316,1608115987274,IR_L_1018,IR_R_1018
1608115987333,1608115987291,IR_L_1019,IR_R_1019
1608115987350,1608115987308,IR_L_1020,IR_R_1020
1608115987366,1608115987324,IR_L_1021,IR_R_1021
1608115987383,1608115987341,IR_L_1022,IR_R_1022
1608115987400,1608115987358,IR_L_1023,IR_R_1023
1608115987417,1608115987391,IR_L_1025,IR_R_1025
1608115987439,1608115987408,IR_L_1026,IR_R_1026
1608115987455,1608115987424,IR_L_1027,IR_R_1027
1608115987472,1608115987441,IR_L_1028,IR_R_1028
1608115987489,1608115987458,IR_L_1029,IR_R_1029
1608115987506,1608115987474,IR_L_1030,IR_R_1030
1608115987525,1608115987491,IR_L_1031,IR_R_1031
1608115987540,1608115987508,IR_L_1032,IR_R_1032
1608115987558,1608115987524,IR_L_1033,IR_R_1033
1608115987574,1608115987541,IR_L_1034,IR_R_1034
1608115987591,1608115987558,IR_L_1035,IR_R_1035
1608115987606,1608115987574,IR_L_1036,IR_R_1036
1608115987627,1608115987591,IR_L_1037,IR_R_1037
1608115987643,1608115987608,IR_L_1038,IR_R_1038
1608115987660,1608115987624,IR_L_1039,IR_R_1039
1608115987678,1608115987641,IR_L_1040,IR_R_1040
1608115987694,1608115987658,IR_L_1041,IR_R_1041
1608115987711,1608115987674,IR_L_1042,IR_R_1042
1608115987727,1608115987691,IR_L_1043,IR_R_1043
1608115987744,1608115987708,IR_L_1044,IR_R_1044
1608115987761,1608115987724,IR_L_1045,IR_R_1045
1608115987777,1608115987741,IR_L_1046,IR_R_1046
1608115987795,1608115987758,IR_L_1047,IR_R_1047
1608115987811,1608115987774,IR_L_1048,IR_R_1048
1608115987828,1608115987791,IR_L_1049,IR_R_1049
1608115987845,1608115987808,IR_L_1050,IR_R_1050
1608115987862,1608115987824,IR_L_1051,IR_R_1051
1608115987878,1608115987841,IR_L_1052,IR_R_1052
1608115987896,1608115987858,IR_L_1053,IR_R_1053
1608115987912,1608115987874,IR_L_1054,IR_R_1054
1608115987929,1608115987891,IR_L_1055,IR_R_1055
1608115987946,1608115987908,IR_L_1056,IR_R_1056
1608115987962,1608115987924,IR_L_1057,IR_R_1057
1608115987976,1608115987941,IR_L_1058,IR_R_1058
1608115987993,1608115987958,IR_L_1059,IR_R_1059
1608115988009,1608115987974,IR_L_1060,IR_R_1060
1608115988026,1608115987991,IR_L_1061,IR_R_1061
1608115988043,1608115988008,IR_L_1062,IR_R_1062
1608115988059,1608115988024,IR_L_1063,IR_R_1063
1608115988076,1608115988041,IR_L_1064,IR_R_1064
1608115988093,1608115988074,IR_L_1066,IR_R_1066
1608115988110,1608115988091,IR_L_1067,IR_R_1067
1608115988126,1608115988108,IR_L_1068,IR_R_1068
1608115988143,1608115988125,IR_L_1069,IR_R_1069
1608115988160,1608115988142,IR_L_1070,IR_R_1070
1608115988177,1608115988159,IR_L_1071,IR_R_1071
1608115988194,1608115988175,IR_L_1072,IR_R_1072
1608115988210,1608115988192,IR_L_1073,IR_R_1073
1608115988227,1608115988209,IR_L_1074,IR_R_1074
1608115988244,1608115988226,IR_L_1075,IR_R_1075
1608115988261,1608115988243,IR_L_1076,IR_R_1076
1608115988278,1608115988260,IR_L_1077,IR_R_1077
1608115988297,1608115988277,IR_L_1078,IR_R_1078
1608115988311,1608115988294,IR_L_1079,IR_R_1079
1608115988328,1608115988310,IR_L_1080,IR_R_1080
1608115988345,1608115988327,IR_L_1081,IR_R_1081
1608115988361,1608115988344,IR_L_1082,IR_R_1082
1608115988378,1608115988361,IR_L_1083,IR_R_1083
1608115988395,1608115988378,IR_L_1084,IR_R_1084
1608115988411,1608115988395,IR_L_1085,IR_R_1085
1608115988428,1608115988412,IR_L_1086,IR_R_1086
1608115988454,1608115988428,IR_L_1087,IR_R_1087
1608115988471,1608115988445,IR_L_1088,IR_R_1088
1608115988484,1608115988462,IR_L_1089,IR_R_1089
1608115988500,1608115988479,IR_L_1090,IR_R_1090
1608115988517,1608115988496,IR_L_1091,IR_R_1091
1608115988534,1608115988513,IR_L_1092,IR_R_1092
1608115988554,1608115988530,IR_L_1093,IR_R_1093
1608115988567,1608115988547,IR_L_1094,IR_R_1094
1608115988584,1608115988563,IR_L_1095,IR_R_1095
1608115988601,1608115988580,IR_L_1096,IR_R_1096
1608115988617,1608115988597,IR_L_1097,IR_R_1097
1608115988635,1608115988614,IR_L_1098,IR_R_1098
1608115988668,1608115988631,IR_L_1099,IR_R_1099
1608115988685,1608115988648,IR_L_1100,IR_R_1100
1608115988701,1608115988665,IR_L_1101,IR_R_1101
1608115988718,1608115988682,IR_L_1102,IR_R_1102
1608115988735,1608115988698,IR_L_1103,IR_R_1103
1608115988752,1608115988715,IR_L_1104,IR_R_1104
1608115988769,1608115988749,IR_L_1106,IR_R_1106
1608115988785,1608115988766,IR_L_1107,IR_R_1107
1608115988803,1608115988783,IR_L_1108,IR_R_1108
1608115988820,1608115988800,IR_L_1109,IR_R_1109
1608115988836,1608115988817,IR_L_1110,IR_R_1110
1608115988852,1608115988833,IR_L_1111,IR_R_1111
1608115988869,1608115988850,IR_L_1112,IR_R_1112
1608115988886,1608115988867,IR_L_1113,IR_R_1113
1608115988907,1608115988884,IR_L_1114,IR_R_1114
1608115988919,1608115988901,IR_L_1115,IR_R_1115
1608115988937,1608115988918,IR_L_1116,IR_R_1116
1608115988953,1608115988935,IR_L_1117,IR_R_1117
1608115988969,1608115988952,IR_L_1118,IR_R_1118
1608115988986,1608115988969,IR_L_1119,IR_R_1119
1608115989003,1608115988985,IR_L_1120,IR_R_1120
1608115989025,1608115989002,IR_L_1121,IR_R_1121
1608115989041,1608115989019,IR_L_1122,IR_R_1122
1608115989054,1608115989036,IR_L_1123,IR_R_1123
1608115989071,1608115989053,IR_L_1124,IR_R_1124
1608115989087,1608115989070,IR_L_1125,IR_R_1125
1608115989104,1608115989087,IR_L_1126,IR_R_1126
1608115989121,1608115989103,IR_L_1127,IR_R_1127
1608115989138,1608115989120,IR_L_1128,IR_R_1128
1608115989155,1608115989137,IR_L_1129,IR_R_1129
1608115989172,1608115989153,IR_L_1130,IR_R_1130
1608115989188,1608115989170,IR_L_1131,IR_R_1131
1608115989205,1608115989187,IR_L_1132,IR_R_1132
1608115989221,1608115989203,IR_L_1133,IR_R_1133
1608115989239,1608115989220,IR_L_1134,IR_R_1134
1608115989255,1608115989237,IR_L_1135,IR_R_1135
1608115989273,1608115989253,IR_L_1136,IR_R_1136
1608115989290,1608115989270,IR_L_1137,IR_R_1137
1608115989309,1608115989287,IR_L_1138,IR_R_1138
1608115989324,1608115989303,IR_L_1139,IR_R_1139
1608115989339,1608115989320,IR_L_1140,IR_R_1140
1608115989356,1608115989336,IR_L_1141,IR_R_1141
1608115989373,1608115989353,IR_L_1142,IR_R_1142
1608115989393,1608115989370,IR_L_1143,IR_R_1143
1608115989409,1608115989386,IR_L_1144,IR_R_1144
1608115989426,1608115989420,IR_L_1146,IR_R_1146
1608115989456,1608115989436,IR_L_1147,IR_R_1147
1608115989477,1608115989453,IR_L_1148,IR_R_1148
1608115989493,1608115989470,IR_L_1149,IR_R_1149
1608115989510,1608115989486,IR_L_1150,IR_R_1150
1608115989526,1608115989503,IR_L_1151,IR_R_1151
1608115989543,1608115989520,IR_L_1152,IR_R_1152
1608115989568,1608115989536,IR_L_1153,IR_R_1153
1608115989583,1608115989553,IR_L_1154,IR_R_1154
1608115989599,1608115989569,IR_L_1155,IR_R_1155
1608115989615,1608115989586,IR_L_1156,IR_R_1156
1608115989632,1608115989603,IR_L_1157,IR_R_1157
1608115989647,1608115989619,IR_L_1158,IR_R_1158
1608115989664,1608115989636,IR_L_1159,IR_R_1159
1608115989681,1608115989653,IR_L_1160,IR_R_1160
1608115989697,1608115989669,IR_L_1161,IR_R_1161
1608115989714,1608115989686,IR_L_1162,IR_R_1162
1608115989731,1608115989703,IR_L_1163,IR_R_1163
1608115989748,1608115989719,IR_L_1164,IR_R_1164
1608115989764,1608115989736,IR_L_1165,IR_R_1165
1608115989781,1608115989753,IR_L_1166,IR_R_1166
1608115989798,1608115989769,IR_L_1167,IR_R_1167
1608115989815,1608115989786,IR_L_1168,IR_R_1168
1608115989832,1608115989802,IR_L_1169,IR_R_1169
1608115989848,1608115989819,IR_L_1170,IR_R_1170
1608115989865,1608115989836,IR_L_1171,IR_R_1171
1608115989882,1608115989852,IR_L_1172,IR_R_1172
1608115989899,1608115989869,IR_L_1173,IR_R_1173
1608115989915,1608115989886,IR_L_1174,IR_R_1174
1608115989932,1608115989902,IR_L_1175,IR_R_1175
1608115989949,1608115989919,IR_L_1176,IR_R_1176
1608115989966,1608115989936,IR_L_1177,IR_R_1177
1608115989983,1608115989952,IR_L_1178,IR_R_1178
1608115989999,1608115989969,IR_L_1179,IR_R_1179
1608115990017,1608115989985,IR_L_1180,IR_R_1180
1608115990033,1608115990002,IR_L_1181,IR_R_1181
1608115990052,1608115990019,IR_L_1182,IR_R_1182
1608115990067,1608115990035,IR_L_1183,IR_R_1183
1608115990083,1608115990052,IR_L_1184,IR_R_1184
1608115990100,1608115990069,IR_L_1185,IR_R_1185
1608115990117,1608115990102,IR_L_1187,IR_R_1187
1608115990133,1608115990119,IR_L_1188,IR_R_1188
1608115990150,1608115990135,IR_L_1189,IR_R_1189
1608115990167,1608115990152,IR_L_1190,IR_R_1190
1608115990184,1608115990169,IR_L_1191,IR_R_1191
1608115990202,1608115990185,IR_L_1192,IR_R_1192
1608115990218,1608115990202,IR_L_1193,IR_R_1193
1608115990234,1608115990218,IR_L_1194,IR_R_1194
1608115990253,1608115990235,IR_L_1195,IR_R_1195
1608115990270,1608115990252,IR_L_1196,IR_R_1196
1608115990287,1608115990268,IR_L_1197,IR_R_1197
1608115990306,1608115990285,IR_L_1198,IR_R_1198
1608115990319,1608115990302,IR_L_1199,IR_R_1199
1608115990336,1608115990318,IR_L_1200,IR_R_1200
1608115990352,1608115990335,IR_L_1201,IR_R_1201
1608115990370,1608115990352,IR_L_1202,IR_R_1202
1608115990385,1608115990368,IR_L_1203,IR_R_1203
1608115990402,1608115990385,IR_L_1204,IR_R_1204
1608115990421,1608115990402,IR_L_1205,IR_R_1205
1608115990437,1608115990418,IR_L_1206,IR_R_1206
1608115990453,1608115990435,IR_L_1207,IR_R_1207
1608115990475,1608115990452,IR_L_1208,IR_R_1208
1608115990492,1608115990468,IR_L_1209,IR_R_1209
1608115990509,1608115990485,IR_L_1210,IR_R_1210
1608115990525,1608115990501,IR_L_1211,IR_R_1211
1608115990542,1608115990518,IR_L_1212,IR_R_1212
1608115990559,1608115990535,IR_L_1213,IR_R_1213
1608115990576,1608115990551,IR_L_1214,IR_R_1214
1608115990592,1608115990568,IR_L_1215,IR_R_1215
1608115990610,1608115990585,IR_L_1216,IR_R_1216
1608115990626,1608115990601,IR_L_1217,IR_R_1217
1608115990642,1608115990618,IR_L_1218,IR_R_1218
1608115990659,1608115990635,IR_L_1219,IR_R_1219
1608115990677,1608115990651,IR_L_1220,IR_R_1220
1608115990693,1608115990668,IR_L_1221,IR_R_1221
1608115990710,1608115990685,IR_L_1222,IR_R_1222
1608115990727,1608115990701,IR_L_1223,IR_R_1223
1608115990743,1608115990718,IR_L_1224,IR_R_1224
1608115990760,1608115990734,IR_L_1225,IR_R_1225
1608115990777,1608115990768,IR_L_1227,IR_R_1227
1608115990794,1608115990784,IR_L_1228,IR_R_1228
1608115990810,1608115990801,IR_L_1229,IR_R_1229
1608115990828,1608115990818,IR_L_1230,IR_R_1230
1608115990845,1608115990834,IR_L_1231,IR_R_1231
1608115990877,1608115990851,IR_L_1232,IR_R_1232
1608115990894,1608115990868,IR_L_1233,IR_R_1233
1608115990911,1608115990884,IR_L_1234,IR_R_1234
1608115990928,1608115990901,IR_L_1235,IR_R_1235
1608115990945,1608115990918,IR_L_1236,IR_R_1236
1608115990961,1608115990934,IR_L_1237,IR_R_1237
1608115990979,1608115990951,IR_L_1238,IR_R_1238
1608115991006,1608115990967,IR_L_1239,IR_R_1239
1608115991019,1608115990984,IR_L_1240,IR_R_1240
1608115991034,1608115991001,IR_L_1241,IR_R_1241
1608115991051,1608115991017,IR_L_1242,IR_R_1242
1608115991068,1608115991034,IR_L_1243,IR_R_1243
1608115991084,1608115991051,IR_L_1244,IR_R_1244
1608115991101,1608115991067,IR_L_1245,IR_R_1245
1608115991118,1608115991084,IR_L_1246,IR_R_1246
1608115991135,1608115991101,IR_L_1247,IR_R_1247
1608115991152,1608115991117,IR_L_1248,IR_R_1248
1608115991173,1608115991134,IR_L_1249,IR_R_1249
1608115991185,1608115991151,IR_L_1250,IR_R_1250
1608115991203,1608115991167,IR_L_1251,IR_R_1251
1608115991220,1608115991184,IR_L_1252,IR_R_1252
1608115991237,1608115991200,IR_L_1253,IR_R_1253
1608115991253,1608115991217,IR_L_1254,IR_R_1254
1608115991270,1608115991234,IR_L_1255,IR_R_1255
1608115991286,1608115991250,IR_L_1256,IR_R_1256
1608115991304,1608115991267,IR_L_1257,IR_R_1257
1608115991320,1608115991284,IR_L_1258,IR_R_1258
1608115991337,1608115991300,IR_L_1259,IR_R_1259
1608115991353,1608115991317,IR_L_1260,IR_R_1260
1608115991370,1608115991334,IR_L_1261,IR_R_1261
1608115991387,1608115991350,IR_L_1262,IR_R_1262
1608115991405,1608115991367,IR_L_1263,IR_R_1263
1608115991422,1608115991384,IR_L_1264,IR_R_1264
1608115991437,1608115991400,IR_L_1265,IR_R_1265
1608115991454,1608115991417,IR_L_1266,IR_R_1266
1608115991471,1608115991450,IR_L_1268,IR_R_1268
1608115991492,1608115991467,IR_L_1269,IR_R_1269
1608115991509,1608115991483,IR_L_1270,IR_R_1270
1608115991526,1608115991500,IR_L_1271,IR_R_1271
1608115991543,1608115991517,IR_L_1272,IR_R_1272
1608115991559,1608115991533,IR_L_1273,IR_R_1273
1608115991576,1608115991550,IR_L_1274,IR_R_1274
1608115991593,1608115991567,IR_L_1275,IR_R_1275
1608115991610,1608115991583,IR_L_1276,IR_R_1276
1608115991627,1608115991600,IR_L_1277,IR_R_1277
1608115991643,1608115991617,IR_L_1278,IR_R_1278
1608115991660,1608115991633,IR_L_1279,IR_R_1279
1608115991676,1608115991650,IR_L_1280,IR_R_1280
1608115991693,1608115991667,IR_L_1281,IR_R_1281
1608115991710,1608115991683,IR_L_1282,IR_R_1282
1608115991726,1608115991700,IR_L_1283,IR_R_1283
1608115991743,1608115991716,IR_L_1284,IR_R_1284
1608115991760,1608115991733,IR_L_1285,IR_R_1285
1608115991777,1608115991750,IR_L_1286,IR_R_1286
1608115991794,1608115991766,IR_L_1287,IR_R_1287
1608115991810,1608115991783,IR_L_1288,IR_R_1288
1608115991827,1608115991800,IR_L_1289,IR_R_1289
1608115991843,1608115991816,IR_L_1290,IR_R_1290
1608115991861,1608115991833,IR_L_1291,IR_R_1291
1608115991877,1608115991850,IR_L_1292,IR_R_1292
1608115991894,1608115991866,IR_L_1293,IR_R_1293
1608115991911,1608115991883,IR_L_1294,IR_R_1294
1608115991928,1608115991900,IR_L_1295,IR_R_1295
1608115991945,1608115991916,IR_L_1296,IR_R_1296
1608115991961,1608115991933,IR_L_1297,IR_R_1297
1608115991981,1608115991949,IR_L_1298,IR_R_1298
1608115992015,1608115991966,IR_L_1299,IR_R_1299
1608115992032,1608115991983,IR_L_1300,IR_R_1300
1608115992050,1608115991999,IR_L_1301,IR_R_1301
1608115992062,1608115992016,IR_L_1302,IR_R_1302
1608115992078,1608115992033,IR_L_1303,IR_R_1303
1608115992095,1608115992049,IR_L_1304,IR_R_1304
1608115992112,1608115992066,IR_L_1305,IR_R_1305
1608115992129,1608115992083,IR_L_1306,IR_R_1306
1608115992146,1608115992116,IR_L_1308,IR_R_1308
1608115992163,1608115992133,IR_L_1309,IR_R_1309
1608115992179,1608115992149,IR_L_1310,IR_R_1310
1608115992196,1608115992166,IR_L_1311,IR_R_1311
1608115992212,1608115992182,IR_L_1312,IR_R_1312
