cpu_ts,rgb_frame_cnt,hw_rgb_fps,rgb_ts,hw_ir_counter,hw_ir_fps,ir_ts
1608115507158,0,0.000000,0,234,29.000000,1608115507095
1608115507192,0,0.000000,0,235,29.000000,1608115507129
1608115507225,0,0.000000,0,236,29.000000,1608115507162
1608115507259,0,0.000000,0,237,29.000000,1608115507196
1608115507292,0,0.000000,0,238,29.000000,1608115507230
1608115507325,0,0.000000,0,239,29.000000,1608115507263
1608115507359,0,0.000000,0,240,29.000000,1608115507297
1608115507392,0,0.000000,0,241,29.000000,1608115507330
1608115507426,0,0.000000,0,242,29.000000,1608115507363
1608115507459,0,0.000000,0,243,29.000000,1608115507397
1608115507493,0,0.000000,0,244,29.000000,1608115507430
1608115507526,0,0.000000,0,245,29.000000,1608115507464
1608115507559,0,0.000000,0,246,29.000000,1608115507497
1608115507593,0,0.000000,0,247,29.000000,1608115507531
1608115507626,0,0.000000,0,248,29.000000,1608115507564
1608115507660,0,0.000000,0,249,29.000000,1608115507598
1608115507693,0,0.000000,0,250,29.000000,1608115507631
1608115507727,0,0.000000,0,251,29.000000,1608115507665
1608115507760,0,0.000000,0,252,29.000000,1608115507698
1608115507794,0,0.000000,0,253,29.000000,1608115507732
1608115507847,0,0.000000,0,254,29.000000,1608115507765
1608115507880,0,0.000000,0,255,29.000000,1608115507799
1608115507914,0,0.000000,0,256,29.000000,1608115507832
1608115507947,0,0.000000,0,257,29.000000,1608115507866
1608115507981,0,0.000000,0,258,29.000000,1608115507899
1608115508014,0,0.000000,0,259,29.000000,1608115507933
1608115508048,0,0.000000,0,260,29.000000,1608115507966
1608115508081,0,0.000000,0,261,29.000000,1608115508000
1608115508114,0,0.000000,0,262,29.000000,1608115508033
1608115508148,0,0.000000,0,263,29.000000,1608115508067
1608115508182,0,0.000000,0,264,29.000000,1608115508100
1608115508215,0,0.000000,0,265,29.000000,1608115508134
1608115508248,0,0.000000,0,266,29.000000,1608115508167
1608115508282,0,0.000000,0,267,29.000000,1608115508201
1608115508315,0,0.000000,0,268,29.000000,1608115508235
1608115508349,0,0.000000,0,269,29.000000,1608115508268
1608115508383,0,0.000000,0,270,29.000000,1608115508301
1608115508416,0,0.000000,0,271,29.000000,1608115508335
1608115508469,0,0.000000,0,272,29.000000,1608115508368
1608115508502,0,0.000000,0,273,29.000000,1608115508402
1608115508536,0,0.000000,0,274,29.000000,1608115508435
1608115508569,0,0.000000,0,275,29.000000,1608115508469
1608115508602,0,0.000000,0,276,29.000000,1608115508502
1608115508636,0,0.000000,0,277,29.000000,1608115508536
1608115508669,0,0.000000,0,278,29.000000,1608115508569
1608115508703,0,0.000000,0,279,29.000000,1608115508603
1608115508736,0,0.000000,0,280,29.000000,1608115508636
1608115508770,0,0.000000,0,281,29.000000,1608115508670
1608115508803,0,0.000000,0,282,29.000000,1608115508703
1608115508836,0,0.000000,0,283,29.000000,1608115508737
1608115508870,0,0.000000,0,284,29.000000,1608115508770
1608115508903,0,0.000000,0,285,29.000000,1608115508804
1608115508937,0,0.000000,0,286,29.000000,1608115508837
1608115508970,0,0.000000,0,287,29.000000,1608115508871
1608115509004,0,0.000000,0,288,29.000000,1608115508904
1608115509037,0,0.000000,0,289,29.000000,1608115508938
1608115509071,0,0.000000,0,290,29.000000,1608115508971
1608115509104,0,0.000000,0,291,29.000000,1608115509005
1608115509137,0,0.000000,0,292,29.000000,1608115509038
1608115509171,0,0.000000,0,293,29.000000,1608115509072
1608115509204,0,0.000000,0,294,29.000000,1608115509105
1608115509238,0,0.000000,0,295,29.000000,1608115509139
1608115509271,0,0.000000,0,296,29.000000,1608115509172
1608115509305,0,0.000000,0,297,29.000000,1608115509206
1608115509338,0,0.000000,0,298,29.000000,1608115509239
1608115509372,0,0.000000,0,299,29.000000,1608115509273
1608115509405,0,0.000000,0,300,29.000000,1608115509306
1608115509438,0,0.000000,0,301,29.000000,1608115509339
1608115509472,0,0.000000,0,302,29.000000,1608115509373
1608115509505,0,0.000000,0,303,29.000000,1608115509406
1608115509539,0,0.000000,0,304,29.000000,1608115509440
1608115509572,0,0.000000,0,305,29.000000,1608115509473
1608115509606,0,0.000000,0,306,29.000000,1608115509507
1608115509639,0,0.000000,0,307,29.000000,1608115509540
1608115509673,0,0.000000,0,308,29.000000,1608115509574
1608115509706,0,0.000000,0,309,29.000000,1608115509607
1608115509740,0,0.000000,0,310,29.000000,1608115509641
1608115509773,0,0.000000,0,311,29.000000,1608115509674
1608115509806,0,0.000000,0,312,29.000000,1608115509708
1608115509840,0,0.000000,0,313,29.000000,1608115509741
1608115509873,0,0.000000,0,314,29.000000,1608115509775
1608115509907,0,0.000000,0,315,29.000000,1608115509808
1608115509940,0,0.000000,0,316,29.000000,1608115509841
1608115509974,0,0.000000,0,317,29.000000,1608115509875
1608115510007,0,0.000000,0,318,29.000000,1608115509908
1608115510040,0,0.000000,0,319,29.000000,1608115509942
1608115510074,0,0.000000,0,320,29.000000,1608115509975
1608115510107,0,0.000000,0,321,29.000000,1608115510009
1608115510141,0,0.000000,0,322,29.000000,1608115510042
1608115510174,0,0.000000,0,323,29.000000,1608115510076
1608115510208,0,0.000000,0,324,29.000000,1608115510109
1608115510241,0,0.000000,0,325,29.000000,1608115510143
1608115510275,0,0.000000,0,326,29.000000,1608115510176
1608115510308,0,0.000000,0,327,29.000000,1608115510210
1608115510341,0,0.000000,0,328,29.000000,1608115510243
1608115510375,0,0.000000,0,329,29.000000,1608115510277
1608115510408,0,0.000000,0,330,29.000000,1608115510310
1608115510442,0,0.000000,0,331,29.000000,1608115510344
1608115510475,0,0.000000,0,332,29.000000,1608115510377
1608115510509,0,0.000000,0,333,29.000000,1608115510411
1608115510542,0,0.000000,0,334,29.000000,1608115510444
1608115510576,0,0.000000,0,335,29.000000,1608115510478
1608115510609,0,0.000000,0,336,29.000000,1608115510511
1608115510643,0,0.000000,0,337,29.000000,1608115510544
1608115510676,0,0.000000,0,338,29.000000,1608115510578
1608115510710,0,0.000000,0,339,29.000000,1608115510611
1608115510743,0,0.000000,0,340,29.000000,1608115510645
1608115510777,0,0.000000,0,341,29.000000,1608115510678
1608115510810,0,0.000000,0,342,29.000000,1608115510712
1608115510844,0,0.000000,0,343,29.000000,1608115510745
1608115510877,0,0.000000,0,344,29.000000,1608115510779
1608115510911,0,0.000000,0,345,29.000000,1608115510812
1608115510944,0,0.000000,0,346,29.000000,1608115510846
1608115510978,0,0.000000,0,347,29.000000,1608115510879
1608115511011,0,0.000000,0,348,29.000000,1608115510913
1608115511044,0,0.000000,0,349,29.000000,1608115510946
1608115511078,0,0.000000,0,350,29.000000,1608115510980
1608115511111,0,0.000000,0,351,29.000000,1608115511013
1608115511145,0,0.000000,0,352,29.000000,1608115511047
1608115511179,0,0.000000,0,353,29.000000,1608115511080
1608115511212,0,0.000000,0,354,29.000000,1608115511114
1608115511246,0,0.000000,0,355,29.000000,1608115511147
1608115511279,0,0.000000,0,356,29.000000,1608115511180
1608115511313,0,0.000000,0,357,29.000000,1608115511214
1608115511346,0,0.000000,0,358,29.000000,1608115511247
1608115511379,0,0.000000,0,359,29.000000,1608115511281
1608115511413,0,0.000000,0,360,29.000000,1608115511314
1608115511446,0,0.000000,0,361,29.000000,1608115511347
1608115511480,0,0.000000,0,362,29.000000,1608115511381
1608115511513,0,0.000000,0,363,29.000000,1608115511414
1608115511547,0,0.000000,0,364,29.000000,1608115511447
1608115511580,0,0.000000,0,365,29.000000,1608115511481
1608115511614,0,0.000000,0,366,29.000000,1608115511514
1608115511647,0,0.000000,0,367,29.000000,1608115511547
1608115511681,0,0.000000,0,368,29.000000,1608115511581
1608115511746,0,0.000000,0,369,29.000000,1608115511614
1608115511780,0,0.000000,0,370,29.000000,1608115511647
1608115511813,0,0.000000,0,371,29.000000,1608115511681
1608115511847,0,0.000000,0,372,29.000000,1608115511714
1608115511880,0,0.000000,0,373,29.000000,1608115511747
1608115511913,0,0.000000,0,374,29.000000,1608115511781
1608115511947,0,0.000000,0,375,29.000000,1608115511814
1608115511980,0,0.000000,0,376,29.000000,1608115511847
1608115512014,0,0.000000,0,377,29.000000,1608115511881
1608115512047,0,0.000000,0,378,29.000000,1608115511914
1608115512081,0,0.000000,0,379,29.000000,1608115511947
1608115512114,0,0.000000,0,380,29.000000,1608115511981
1608115512148,0,0.000000,0,381,29.000000,1608115512014
1608115512181,0,0.000000,0,382,29.000000,1608115512048
1608115512215,0,0.000000,0,383,29.000000,1608115512081
1608115512248,0,0.000000,0,384,29.000000,1608115512114
1608115512282,0,0.000000,0,385,29.000000,1608115512148
1608115512315,0,0.000000,0,386,29.000000,1608115512181
1608115512349,0,0.000000,0,387,29.000000,1608115512214
1608115512382,0,0.000000,0,388,29.000000,1608115512248
1608115512416,0,0.000000,0,389,29.000000,1608115512281
1608115512449,0,0.000000,0,390,29.000000,1608115512314
1608115512483,0,0.000000,0,391,29.000000,1608115512348
1608115512516,0,0.000000,0,392,29.000000,1608115512381
1608115512550,0,0.000000,0,393,29.000000,1608115512414
1608115512583,0,0.000000,0,394,29.000000,1608115512448
1608115512617,0,0.000000,0,395,29.000000,1608115512481
1608115512650,0,0.000000,0,396,29.000000,1608115512514
1608115512684,0,0.000000,0,397,29.000000,1608115512548
1608115512717,0,0.000000,0,398,29.000000,1608115512581
1608115512751,0,0.000000,0,399,29.000000,1608115512614
1608115512784,0,0.000000,0,400,29.000000,1608115512648
1608115512818,0,0.000000,0,401,14.000000,1608115512714
1608115512851,0,0.000000,0,402,29.000000,1608115512748
1608115512885,0,0.000000,0,402,29.000000,1608115512748
1608115512918,0,0.000000,0,403,29.000000,1608115512781
1608115512952,0,0.000000,0,404,29.000000,1608115512814
1608115512985,0,0.000000,0,405,29.000000,1608115512848
1608115513019,0,0.000000,0,406,14.000000,1608115512914
1608115513052,0,0.000000,0,407,29.000000,1608115512948
1608115513086,0,0.000000,0,407,29.000000,1608115512948
1608115513119,0,0.000000,0,408,29.000000,1608115512981
1608115513153,0,0.000000,0,409,29.000000,1608115513014
1608115513186,0,0.000000,0,410,29.000000,1608115513048
1608115513220,0,0.000000,0,411,14.000000,1608115513114
1608115513253,0,0.000000,0,412,29.000000,1608115513148
1608115513287,0,0.000000,0,413,29.000000,1608115513181
1608115513320,0,0.000000,0,414,29.000000,1608115513214
1608115513354,0,0.000000,0,415,29.000000,1608115513248
1608115513400,0,0.000000,0,416,29.000000,1608115513281
1608115513433,0,0.000000,0,417,29.000000,1608115513314
1608115513467,0,0.000000,0,418,29.000000,1608115513348
1608115513500,0,0.000000,0,419,29.000000,1608115513381
1608115513534,0,0.000000,0,420,29.000000,1608115513414
1608115513567,0,0.000000,0,421,29.000000,1608115513448
1608115513601,0,0.000000,0,422,29.000000,1608115513481
1608115513634,0,0.000000,0,423,29.000000,1608115513514
1608115513668,0,0.000000,0,424,29.000000,1608115513548
1608115513701,0,0.000000,0,425,29.000000,1608115513581
1608115513735,0,0.000000,0,426,29.000000,1608115513614
1608115513768,0,0.000000,0,427,29.000000,1608115513648
1608115513801,0,0.000000,0,428,29.000000,1608115513681
1608115513835,0,0.000000,0,429,29.000000,1608115513714
1608115513868,0,0.000000,0,430,29.000000,1608115513748
1608115513902,0,0.000000,0,431,29.000000,1608115513781
1608115513935,0,0.000000,0,432,29.000000,1608115513814
1608115513968,0,0.000000,0,433,29.000000,1608115513848
1608115514002,0,0.000000,0,434,29.000000,1608115513881
1608115514035,0,0.000000,0,435,29.000000,1608115513915
1608115514069,0,0.000000,0,436,29.000000,1608115513948
1608115514102,0,0.000000,0,437,29.000000,1608115513981
1608115514136,0,0.000000,0,438,29.000000,1608115514015
1608115514169,0,0.000000,0,439,29.000000,1608115514048
1608115514202,0,0.000000,0,440,29.000000,1608115514081
1608115514236,0,0.000000,0,441,29.000000,1608115514115
1608115514269,0,0.000000,0,442,29.000000,1608115514148
1608115514303,0,0.000000,0,443,29.000000,1608115514181
1608115514336,0,0.000000,0,444,29.000000,1608115514215
1608115514370,0,0.000000,0,445,29.000000,1608115514248
1608115514403,0,0.000000,0,446,29.000000,1608115514281
1608115514437,0,0.000000,0,447,29.000000,1608115514315
1608115514470,0,0.000000,0,448,29.000000,1608115514348
1608115514503,0,0.000000,0,449,29.000000,1608115514381
1608115514537,0,0.000000,0,450,29.000000,1608115514415
1608115514570,0,0.000000,0,451,29.000000,1608115514448
1608115514604,0,0.000000,0,452,29.000000,1608115514481
1608115514637,0,0.000000,0,453,29.000000,1608115514515
1608115514671,0,0.000000,0,454,29.000000,1608115514548
1608115514704,0,0.000000,0,455,29.000000,1608115514581
1608115514737,0,0.000000,0,456,29.000000,1608115514615
1608115514771,0,0.000000,0,457,29.000000,1608115514648
1608115514804,0,0.000000,0,458,29.000000,1608115514681
1608115514838,0,0.000000,0,459,29.000000,1608115514715
1608115514871,0,0.000000,0,460,29.000000,1608115514748
1608115514905,0,0.000000,0,461,29.000000,1608115514781
1608115514938,0,0.000000,0,462,29.000000,1608115514815
1608115514971,0,0.000000,0,463,29.000000,1608115514848
1608115515005,0,0.000000,0,464,29.000000,1608115514881
1608115515038,0,0.000000,0,465,29.000000,1608115514915
1608115515072,0,0.000000,0,466,29.000000,1608115514948
1608115515105,0,0.000000,0,467,29.000000,1608115514981
1608115515138,0,0.000000,0,468,29.000000,1608115515015
1608115515172,0,0.000000,0,469,29.000000,1608115515048
1608115515205,0,0.000000,0,470,29.000000,1608115515081
1608115515239,0,0.000000,0,471,29.000000,1608115515115
1608115515272,0,0.000000,0,472,29.000000,1608115515148
1608115515305,0,0.000000,0,473,29.000000,1608115515181
1608115515339,0,0.000000,0,474,29.000000,1608115515215
1608115515372,0,0.000000,0,475,29.000000,1608115515248
1608115515406,0,0.000000,0,476,29.000000,1608115515281
1608115515439,0,0.000000,0,477,29.000000,1608115515315
1608115515473,0,0.000000,0,478,29.000000,1608115515348
1608115515506,0,0.000000,0,479,29.000000,1608115515381
1608115515539,0,0.000000,0,480,29.000000,1608115515415
1608115515573,0,0.000000,0,481,29.000000,1608115515448
1608115515606,0,0.000000,0,482,29.000000,1608115515481
1608115515640,0,0.000000,0,483,29.000000,1608115515515
1608115515673,0,0.000000,0,484,29.000000,1608115515548
1608115515706,0,0.000000,0,485,29.000000,1608115515581
1608115515740,0,0.000000,0,486,29.000000,1608115515615
1608115515773,0,0.000000,0,487,29.000000,1608115515648
1608115515807,0,0.000000,0,488,29.000000,1608115515681
1608115515840,0,0.000000,0,489,29.000000,1608115515715
1608115515874,0,0.000000,0,490,29.000000,1608115515748
1608115515907,0,0.000000,0,491,29.000000,1608115515781
1608115515940,0,0.000000,0,492,29.000000,1608115515815
1608115515974,0,0.000000,0,493,29.000000,1608115515848
1608115516007,0,0.000000,0,494,29.000000,1608115515882
1608115516041,0,0.000000,0,495,29.000000,1608115515915
1608115516074,0,0.000000,0,496,29.000000,1608115515948
1608115516108,0,0.000000,0,497,29.000000,1608115515982
1608115516141,0,0.000000,0,498,29.000000,1608115516015
1608115516174,0,0.000000,0,499,29.000000,1608115516048
1608115516208,0,0.000000,0,500,29.000000,1608115516082
1608115516241,0,0.000000,0,501,29.000000,1608115516115
1608115516275,0,0.000000,0,502,29.000000,1608115516148
1608115516308,0,0.000000,0,503,29.000000,1608115516182
1608115516342,0,0.000000,0,504,29.000000,1608115516215
1608115516375,0,0.000000,0,505,29.000000,1608115516248
1608115516408,0,0.000000,0,506,29.000000,1608115516282
1608115516442,0,0.000000,0,507,29.000000,1608115516315
1608115516475,0,0.000000,0,508,29.000000,1608115516348
1608115516509,0,0.000000,0,509,29.000000,1608115516382
1608115516542,0,0.000000,0,510,29.000000,1608115516415
1608115516576,0,0.000000,0,511,29.000000,1608115516448
1608115516609,0,0.000000,0,512,29.000000,1608115516482
1608115516643,0,0.000000,0,513,29.000000,1608115516515
1608115516676,0,0.000000,0,514,29.000000,1608115516548
1608115516709,0,0.000000,0,515,29.000000,1608115516582
1608115516743,0,0.000000,0,516,29.000000,1608115516615
1608115516776,0,0.000000,0,517,29.000000,1608115516648
1608115516810,0,0.000000,0,518,29.000000,1608115516682
1608115516843,0,0.000000,0,519,29.000000,1608115516715
1608115516877,0,0.000000,0,520,29.000000,1608115516748
1608115516910,0,0.000000,0,521,29.000000,1608115516782
1608115516944,0,0.000000,0,522,29.000000,1608115516815
1608115516977,0,0.000000,0,523,29.000000,1608115516848
1608115517011,0,0.000000,0,524,29.000000,1608115516882
1608115517044,0,0.000000,0,525,29.000000,1608115516915
1608115517078,0,0.000000,0,526,29.000000,1608115516948
1608115517111,0,0.000000,0,527,29.000000,1608115516982
1608115517144,0,0.000000,0,528,29.000000,1608115517015
1608115517178,0,0.000000,0,529,29.000000,1608115517048
1608115517211,0,0.000000,0,530,29.000000,1608115517082
1608115517245,0,0.000000,0,531,29.000000,1608115517115
1608115517278,0,0.000000,0,532,29.000000,1608115517148
1608115517312,0,0.000000,0,533,29.000000,1608115517182
1608115517345,0,0.000000,0,534,29.000000,1608115517215
1608115517379,0,0.000000,0,535,29.000000,1608115517248
1608115517412,0,0.000000,0,536,29.000000,1608115517282
1608115517446,0,0.000000,0,537,29.000000,1608115517315
1608115517479,0,0.000000,0,538,29.000000,1608115517348
1608115517513,0,0.000000,0,539,29.000000,1608115517382
1608115517546,0,0.000000,0,540,29.000000,1608115517415
1608115517580,0,0.000000,0,541,29.000000,1608115517448
1608115517613,0,0.000000,0,542,29.000000,1608115517482
1608115517647,0,0.000000,0,543,29.000000,1608115517515
1608115517680,0,0.000000,0,544,29.000000,1608115517549
1608115517714,0,0.000000,0,545,29.000000,1608115517582
1608115517747,0,0.000000,0,546,29.000000,1608115517615
1608115517781,0,0.000000,0,547,29.000000,1608115517649
1608115517814,0,0.000000,0,548,29.000000,1608115517682
1608115517869,0,0.000000,0,549,29.000000,1608115517715
1608115517903,0,0.000000,0,550,29.000000,1608115517749
1608115517936,0,0.000000,0,551,29.000000,1608115517782
1608115517970,0,0.000000,0,552,29.000000,1608115517815
1608115518003,0,0.000000,0,553,14.000000,1608115517882
1608115518037,0,0.000000,0,554,29.000000,1608115517915
1608115518070,0,0.000000,0,555,29.000000,1608115517949
1608115518104,0,0.000000,0,556,29.000000,1608115517982
1608115518137,0,0.000000,0,557,29.000000,1608115518015
1608115518170,0,0.000000,0,558,29.000000,1608115518049
1608115518204,0,0.000000,0,559,29.000000,1608115518082
1608115518237,0,0.000000,0,560,29.000000,1608115518115
1608115518277,0,0.000000,0,561,29.000000,1608115518149
1608115518311,0,0.000000,0,562,29.000000,1608115518182
1608115518344,0,0.000000,0,563,29.000000,1608115518215
1608115518378,0,0.000000,0,564,29.000000,1608115518249
1608115518411,0,0.000000,0,565,29.000000,1608115518282
1608115518445,0,0.000000,0,566,29.000000,1608115518315
1608115518478,0,0.000000,0,567,29.000000,1608115518349
1608115518512,0,0.000000,0,568,29.000000,1608115518382
1608115518545,0,0.000000,0,569,29.000000,1608115518415
1608115518578,0,0.000000,0,570,29.000000,1608115518449
1608115518612,0,0.000000,0,571,29.000000,1608115518482
1608115518645,0,0.000000,0,572,29.000000,1608115518515
1608115518679,0,0.000000,0,573,29.000000,1608115518549
1608115518712,0,0.000000,0,574,29.000000,1608115518582
1608115518746,0,0.000000,0,575,29.000000,1608115518615
1608115518779,0,0.000000,0,576,29.000000,1608115518649
1608115518813,0,0.000000,0,577,29.000000,1608115518682
1608115518846,0,0.000000,0,578,29.000000,1608115518715
1608115518880,0,0.000000,0,579,29.000000,1608115518749
1608115518913,0,0.000000,0,580,29.000000,1608115518782
1608115518947,0,0.000000,0,581,29.000000,1608115518815
1608115518980,0,0.000000,0,582,29.000000,1608115518849
1608115519014,0,0.000000,0,583,29.000000,1608115518882
1608115519047,0,0.000000,0,584,29.000000,1608115518915
1608115519080,0,0.000000,0,585,29.000000,1608115518949
1608115519114,0,0.000000,0,586,29.000000,1608115518982
1608115519147,0,0.000000,0,587,29.000000,1608115519015
1608115519181,0,0.000000,0,588,29.000000,1608115519049
1608115519214,0,0.000000,0,589,29.000000,1608115519082
1608115519248,0,0.000000,0,590,29.000000,1608115519115
1608115519288,0,0.000000,0,591,29.000000,1608115519149
1608115519321,0,0.000000,0,592,29.000000,1608115519182
1608115519355,0,0.000000,0,593,29.000000,1608115519216
1608115519388,0,0.000000,0,594,29.000000,1608115519249
1608115519422,0,0.000000,0,595,14.000000,1608115519316
1608115519455,0,0.000000,0,596,29.000000,1608115519349
1608115519488,0,0.000000,0,597,29.000000,1608115519382
1608115519522,0,0.000000,0,598,29.000000,1608115519416
1608115519555,0,0.000000,0,599,29.000000,1608115519449
1608115519591,0,0.000000,0,600,29.000000,1608115519482
1608115519624,0,0.000000,0,601,29.000000,1608115519516
1608115519658,0,0.000000,0,602,29.000000,1608115519549
1608115519691,0,0.000000,0,603,29.000000,1608115519582
1608115519724,0,0.000000,0,604,29.000000,1608115519616
1608115519758,0,0.000000,0,605,29.000000,1608115519649
1608115519791,0,0.000000,0,606,29.000000,1608115519682
1608115519825,0,0.000000,0,607,29.000000,1608115519716
1608115519858,0,0.000000,0,608,29.000000,1608115519749
1608115519892,0,0.000000,0,609,29.000000,1608115519782
1608115519925,0,0.000000,0,610,29.000000,1608115519816
1608115519959,0,0.000000,0,611,29.000000,1608115519849
1608115519992,0,0.000000,0,612,29.000000,1608115519882
1608115520025,0,0.000000,0,613,29.000000,1608115519916
1608115520059,0,0.000000,0,614,29.000000,1608115519949
1608115520092,0,0.000000,0,615,29.000000,1608115519982
1608115520126,0,0.000000,0,616,29.000000,1608115520016
1608115520159,0,0.000000,0,617,29.000000,1608115520049
1608115520193,0,0.000000,0,618,29.000000,1608115520082
1608115520226,0,0.000000,0,619,29.000000,1608115520116
1608115520260,0,0.000000,0,620,29.000000,1608115520149
1608115520293,0,0.000000,0,621,29.000000,1608115520182
1608115520326,0,0.000000,0,622,29.000000,1608115520216
1608115520360,0,0.000000,0,623,29.000000,1608115520249
1608115520393,0,0.000000,0,624,29.000000,1608115520282
1608115520427,0,0.000000,0,625,29.000000,1608115520316
1608115520460,0,0.000000,0,626,29.000000,1608115520349
1608115520494,0,0.000000,0,627,29.000000,1608115520382
1608115520527,0,0.000000,0,628,29.000000,1608115520416
1608115520561,0,0.000000,0,629,29.000000,1608115520449
1608115520594,0,0.000000,0,630,29.000000,1608115520482
1608115520628,0,0.000000,0,631,29.000000,1608115520516
1608115520661,0,0.000000,0,632,29.000000,1608115520549
1608115520695,0,0.000000,0,633,29.000000,1608115520582
1608115520728,0,0.000000,0,634,29.000000,1608115520616
1608115520761,0,0.000000,0,635,29.000000,1608115520649
1608115520795,0,0.000000,0,636,29.000000,1608115520682
1608115520828,0,0.000000,0,637,29.000000,1608115520716
1608115520862,0,0.000000,0,638,29.000000,1608115520749
1608115520895,0,0.000000,0,639,29.000000,1608115520782
1608115520928,0,0.000000,0,640,29.000000,1608115520816
1608115520962,0,0.000000,0,641,29.000000,1608115520849
1608115520995,0,0.000000,0,642,29.000000,1608115520883
1608115521029,0,0.000000,0,643,29.000000,1608115520916
1608115521062,0,0.000000,0,644,29.000000,1608115520949
1608115521096,0,0.000000,0,645,29.000000,1608115520983
1608115521129,0,0.000000,0,646,29.000000,1608115521016
1608115521163,0,0.000000,0,647,29.000000,1608115521049
1608115521196,0,0.000000,0,648,29.000000,1608115521083
1608115521229,0,0.000000,0,649,29.000000,1608115521116
1608115521263,0,0.000000,0,650,29.000000,1608115521149
1608115521296,0,0.000000,0,651,29.000000,1608115521183
1608115521330,0,0.000000,0,652,29.000000,1608115521216
1608115521363,0,0.000000,0,653,29.000000,1608115521249
1608115521396,0,0.000000,0,654,29.000000,1608115521283
1608115521430,0,0.000000,0,655,29.000000,1608115521316
1608115521463,0,0.000000,0,656,29.000000,1608115521349
1608115521497,0,0.000000,0,657,29.000000,1608115521383
1608115521530,0,0.000000,0,658,29.000000,1608115521416
1608115521564,0,0.000000,0,659,29.000000,1608115521449
1608115521597,0,0.000000,0,660,29.000000,1608115521483
1608115521630,0,0.000000,0,661,29.000000,1608115521516
1608115521664,0,0.000000,0,662,29.000000,1608115521549
1608115521697,0,0.000000,0,663,29.000000,1608115521583
1608115521731,0,0.000000,0,664,29.000000,1608115521616
