acq_time,save_time,stat_time,cycle_time,sleep_time,slow_cycles_cnt
3.105255,8.556967,0.000097,11.662319,4.874417,12
3.079187,9.026301,0.000133,12.105621,5.004348,12
3.108555,8.514590,0.000131,11.623276,4.561046,12
3.115986,3.295596,0.000088,6.411670,5.043391,12
3.183995,9.418317,0.000122,12.602434,10.254997,12
3.130382,7.930140,0.000120,11.060642,4.064233,12
3.091637,8.521763,0.000146,11.613546,5.606025,12
3.139954,8.249700,0.000095,11.389749,5.053121,12
3.099871,8.927337,0.000131,12.027339,5.276918,12
3.123906,9.085743,0.000133,12.209782,4.639328,12
3.104422,10.551527,0.000242,13.656191,4.456885,12
3.100023,9.039338,0.000121,12.139482,3.010476,12
3.134928,8.588656,0.000117,11.723701,4.527185,12
3.125344,8.149670,0.000049,11.275063,4.942966,12
3.119315,8.140982,0.000044,11.260341,5.391604,12
3.140645,9.249647,0.000053,12.390345,5.406326,12
3.144153,8.443708,0.000045,11.587906,4.276322,12
3.139963,9.826107,0.000065,12.966135,5.078761,12
3.120268,9.638331,0.000142,12.758741,3.700532,12
3.125961,9.639887,0.000082,12.765930,3.907926,12
3.117512,9.682858,0.000067,12.800437,3.900737,12
3.123346,8.570625,0.000045,11.694016,3.866230,12
3.112810,9.105286,0.000138,12.218234,4.972651,12
3.088183,10.279545,0.000045,13.367773,4.448433,12
3.099890,9.982366,0.000251,13.082507,3.298894,12
3.096787,7.916082,0.000266,11.013135,3.584160,12
3.095328,7.786824,0.000132,10.882284,5.653532,12
3.100658,7.740460,0.000046,10.841164,5.784383,12
3.128876,7.885001,0.000106,11.013983,5.825503,12
3.129253,8.055270,0.000046,11.184569,5.652684,12
3.119300,7.979517,0.000182,11.098999,5.482098,12
3.128703,8.212250,9.745563,21.086516,5.567668,12
3.100672,8.033408,0.000053,11.134133,-4.419849,13
3.089903,7.856239,0.000109,10.946251,5.532534,13
3.102658,7.809922,0.000046,10.912626,5.720416,13
3.114155,7.902420,0.000092,11.016667,5.754041,13
3.147563,7.762226,0.000085,10.909874,5.650000,13
3.095527,7.776031,0.000119,10.871677,5.756793,13
3.101428,7.919775,0.000093,11.021296,5.794990,13
3.113024,7.826139,0.000090,10.939253,5.645371,13
3.159254,7.867773,0.000092,11.027119,5.727414,13
3.126106,8.512298,0.000551,11.638955,5.639548,13
3.126048,7.881352,0.000110,11.007510,5.027712,13
3.087906,7.946242,0.000176,11.034324,5.659157,13
3.089365,7.913458,0.000138,11.002961,5.632343,13
3.116248,8.511518,0.000097,11.627863,5.663706,13
3.111175,8.382467,0.000102,11.493744,5.038804,13
3.139966,8.311484,0.000371,11.451821,5.172923,13
3.095903,9.037286,0.000131,12.133320,5.214846,13
3.140147,8.950770,0.000138,12.091055,4.533347,13
3.101459,8.376122,0.000138,11.477719,4.575612,13
3.108922,8.341894,0.000115,11.450931,5.188948,13
3.098027,9.635498,0.000115,12.733640,5.215736,13
3.136500,8.931465,0.000106,12.068071,3.933027,13
3.109443,9.398883,0.000121,12.508447,4.598596,13
3.096415,9.296539,0.000107,12.393061,4.158220,13
3.111234,9.103972,0.000145,12.215351,4.273606,13
3.100038,8.095401,0.000042,11.195481,4.451316,13
3.131169,7.938439,0.000108,11.069716,5.471186,13
3.119530,9.133333,0.000130,12.252993,5.596951,13
3.098976,3.034672,0.000091,6.133739,4.413674,13
3.096998,11.442079,0.000044,14.539121,10.532928,13
3.100287,11.380183,0.000044,14.480514,2.127546,13
3.103580,9.941474,0.000108,13.045162,2.186153,13
3.087447,7.738291,0.000088,10.825826,3.621505,13
3.100293,8.053989,0.000091,11.154373,5.840841,13
3.087944,8.320948,0.000043,11.408935,5.512294,13
3.115020,8.140275,0.000043,11.255338,5.257732,13
3.122791,7.889832,0.000108,11.012731,5.411329,13
3.155164,11.904080,0.000130,15.059374,5.653936,13
3.101701,12.311546,0.000109,15.413356,1.607293,13
3.122112,12.240131,0.000048,15.362291,1.253311,13
3.185442,13.239631,0.000046,16.425119,1.304376,13
3.142730,10.940921,0.000094,14.083745,0.241548,13
3.115223,7.768645,0.000049,10.883917,2.582922,13
3.152303,8.175645,0.000049,11.327997,5.782750,13
3.118006,7.937842,0.000126,11.055974,5.338670,13
3.090047,7.777040,0.000047,10.867134,5.610693,13
3.091935,7.856372,0.000076,10.948383,5.799533,13
3.103763,8.728107,0.000111,11.831981,5.718284,13
3.105292,8.502685,0.000103,11.608080,4.834686,13
3.152983,8.175771,0.000046,11.328800,5.058587,13
3.103733,7.948256,0.000045,11.052034,5.337867,13
3.102492,7.849340,0.000049,10.951881,5.614633,13
3.097133,7.784499,0.000110,10.881742,5.714786,13
3.109966,7.894791,0.000152,11.004909,5.784925,13
3.099926,7.742213,0.000117,10.842256,5.661758,13
3.137634,7.828360,0.000108,10.966102,5.824411,13
3.104057,7.908931,0.000090,11.013078,5.700565,13
3.129767,8.244155,0.000101,11.374023,5.653589,13
3.140711,8.000904,0.000115,11.141730,5.292644,13
3.089211,7.900355,9.344298,20.333864,5.524937,13
3.134907,7.877427,0.000052,11.012386,-3.667197,14
3.132094,7.910529,0.000113,11.042736,5.654281,14
3.154855,7.803815,0.000121,10.958791,5.623931,14
3.120672,7.908657,0.000106,11.029435,5.707876,14
3.134141,8.410081,0.000050,11.544272,5.637232,14
3.142989,7.688194,0.000049,10.831232,5.122395,14
3.122835,7.975693,0.000141,11.098669,5.835435,14
3.128143,7.693065,0.000121,10.821329,5.567998,14
3.151629,7.728238,0.000127,10.879994,5.845338,14
3.145777,7.775090,0.000428,10.921295,5.786673,14
3.121414,7.726565,0.000150,10.848129,5.745372,14
3.124278,7.751403,0.000153,10.875834,5.818538,14
3.146807,17.094927,0.000127,20.241861,5.790833,14
3.125778,4.278075,0.000688,7.404541,-3.575194,15
3.133405,8.704777,0.000101,11.838283,9.262126,15
3.095988,8.025525,0.000125,11.121638,4.828384,15
3.129525,7.715491,0.000129,10.845145,5.545029,15
3.088403,7.637678,0.000117,10.726198,5.821522,15
3.085401,7.640472,0.000132,10.726005,5.940469,15
3.095769,7.711905,0.000112,10.807786,5.940662,15
3.167159,8.178696,0.000123,11.345978,5.858881,15
3.131667,7.822246,0.000099,10.954012,5.320689,15
3.127251,7.689820,0.000149,10.817220,5.712655,15
3.128103,7.782686,0.000107,10.910896,5.849447,15
3.113556,7.569100,0.000044,10.682700,5.755771,15
3.087181,7.853197,0.000086,10.940464,5.983967,15
3.106519,8.518032,0.000134,11.624685,5.726203,15
3.118924,8.223901,0.000126,11.342951,5.041982,15
3.099970,8.126071,0.000090,11.226131,5.323716,15
3.090472,7.782432,0.000131,10.873035,5.440536,15
3.179439,19.090777,0.000194,22.270410,5.793632,15
3.097082,2.912659,0.000075,6.009816,-5.603743,16
3.116330,7.954568,0.000074,11.070972,10.656851,16
3.102280,7.700693,0.000046,10.803019,5.595695,16
3.103987,7.760916,0.000132,10.865035,5.863648,16
3.092998,8.202553,0.000044,11.295595,5.801632,16
3.090603,7.945718,0.000101,11.036422,5.371072,16
3.089110,8.027950,0.000104,11.117164,5.630245,16
3.104383,8.107144,0.000046,11.211573,5.549503,16
3.106871,8.185703,0.000116,11.292690,5.455094,16
3.091103,7.913967,0.000047,11.005117,5.373977,16
3.109974,7.707759,0.000046,10.817779,5.661550,16
3.121265,8.098703,0.000042,11.220010,5.848888,16
3.089458,7.640050,0.000047,10.729555,5.446657,16
3.145917,7.836879,0.000100,10.982896,5.937112,16
3.132594,7.855555,0.000109,10.988258,5.683771,16
3.125230,7.875761,0.000046,11.001037,5.678409,16
3.122638,7.676541,0.000094,10.799273,5.665630,16
3.122151,7.843895,0.000170,10.966216,5.867394,16
3.089413,7.780874,0.000098,10.870385,5.700451,16
3.092598,7.911871,0.000116,11.004585,5.796282,16
3.090711,7.731403,0.000049,10.822163,5.662082,16
3.135113,7.745234,0.000048,10.880395,5.844504,16
3.095975,7.722905,0.000092,10.818972,5.786272,16
3.110273,8.075065,0.000133,11.185471,5.847695,16
3.087039,8.047762,0.000231,11.135032,5.481196,16
3.112237,8.531230,0.000185,11.643652,5.531635,16
3.141334,7.898491,0.000109,11.039934,5.023015,16
3.101569,12.049786,0.000108,15.151463,5.626733,16
3.097488,12.207111,9.294601,24.599200,1.515204,16
3.144943,7.951611,0.000180,11.096734,-7.932533,17
3.162880,8.031141,0.000126,11.194147,5.569933,17
3.086584,7.738536,0.000095,10.825215,5.472520,17
3.090876,8.802265,0.000125,11.893266,5.841452,17
3.104298,8.834669,0.000044,11.939011,4.773401,17
3.147419,8.158892,0.000167,11.306478,4.727656,17
3.095201,10.419770,0.000151,13.515122,5.360189,17
3.109347,7.811583,0.000183,10.921113,3.151545,17
3.102020,8.040946,0.000111,11.143077,5.745554,17
3.100596,7.869725,0.000117,10.970438,5.523590,17
3.100726,7.803639,0.000112,10.904477,5.696229,17
3.096230,7.786813,0.000103,10.883146,5.762190,17
3.112952,7.974723,0.000110,11.087785,5.783521,17
3.098780,8.181830,0.000078,11.280688,5.578882,17
3.111671,8.028579,0.000121,11.140371,5.385979,17
3.135038,7.908206,0.000042,11.043286,5.526296,17
3.115725,7.898097,0.000112,11.013934,5.623381,17
3.093348,7.955018,0.000105,11.048471,5.652733,17
3.135315,7.839703,0.000111,10.975129,5.618196,17
3.112880,7.691997,0.000123,10.805000,5.691538,17
3.096094,7.954632,0.000120,11.050846,5.861667,17
3.093611,7.894773,0.000043,10.988427,5.615821,17
3.086265,7.713170,0.000097,10.799532,5.678240,17
3.124381,11.213244,0.000101,14.337726,5.867135,17
3.088726,11.220995,0.000094,14.309815,2.328941,17
3.141962,8.260977,0.000134,11.403073,2.356852,17
3.092151,7.878929,0.000099,10.971179,5.263594,17
3.113370,8.598261,0.000173,11.711804,5.695488,17
3.091764,8.535713,0.000115,11.627592,4.954863,17
3.117919,8.161988,0.000138,11.280045,5.039075,17
3.086314,7.822569,0.000107,10.908990,5.386622,17
3.098788,9.188274,0.000039,12.287101,5.757677,17
3.089464,7.912259,0.000124,11.001847,4.379566,17
3.155486,7.962541,0.000046,11.118073,5.664820,17
3.111161,8.252950,0.000103,11.364214,5.548594,17
3.089450,9.144154,0.000087,12.233691,5.302453,17
3.084868,8.006811,0.000109,11.091788,4.432976,17
3.081996,7.818421,0.000042,10.900459,5.574879,17
3.089008,9.490957,0.000102,12.580067,5.766208,17
3.136442,7.809631,0.000112,10.946185,4.086600,17
3.134244,8.032101,0.000120,11.166465,5.720482,17
3.117950,8.263100,0.000044,11.381094,5.500202,17
3.089883,7.708492,0.000088,10.798463,5.285573,17
3.089311,7.655582,0.000100,10.744993,5.868204,17
3.124657,7.692476,0.000050,10.817183,5.921674,17
3.094962,9.596365,0.000100,12.691427,5.849484,17
3.091053,7.726201,0.000111,10.817365,3.975240,17
3.085646,7.568627,0.000092,10.654365,5.849302,17
3.109483,7.617254,0.000055,10.726792,6.012302,17
3.087040,9.173736,0.000048,12.260824,5.939875,17
3.085948,7.860526,0.000077,10.946551,4.405843,17
3.093225,7.696057,0.000126,10.789408,5.720116,17
3.121089,7.801638,0.000100,10.922827,5.877259,17
3.128572,7.791293,0.000112,10.919977,5.743840,17
3.098445,8.051098,0.000118,11.149661,5.746690,17
3.090482,7.851655,0.000048,10.942185,5.517006,17
3.083689,7.701965,0.000053,10.785707,5.724482,17
3.100765,7.917655,0.000050,11.018470,5.880960,17
3.092650,7.957536,0.000114,11.050300,5.648197,17
3.109800,7.625088,9.060749,19.795637,5.616367,17
3.131294,8.273952,0.000133,11.405379,-3.128970,18
3.147879,8.263461,0.000109,11.411449,5.261288,18
3.131924,8.873856,0.000046,12.005826,5.255218,18
3.091456,8.186739,0.000051,11.278246,4.660841,18
3.098146,7.811198,0.000055,10.909399,5.388421,18
3.131262,7.860052,0.000106,10.991420,5.757268,18
3.096821,7.697392,0.000091,10.794304,5.675247,18
3.087138,7.703465,0.000046,10.790649,5.872363,18
3.097773,7.869306,0.000042,10.967121,5.876018,18
3.098665,7.850668,0.000041,10.949374,5.699546,18
3.097466,7.774349,0.000046,10.871861,5.717293,18
3.087012,7.752456,0.000043,10.839511,5.794806,18
3.099003,7.896716,0.000110,10.995829,5.827156,18
3.101182,7.786520,0.000041,10.887743,5.670838,18
3.098679,8.143412,0.000128,11.242219,5.778924,18
3.136339,8.482176,0.000046,11.618561,5.424448,18
3.098890,8.281660,0.000104,11.380654,5.048106,18
3.094095,8.434450,0.000098,11.528643,5.286013,18
3.093985,8.003173,0.000106,11.097264,5.138024,18
3.098708,8.206936,0.000127,11.305771,5.569403,18
3.118630,7.724549,0.000094,10.843273,5.360896,18
3.138541,8.034451,0.000147,11.173139,5.823394,18
3.104049,11.372260,0.000116,14.476425,5.493528,18
3.096129,11.402186,0.000151,14.498466,2.190242,18
3.112576,11.968807,0.000126,15.081509,2.168201,18
3.108160,11.997275,0.000048,15.105483,1.585158,18
3.106350,9.019601,0.000130,12.126081,1.561184,18
3.132335,8.576145,0.000157,11.708637,4.540586,18
3.180519,8.986584,0.000133,12.167236,4.958030,18
3.166707,8.351999,0.000103,11.518809,4.499431,18
3.101018,7.878177,0.000105,10.979300,5.147858,18
3.138138,8.144869,0.000125,11.283132,5.687367,18
3.090059,8.346954,0.000054,11.437067,5.383535,18
3.126240,8.398681,0.000127,11.525048,5.229600,18
3.158531,7.865817,0.000098,11.024446,5.141619,18
3.121143,8.129182,0.000043,11.250368,5.642221,18
3.103323,9.341990,0.000107,12.445420,5.416299,18
3.103364,8.076361,0.000153,11.179878,4.221247,18
3.169745,8.028135,0.000130,11.198010,5.486789,18
3.148739,8.712684,0.000260,11.861683,5.468657,18
3.126855,8.306108,0.000141,11.433104,4.804984,18
3.091026,8.263427,0.000125,11.354578,5.233563,18
3.091165,12.761534,0.000117,15.852816,5.312089,18
3.079328,7.821567,0.000111,10.901006,0.813851,18
3.123762,9.747697,0.000293,12.871752,5.765661,18
3.085986,12.183288,0.000124,15.269398,3.794915,18
3.086271,11.954512,0.000232,15.041015,1.397269,18
3.085587,11.466643,0.000117,14.552347,1.625652,18
3.087616,11.627038,0.000875,14.715529,2.114320,18
3.090374,11.749305,0.000170,14.839849,1.951138,18
3.113596,3.049123,0.000152,6.162871,1.826818,18
3.094493,8.054086,0.000112,11.148691,10.503796,18
3.100603,7.741211,0.000103,10.841917,5.517976,18
3.097638,7.734346,0.000042,10.832026,5.824750,18
3.094734,7.742251,0.000126,10.837111,5.834641,18
3.110053,7.784874,0.000131,10.895058,5.829556,18
3.098169,7.775056,0.000125,10.873350,5.771609,18
3.130153,7.719560,0.000135,10.849848,5.793317,18
3.125207,8.225376,0.000102,11.350685,5.816819,18
3.091024,8.115351,10.311700,21.518075,5.315982,18
3.091693,8.129290,0.000041,11.221024,-4.851408,19
3.099105,7.704340,0.000132,10.803577,5.445643,19
3.095536,7.746584,0.000110,10.842230,5.863090,19
3.102811,7.781114,0.000185,10.884110,5.824437,19
3.092393,8.116371,0.000131,11.208895,5.782557,19
3.117250,9.945300,0.000133,13.062683,5.457772,19
3.106117,8.517662,0.000106,11.623885,3.603984,19
3.090887,9.308966,0.000044,12.399897,5.042782,19
3.081988,9.109561,0.000049,12.191598,4.266770,19
3.084250,9.035974,0.000082,12.120306,4.475069,19
3.115895,7.567376,0.000096,10.683367,4.546361,19
3.090511,11.134419,0.000159,14.225089,5.983300,19
3.088141,11.153821,0.000102,14.242064,2.441578,19
3.094006,11.059668,0.000107,14.153781,2.424603,19
3.104909,12.267708,0.000112,15.372729,2.512886,19
3.092882,11.197995,0.000103,14.290980,1.293938,19
3.116025,11.483800,0.000126,14.599951,2.375687,19
3.089440,11.237952,0.000117,14.327509,2.066716,19
3.086665,11.247693,0.000104,14.334462,2.339158,19
3.091090,11.460887,0.000142,14.552119,2.332205,19
3.107353,11.064446,0.000097,14.171896,2.114548,19
3.101386,11.481867,0.000042,14.583295,2.494771,19
3.086915,11.440929,0.000102,14.527946,2.083372,19
3.121199,11.580193,0.000130,14.701522,2.138721,19
3.090947,11.386350,0.000133,14.477430,1.965145,19
3.090196,12.132287,0.000124,15.222607,2.189237,19
3.104618,11.232556,0.000043,14.337217,1.444060,19
3.096368,11.955118,0.000111,15.051597,2.329450,19
3.113291,11.708482,0.000094,14.821867,1.615070,19
3.101362,11.954540,0.000044,15.055946,1.844800,19
3.102080,11.665465,0.000110,14.767655,1.610721,19
3.089030,11.789879,0.000126,14.879035,1.899012,19
3.143399,8.600431,0.000099,11.743929,1.787632,19
3.149500,8.400454,0.000048,11.550002,4.922738,19
3.163319,7.931014,0.000123,11.094456,5.116665,19
3.089931,7.863671,0.000117,10.953719,5.572211,19
3.145024,7.995349,0.000112,11.140485,5.712948,19
3.134335,7.868055,0.000047,11.002437,5.526182,19
3.107355,7.866380,0.000044,10.973779,5.664230,19
3.121476,7.876691,0.000105,10.998272,5.692888,19
3.131895,7.947534,0.000052,11.079481,5.668395,19
3.104085,7.946941,0.000050,11.051076,5.587186,19
3.109065,8.045640,0.000128,11.154833,5.615591,19
3.097186,7.986659,0.000105,11.083950,5.511834,19
3.117563,7.927121,0.000143,11.044827,5.582717,19
3.080478,7.984330,0.000225,11.065033,5.621840,19
3.081371,7.976971,0.000130,11.058472,5.601634,19
3.114458,8.171650,0.000095,11.286203,5.608195,19
3.115479,7.927815,0.000156,11.043450,5.380464,19
3.116620,7.896244,0.000064,11.012928,5.623217,19
3.120080,8.166661,0.000102,11.286843,5.653739,19
3.081023,10.781860,0.000111,13.862994,5.379824,19
3.085502,8.119055,0.000116,11.204673,2.803673,19
3.112919,8.114784,0.000217,11.227920,5.461994,19
3.144438,8.212368,0.000050,11.356856,5.438747,19
3.082264,7.895841,0.000131,10.978236,5.309811,19
3.078300,7.790310,0.000208,10.868818,5.688431,19
3.117422,8.233133,0.000095,11.350650,5.797849,19
3.139622,7.907791,0.000123,11.047536,5.316017,19
3.097580,8.023586,10.104077,21.225243,5.619131,19
3.094083,12.796547,0.000254,15.890884,-4.558576,20
3.115728,12.361116,0.000155,15.476999,0.775783,20
3.110444,9.448670,0.000159,12.559273,1.189668,20
3.091689,7.955171,0.000107,11.046967,4.107394,20
3.122975,8.017686,0.000104,11.140765,5.619700,20
3.128754,8.265975,0.000117,11.394846,5.525902,20
3.089866,11.566491,0.000118,14.656475,5.271821,20
3.088190,8.511599,0.000240,11.600029,2.010192,20
3.118854,7.857353,0.000115,10.976322,5.066638,20
3.103224,8.962219,0.000261,12.065704,5.690345,20
3.141279,8.000426,0.000135,11.141840,4.600963,20
3.130228,8.641771,0.000157,11.772156,5.524827,20
3.101029,3.003091,0.000098,6.104218,4.894511,20
3.097950,7.887644,0.000088,10.985682,10.562449,20
3.102345,8.122574,0.000126,11.225045,5.680985,20
3.097197,8.043318,0.000098,11.140613,5.441622,20
3.088024,7.961784,0.000046,11.049854,5.526054,20
3.098460,7.998459,0.000055,11.096974,5.616813,20
3.120593,8.035660,0.000125,11.156378,5.569693,20
3.138150,8.204513,0.000090,11.342753,5.510289,20
3.097424,8.193253,0.000130,11.290807,5.323914,20
3.113444,8.930846,0.000096,12.044386,5.375860,20
3.132162,8.865301,0.000188,11.997651,4.622281,20
3.112475,8.925668,0.000100,12.038243,4.669016,20
3.092825,7.876637,0.000090,10.969552,4.628424,20
3.093414,7.846926,0.000103,10.940443,5.697115,20
3.105958,7.977204,0.000146,11.083308,5.726224,20
3.099562,12.503195,0.000156,15.602913,5.583359,20
3.155172,8.080530,0.000046,11.235748,1.063754,20
3.095427,9.016529,0.000114,12.112070,5.430919,20
3.086228,8.456018,0.000111,11.542357,4.554597,20
3.100502,7.978413,0.000042,11.078957,5.124310,20
3.157765,8.080716,0.000116,11.238597,5.587710,20
3.164445,7.987443,0.000112,11.152000,5.428070,20
3.137489,12.870677,0.000129,16.008295,5.514667,20
3.102545,12.437923,0.000045,15.540513,0.658372,20
3.088608,8.364309,0.000323,11.453240,1.126154,20
3.096138,8.400034,0.000101,11.496273,5.213427,20
3.100180,8.340727,0.000105,11.441012,5.170394,20
3.096416,8.054326,0.000113,11.150855,5.225655,20
3.093100,8.409166,0.000101,11.502367,5.515812,20
3.146458,9.139787,0.000090,12.286335,5.164300,20
3.149459,8.578888,0.000105,11.728452,4.380332,20
3.135024,9.426051,0.000105,12.561180,4.938215,20
3.133906,8.725531,0.000105,11.859542,4.105487,20
3.100029,8.805347,0.000107,11.905483,4.807125,20
3.138289,8.106151,0.000117,11.244557,4.761184,20
3.143769,8.584200,0.000107,11.728076,5.422110,20
3.143025,8.233153,0.000046,11.376224,4.938591,20
3.130172,9.642163,0.000124,12.772459,5.290443,20
3.085346,9.330970,0.000315,12.416631,3.894208,20
3.150384,11.353936,0.000123,14.504443,4.250036,20
3.078327,9.753999,0.000155,12.832481,2.162224,20
3.129732,8.282292,0.000115,11.412139,3.834186,20
3.105486,8.290196,0.000135,11.395817,5.254528,20
3.151347,8.542207,0.000105,11.693659,5.270850,20
3.115075,11.493047,0.000203,14.608325,4.973008,20
3.094835,11.103607,0.000141,14.198583,2.058342,20
3.130958,10.960455,0.000145,14.091558,2.468084,20
3.089437,5.999675,9.407981,18.497093,2.575109,20
3.092735,5.888826,0.000053,8.981614,-1.830426,21
3.110417,9.995781,0.000060,13.106258,7.685053,21
3.088687,9.433764,0.000060,12.522511,3.560409,21
3.090604,9.014754,0.000110,12.105468,4.144156,21
3.101403,8.882900,0.000062,11.984365,4.561199,21
3.082464,9.081335,0.000098,12.163897,4.682302,21
3.136815,17.365317,0.000146,20.502278,4.502770,21
3.113084,11.480454,0.000131,14.593669,-3.835611,22
3.102657,10.069075,0.000108,13.171840,2.072998,22
3.116670,9.841803,0.000059,12.958532,3.494827,22
3.119905,9.778804,0.000043,12.898752,3.708135,22
3.088816,8.404776,0.000103,11.493695,3.767915,22
3.085010,8.113320,0.000094,11.198424,5.172972,22
3.088701,8.172487,0.000048,11.261236,5.468243,22
3.100532,8.221824,0.000108,11.322464,5.405431,22
3.101378,8.256211,0.000112,11.357701,5.344203,22
3.091351,8.162159,0.000111,11.253621,5.308966,22
3.091471,8.203284,0.000049,11.294804,5.413046,22
3.090282,8.104328,0.000109,11.194719,5.371863,22
3.083618,8.439882,0.000095,11.523595,5.471948,22
3.083015,8.017316,0.000089,11.100420,5.143072,22
3.107948,8.190629,0.000144,11.298721,5.566247,22
3.124436,8.193803,0.000104,11.318343,5.367946,22
3.093064,8.283053,0.000146,11.376263,5.348324,22
3.117585,8.231872,0.000120,11.349577,5.290404,22
3.118794,8.261876,0.000046,11.380716,5.317090,22
3.122263,8.324892,0.000136,11.447291,5.285951,22
3.130886,8.341345,0.000042,11.472273,5.219376,22
3.121397,8.118030,0.000117,11.239544,5.194394,22
3.129542,8.448655,0.000046,11.578243,5.427123,22
3.132696,8.642034,0.000042,11.774772,5.088424,22
3.116458,8.301562,0.000042,11.418062,4.891895,22
3.124656,8.252080,0.000050,11.376786,5.248605,22
3.153975,8.739629,0.000110,11.893714,5.289881,22
3.115293,8.460277,0.000122,11.575692,4.772953,22
3.106776,10.403524,0.000116,13.510416,5.090975,22
3.085377,8.423509,0.000116,11.509002,3.156251,22
3.127273,8.165771,0.000111,11.293155,5.157665,22
3.087456,8.429055,0.000046,11.516557,5.373512,22
3.090981,8.708134,0.000104,11.799219,5.150110,22
3.118122,8.219599,0.000102,11.337823,4.867448,22
3.112068,8.210764,0.000094,11.322926,5.328844,22
3.127676,8.143271,0.000050,11.270997,5.343741,22
3.130362,8.161208,0.000122,11.291692,5.395670,22
3.090181,10.063787,0.000113,13.154081,5.374975,22
3.098745,8.913001,0.000113,12.011859,3.512586,22
3.089475,8.679154,0.000046,11.768675,4.654808,22
3.105142,10.549084,0.000118,13.654344,4.897992,22
3.091875,10.379693,0.000119,13.471687,3.012323,22
3.109069,10.662408,0.000099,13.771576,3.194980,22
3.128505,13.507405,0.000115,16.636025,2.895091,22
3.112822,9.015993,0.000124,12.128939,0.030642,22
3.090818,9.825669,0.000132,12.916619,4.537728,22
3.127206,9.096083,0.000098,12.223387,3.750048,22
3.138294,9.919531,0.000126,13.057951,4.443280,22
3.095043,8.728717,0.000110,11.823870,3.608716,22
3.117515,8.514782,0.000142,11.632439,4.842797,22
3.094784,10.113680,0.000128,13.208592,5.034228,22
3.097437,10.208458,0.000204,13.306099,3.458075,22
3.107484,8.842564,9.580781,21.530829,3.360568,22
3.102111,9.356974,0.000046,12.459131,-4.864162,23
3.089449,9.308120,0.000130,12.397699,4.207536,23
3.183141,9.311221,0.000137,12.494499,4.268968,23
3.110234,9.387466,0.000122,12.497822,4.172168,23
3.081111,9.430984,0.000101,12.512196,4.168845,23
3.114180,9.588948,0.000124,12.703252,4.154471,23
3.092867,9.392243,0.000097,12.485207,3.963415,23
3.096536,8.987725,0.000087,12.084348,4.181460,23
3.093752,9.831641,0.000136,12.925529,4.582319,23
3.097579,9.740336,0.000098,12.838013,3.741138,23
3.123015,8.681259,0.000109,11.804383,3.828654,23
3.087479,8.592636,0.000109,11.680224,4.862284,23
3.100166,9.607209,0.000130,12.707505,4.986443,23
3.114813,8.965207,0.000110,12.080130,3.959162,23
3.101175,9.793045,0.000154,12.894374,4.586537,23
3.114803,9.337099,0.000136,12.452038,3.772293,23
3.133914,8.827458,0.000101,11.961473,4.214629,23
3.161234,8.748883,0.000114,11.910231,4.705194,23
3.132204,9.099961,0.000106,12.232271,4.756436,23
3.098835,9.163916,0.000139,12.262890,4.434396,23
3.129518,8.916853,0.000128,12.046499,4.403777,23
3.132595,9.573202,0.000105,12.705902,4.620168,23
3.147130,9.714642,0.000047,12.861819,3.960765,23
3.118200,3.269514,0.000077,6.387791,3.804848,23
3.093047,8.674150,0.000108,11.767305,10.278876,23
3.142149,8.769066,0.000132,11.911347,4.899362,23
3.121901,8.729514,0.000100,11.851515,4.755320,23
3.101881,8.947719,0.000166,12.049766,4.815152,23
3.121780,9.382264,0.000117,12.504161,4.616901,23
3.124633,8.720943,0.000109,11.845685,4.162506,23
3.130551,9.447040,0.000093,12.577684,4.820982,23
3.160847,19.644991,0.000180,22.806018,4.088983,23
3.093769,9.883385,0.000119,12.977273,-6.139351,24
3.096527,8.495501,0.000119,11.592147,3.689394,24
3.090407,8.436740,0.000092,11.527239,5.074520,24
3.106878,8.422614,0.000136,11.529628,5.139428,24
3.115940,8.475865,0.000045,11.591850,5.137039,24
3.127885,8.407038,0.000109,11.535032,5.074817,24
3.111692,8.531581,0.000048,11.643321,5.131635,24
3.123739,8.698140,0.000130,11.822009,5.023346,24
3.100835,8.641130,0.000053,11.742018,4.844658,24
3.093309,12.679182,0.000096,15.772587,4.924649,24
3.085769,8.720922,0.000052,11.806743,0.894080,24
3.088664,9.107606,0.000043,12.196313,4.859924,24
3.103702,9.793149,0.000093,12.896944,4.470354,24
3.092229,9.490392,0.000203,12.582824,3.769723,24
3.091952,9.104090,0.000165,12.196207,4.083843,24
3.089913,8.993092,0.000135,12.083140,4.470460,24
3.120362,8.970565,0.000053,12.090980,4.583527,24
3.141367,9.591219,0.000119,12.732705,4.575687,24
3.087766,8.926766,0.000171,12.014703,3.933962,24
3.110261,9.198131,0.000099,12.308491,4.651964,24
3.086412,8.437621,0.000051,11.524084,4.358176,24
3.091507,9.027820,0.000134,12.119461,5.142583,24
3.091184,8.976983,0.000047,12.068214,4.547206,24
3.098033,10.192497,0.000047,13.290577,4.598453,24
3.119501,10.213598,0.000044,13.333143,3.376090,24
3.120822,8.614950,0.000108,11.735880,3.333524,24
3.121537,8.694011,0.000087,11.815635,4.930787,24
3.088280,8.698932,9.120605,20.907817,4.851032,24
3.088593,8.635980,0.000043,11.724616,-4.241150,25
3.118219,8.813840,0.000044,11.932103,4.942051,25
3.092491,8.987898,0.000117,12.080506,4.734564,25
3.088642,9.415406,0.000177,12.504225,4.586161,25
